index,x,y,speed,distance,direction,event,jerseyNumber,team,playId
210396,38.97,9.91,7.89,0.8,240.81,pass_forward,19.0,away,3275
210416,23.11,1.46,9.09,0.95,238.44,pass_arrived,19.0,away,3275
210419,20.74,-0.1,8.69,0.95,237.98,pass_outcome_caught,19.0,away,3275
210474,43.9,17.68,2.81,0.3,187.41,pass_forward,82.0,away,3275
210494,39.93,15.33,3.1,0.32,247.11,pass_arrived,82.0,away,3275
210497,39.04,14.93,3.16,0.33,244.45,pass_outcome_caught,82.0,away,3275
210552,55.12,32.11,2.02,0.26,165.91,pass_forward,65.0,away,3275
210572,52.94,29.11,1.75,0.18,249.1,pass_arrived,65.0,away,3275
210575,52.43,28.96,1.74,0.17,253.48,pass_outcome_caught,65.0,away,3275
210630,53.74,33.42,2.02,0.26,57.89,pass_forward,67.0,away,3275
210650,53.95,33.12,0.93,0.15,238.32,pass_arrived,67.0,away,3275
210653,53.9,32.98,1.14,0.14,243.02,pass_outcome_caught,67.0,away,3275
210708,42.02,7.31,1.45,0.15,201.86,pass_forward,16.0,away,3275
210728,42.12,5.24,0.19,0.02,186.29,pass_arrived,16.0,away,3275
210731,42.09,5.22,0.08,0.01,200.88,pass_outcome_caught,16.0,away,3275
210786,51.67,27.44,1.4,0.2,164.19,pass_forward,75.0,away,3275
210806,51.34,23.93,1.49,0.18,206.77,pass_arrived,75.0,away,3275
210809,51.08,23.5,1.53,0.18,211.23,pass_outcome_caught,75.0,away,3275
210864,34.4,50.0,6.3,0.68,277.2,pass_forward,13.0,away,3275
210884,26.23,51.53,2.2,0.21,281.94,pass_arrived,13.0,away,3275
210887,25.67,51.68,1.9,0.19,279.02,pass_outcome_caught,13.0,away,3275
210942,56.27,29.11,1.27,0.1,53.52,pass_forward,71.0,away,3275
210962,54.68,27.66,1.54,0.16,231.49,pass_arrived,71.0,away,3275
210965,54.3,27.38,1.53,0.16,231.16,pass_outcome_caught,71.0,away,3275
211020,42.01,45.24,4.74,0.54,339.33,pass_forward,41.0,away,3275
211040,40.9,51.3,0.86,0.1,19.09,pass_arrived,41.0,away,3275
211043,41.05,51.43,0.51,0.06,65.85,pass_outcome_caught,41.0,away,3275
211098,54.21,32.85,1.7,0.18,164.14,pass_forward,97.0,home,3275
211118,53.92,30.4,1.23,0.13,205.54,pass_arrived,97.0,home,3275
211121,53.84,30.01,1.45,0.17,206.25,pass_outcome_caught,97.0,home,3275
211176,51.44,30.74,0.32,0.04,78.1,pass_forward,96.0,home,3275
211196,49.64,30.22,1.38,0.13,242.7,pass_arrived,96.0,home,3275
211199,49.3,30.02,1.32,0.13,239.41,pass_outcome_caught,96.0,home,3275
211254,38.95,11.41,7.23,0.73,240.74,pass_forward,23.0,home,3275
211274,23.41,2.72,8.94,0.95,236.48,pass_arrived,23.0,home,3275
211277,21.08,1.16,8.48,0.91,234.99,pass_outcome_caught,23.0,home,3275
211332,50.58,26.87,1.71,0.25,200.01,pass_forward,92.0,home,3275
211352,47.36,23.09,1.85,0.21,228.07,pass_arrived,92.0,home,3275
211355,46.96,22.74,1.45,0.18,227.28,pass_outcome_caught,92.0,home,3275
211410,31.95,19.73,6.21,0.63,207.68,pass_forward,34.0,home,3275
211430,21.95,6.82,8.45,0.88,228.96,pass_arrived,34.0,home,3275
211433,19.98,5.12,8.05,0.86,232.4,pass_outcome_caught,34.0,home,3275
211488,40.0,44.48,2.82,0.35,3.39,pass_forward,22.0,home,3275
211508,39.22,47.83,0.63,0.07,258.03,pass_arrived,22.0,home,3275
211511,39.02,47.62,0.83,0.11,232.22,pass_outcome_caught,22.0,home,3275
211566,42.18,31.65,3.83,0.39,200.72,pass_forward,55.0,home,3275
211586,36.16,24.34,4.78,0.51,236.8,pass_arrived,55.0,home,3275
211589,34.88,23.57,4.53,0.49,240.19,pass_outcome_caught,55.0,home,3275
211644,43.73,19.16,2.12,0.21,199.01,pass_forward,54.0,home,3275
211664,40.04,18.74,1.76,0.18,257.33,pass_arrived,54.0,home,3275
211667,39.54,18.53,1.72,0.18,256.04,pass_outcome_caught,54.0,home,3275
211722,34.42,49.18,6.5,0.7,276.58,pass_forward,26.0,home,3275
211742,25.58,49.26,1.97,0.19,246.17,pass_arrived,26.0,home,3275
211745,25.18,48.96,1.64,0.17,231.76,pass_outcome_caught,26.0,home,3275
211800,56.61,27.75,0.4,0.07,212.63,pass_forward,99.0,home,3275
211820,51.07,25.33,3.23,0.34,253.49,pass_arrived,99.0,home,3275
211823,50.18,25.1,3.07,0.31,252.09,pass_outcome_caught,99.0,home,3275
211878,41.64,7.99,1.34,0.21,170.9,pass_forward,20.0,home,3275
211898,36.99,5.77,3.64,0.37,259.71,pass_arrived,20.0,home,3275
211901,35.89,5.62,3.63,0.37,261.58,pass_outcome_caught,20.0,home,3275
212037,26.03,22.76,2.65,0.33,111.82,pass_forward,60.0,away,3299
212048,28.49,21.56,1.43,0.19,126.07,pass_arrived,60.0,away,3299
212050,28.62,21.41,1.14,0.08,124.17,pass_outcome_caught,60.0,away,3299
212124,27.55,23.27,1.07,0.06,100.57,pass_forward,9.0,away,3299
212135,30.25,23.4,1.6,0.2,89.17,pass_arrived,9.0,away,3299
212137,30.53,23.39,1.33,0.11,90.93,pass_outcome_caught,9.0,away,3299
212211,5.76,15.53,6.32,0.74,315.21,pass_forward,19.0,away,3299
212222,2.75,20.69,3.96,0.46,330.42,pass_arrived,19.0,away,3299
212224,2.28,21.69,3.34,0.38,330.96,pass_outcome_caught,19.0,away,3299
212298,18.4,3.92,3.42,0.33,187.19,pass_forward,82.0,away,3299
212309,17.8,2.4,1.72,0.16,254.9,pass_arrived,82.0,away,3299
212311,17.36,2.53,2.0,0.26,257.3,pass_outcome_caught,82.0,away,3299
212385,27.25,27.65,2.64,0.33,124.38,pass_forward,65.0,away,3299
212396,28.47,26.12,0.98,0.06,179.87,pass_arrived,65.0,away,3299
212398,28.39,26.0,0.93,0.08,202.77,pass_outcome_caught,65.0,away,3299
212472,21.19,24.58,0.11,0.02,143.82,pass_forward,67.0,away,3299
212483,22.45,24.09,1.49,0.19,150.28,pass_arrived,67.0,away,3299
212485,22.6,23.79,1.68,0.16,160.37,pass_outcome_caught,67.0,away,3299
212559,16.6,23.41,5.27,0.62,191.59,pass_forward,16.0,away,3299
212570,16.92,17.81,4.35,0.37,182.0,pass_arrived,16.0,away,3299
212572,16.91,17.08,4.2,0.37,184.28,pass_outcome_caught,16.0,away,3299
212646,27.82,22.2,3.34,0.36,70.21,pass_forward,75.0,away,3299
212657,30.69,23.86,2.05,0.25,54.82,pass_arrived,75.0,away,3299
212659,31.02,24.13,1.69,0.2,51.95,pass_outcome_caught,75.0,away,3299
212733,8.83,29.26,3.53,0.43,192.84,pass_forward,13.0,away,3299
212744,9.51,25.82,2.35,0.21,160.39,pass_arrived,13.0,away,3299
212746,9.66,25.47,2.09,0.19,155.44,pass_outcome_caught,13.0,away,3299
212820,28.08,21.25,3.22,0.34,66.44,pass_forward,71.0,away,3299
212831,31.37,22.86,1.98,0.22,69.39,pass_arrived,71.0,away,3299
212833,31.8,22.92,1.48,0.21,73.17,pass_outcome_caught,71.0,away,3299
212907,12.08,10.76,7.02,0.77,230.46,pass_forward,41.0,away,3299
212918,7.98,5.01,5.14,0.53,206.02,pass_arrived,41.0,away,3299
212920,7.68,4.03,4.68,0.51,203.23,pass_outcome_caught,41.0,away,3299
212994,25.74,23.73,3.25,0.44,107.06,pass_forward,98.0,home,3299
213005,28.9,22.02,1.55,0.21,114.1,pass_arrived,98.0,home,3299
213007,29.09,21.99,0.98,0.08,116.14,pass_outcome_caught,98.0,home,3299
213081,27.8,27.53,3.97,0.53,141.86,pass_forward,96.0,home,3299
213092,28.91,24.15,1.68,0.15,179.64,pass_arrived,96.0,home,3299
213094,28.8,23.94,1.28,0.11,193.89,pass_outcome_caught,96.0,home,3299
213168,14.18,31.09,1.68,0.12,206.92,pass_forward,23.0,home,3299
213179,13.6,28.31,3.48,0.38,186.96,pass_arrived,23.0,home,3299
213181,13.52,27.56,3.75,0.39,185.54,pass_outcome_caught,23.0,home,3299
213255,7.65,15.47,5.86,0.65,171.42,pass_forward,34.0,home,3299
213266,10.18,8.39,6.41,0.69,149.35,pass_arrived,34.0,home,3299
213268,11.05,7.39,6.19,0.65,147.6,pass_outcome_caught,34.0,home,3299
213342,12.97,5.33,3.75,0.46,196.69,pass_forward,22.0,home,3299
213353,13.6,2.99,1.5,0.26,133.51,pass_arrived,22.0,home,3299
213355,14.1,2.97,1.37,0.24,129.87,pass_outcome_caught,22.0,home,3299
213429,5.45,14.18,5.47,0.64,328.44,pass_forward,29.0,home,3299
213440,3.38,20.7,5.02,0.55,351.33,pass_arrived,29.0,home,3299
213442,3.35,21.7,4.54,0.47,354.7,pass_outcome_caught,29.0,home,3299
213516,10.74,12.36,6.92,0.74,210.14,pass_forward,55.0,home,3299
213527,7.27,4.86,5.96,0.74,193.9,pass_arrived,55.0,home,3299
213529,6.9,3.6,5.3,0.68,187.24,pass_outcome_caught,55.0,home,3299
213603,26.63,22.8,3.1,0.4,77.4,pass_forward,93.0,home,3299
213614,29.39,22.78,1.26,0.11,91.06,pass_arrived,93.0,home,3299
213616,29.59,22.67,0.92,0.12,88.86,pass_outcome_caught,93.0,home,3299
213690,15.5,21.33,2.88,0.24,178.46,pass_forward,54.0,home,3299
213701,15.52,17.61,4.47,0.46,185.12,pass_arrived,54.0,home,3299
213703,15.42,16.67,4.82,0.48,186.52,pass_outcome_caught,54.0,home,3299
213777,7.82,30.49,3.91,0.43,200.72,pass_forward,26.0,home,3299
213788,8.27,25.77,4.22,0.44,162.58,pass_arrived,26.0,home,3299
213790,8.62,24.96,4.14,0.43,159.46,pass_outcome_caught,26.0,home,3299
213864,28.68,22.26,3.14,0.36,40.08,pass_forward,99.0,home,3299
213875,29.53,23.89,0.14,0.04,15.36,pass_arrived,99.0,home,3299
213877,29.55,23.69,0.3,0.11,229.83,pass_outcome_caught,99.0,home,3299
215747,13.95,20.92,1.26,0.13,2.27,pass_forward,60.0,away,3344
215754,14.02,21.8,1.22,0.13,0.2,pass_outcome_incomplete,60.0,away,3344
215838,8.47,37.8,1.35,0.09,338.77,pass_forward,84.0,away,3344
215845,8.62,38.75,1.28,0.18,14.48,pass_outcome_incomplete,84.0,away,3344
215929,21.28,44.69,0.51,0.08,116.68,pass_forward,9.0,away,3344
215936,21.85,44.14,1.05,0.12,137.15,pass_outcome_incomplete,9.0,away,3344
216020,5.74,54.9,0.66,0.18,156.45,pass_forward,28.0,away,3344
216027,7.08,53.73,2.57,0.31,130.75,pass_outcome_incomplete,28.0,away,3344
216111,13.65,25.04,1.74,0.28,10.09,pass_forward,65.0,away,3344
216118,13.88,26.47,1.94,0.19,10.11,pass_outcome_incomplete,65.0,away,3344
216202,16.52,31.63,4.35,0.46,10.98,pass_forward,61.0,away,3344
216209,17.34,34.34,3.92,0.43,19.13,pass_outcome_incomplete,61.0,away,3344
216293,14.49,24.47,1.97,0.2,358.81,pass_forward,67.0,away,3344
216300,14.55,25.64,1.51,0.15,3.26,pass_outcome_incomplete,67.0,away,3344
216384,6.52,43.18,4.28,0.46,26.68,pass_forward,89.0,away,3344
216391,7.42,46.12,3.6,0.39,18.57,pass_outcome_incomplete,89.0,away,3344
216475,12.48,16.8,1.13,0.11,4.9,pass_forward,75.0,away,3344
216482,12.63,17.58,1.14,0.16,15.68,pass_outcome_incomplete,75.0,away,3344
216566,13.12,47.5,2.17,0.15,46.98,pass_forward,13.0,away,3344
216573,13.86,47.35,1.04,0.1,113.27,pass_outcome_incomplete,13.0,away,3344
216657,15.18,19.2,2.03,0.23,8.8,pass_forward,71.0,away,3344
216664,15.34,20.72,1.8,0.2,11.41,pass_outcome_incomplete,71.0,away,3344
216748,16.94,35.15,3.56,0.39,359.18,pass_forward,98.0,home,3344
216755,17.22,37.2,2.14,0.21,6.32,pass_outcome_incomplete,98.0,home,3344
216839,19.8,45.02,4.03,0.42,76.44,pass_forward,96.0,home,3344
216846,22.33,44.94,3.32,0.4,96.87,pass_outcome_incomplete,96.0,home,3344
216930,5.32,41.35,1.16,0.11,125.06,pass_forward,34.0,home,3344
216937,5.72,41.91,1.21,0.18,26.8,pass_outcome_incomplete,34.0,home,3344
217021,10.72,48.38,4.31,0.43,7.11,pass_forward,22.0,home,3344
217028,11.03,51.41,3.69,0.41,2.63,pass_outcome_incomplete,22.0,home,3344
217112,5.19,39.64,2.98,0.32,21.06,pass_forward,29.0,home,3344
217119,6.25,40.84,1.86,0.17,44.81,pass_outcome_incomplete,29.0,home,3344
217203,8.24,26.31,1.68,0.15,352.43,pass_forward,55.0,home,3344
217210,8.32,27.12,0.87,0.09,6.88,pass_outcome_incomplete,55.0,home,3344
217294,9.67,37.59,2.82,0.29,358.13,pass_forward,93.0,home,3344
217301,9.73,39.16,1.95,0.23,10.52,pass_outcome_incomplete,93.0,home,3344
217385,7.88,38.25,1.15,0.17,275.67,pass_forward,54.0,home,3344
217392,7.54,38.01,0.33,0.03,186.71,pass_outcome_incomplete,54.0,home,3344
217476,5.73,53.43,1.16,0.13,248.52,pass_forward,26.0,home,3344
217483,5.59,52.74,0.98,0.1,167.07,pass_outcome_incomplete,26.0,home,3344
217567,17.42,38.14,7.13,0.76,23.98,pass_forward,99.0,home,3344
217574,19.65,42.18,5.52,0.58,26.39,pass_outcome_incomplete,99.0,home,3344
217658,12.77,47.76,2.64,0.27,40.62,pass_forward,42.0,home,3344
217665,13.64,49.13,2.09,0.21,41.85,pass_outcome_incomplete,42.0,home,3344
222656,35.11,25.75,3.25,0.37,359.52,pass_forward,94.0,away,3423
222665,36.17,29.66,4.4,0.5,29.23,pass_arrived,94.0,away,3423
222725,38.77,30.85,1.05,0.05,55.81,pass_forward,57.0,away,3423
222734,40.73,32.56,4.06,0.25,40.76,pass_arrived,57.0,away,3423
222794,39.17,25.45,0.71,0.17,274.46,pass_forward,32.0,away,3423
222803,39.65,25.38,1.65,0.21,88.9,pass_arrived,32.0,away,3423
222863,43.53,32.45,5.08,0.54,26.53,pass_forward,53.0,away,3423
222872,45.99,37.81,7.19,0.74,17.7,pass_arrived,53.0,away,3423
222932,46.04,13.96,5.64,0.57,116.57,pass_forward,26.0,away,3423
222941,51.01,12.36,5.67,0.61,95.22,pass_arrived,26.0,away,3423
223001,38.27,29.28,0.18,0.1,262.65,pass_forward,98.0,away,3423
223010,38.54,29.3,1.32,0.12,53.11,pass_arrived,98.0,away,3423
223070,37.91,31.86,1.3,0.12,337.92,pass_forward,93.0,away,3423
223079,37.51,33.82,2.87,0.31,10.29,pass_arrived,93.0,away,3423
223139,46.59,48.13,2.27,0.29,51.65,pass_forward,21.0,away,3423
223148,45.95,49.75,0.84,0.23,307.99,pass_arrived,21.0,away,3423
223208,45.8,7.15,2.61,0.29,105.44,pass_forward,23.0,away,3423
223217,46.56,7.02,1.52,0.12,25.38,pass_arrived,23.0,away,3423
223277,34.0,36.12,0.53,0.03,349.43,pass_forward,47.0,away,3423
223286,35.63,36.7,3.19,0.32,54.74,pass_arrived,47.0,away,3423
223346,59.69,30.6,4.82,0.55,20.04,pass_forward,43.0,away,3423
223355,60.13,36.19,6.46,0.7,347.27,pass_arrived,43.0,away,3423
223415,32.96,30.45,0.49,0.06,310.42,pass_forward,8.0,home,3423
223424,33.05,30.49,0.3,0.03,84.7,pass_arrived,8.0,home,3423
223484,34.35,25.4,1.46,0.19,345.78,pass_forward,82.0,home,3423
223493,35.04,27.21,1.78,0.19,32.58,pass_arrived,82.0,home,3423
223553,38.1,30.08,0.3,0.04,303.09,pass_forward,61.0,home,3423
223562,38.02,30.18,0.45,0.04,16.17,pass_arrived,61.0,home,3423
223622,33.71,35.38,0.5,0.03,334.45,pass_forward,71.0,home,3423
223631,35.18,35.81,2.5,0.28,64.06,pass_arrived,71.0,home,3423
223691,37.62,29.42,0.33,0.04,246.02,pass_forward,74.0,home,3423
223700,37.8,28.96,0.6,0.06,96.39,pass_arrived,74.0,home,3423
223760,46.22,13.57,6.15,0.64,109.42,pass_forward,19.0,home,3423
223769,51.79,12.48,5.12,0.61,92.32,pass_arrived,19.0,home,3423
223829,44.34,5.84,1.99,0.18,114.56,pass_forward,14.0,home,3423
223838,44.46,5.6,0.08,0.03,351.42,pass_arrived,14.0,home,3423
223898,37.13,31.6,0.75,0.14,287.92,pass_forward,62.0,home,3423
223907,36.38,32.55,1.76,0.19,359.46,pass_arrived,62.0,home,3423
223967,45.69,50.42,1.96,0.18,67.75,pass_forward,11.0,home,3423
223976,45.72,49.9,0.29,0.12,70.35,pass_arrived,11.0,home,3423
224036,37.76,27.24,3.17,0.32,122.89,pass_forward,33.0,home,3423
224045,40.33,25.75,2.89,0.3,117.38,pass_arrived,33.0,home,3423
224105,37.62,30.97,0.77,0.04,5.28,pass_forward,65.0,home,3423
224114,37.64,32.61,2.31,0.27,14.83,pass_arrived,65.0,home,3423
225874,42.14,25.92,2.77,0.2,235.65,pass_forward,94.0,away,3468
225879,41.52,24.51,3.31,0.39,194.77,pass_arrived,94.0,away,3468
225882,41.45,23.55,3.9,0.5,179.67,pass_outcome_caught,94.0,away,3468
225970,40.57,34.3,4.01,0.46,272.47,pass_forward,57.0,away,3468
225975,38.72,34.81,2.62,0.27,278.06,pass_arrived,57.0,away,3468
225978,38.13,34.96,1.56,0.2,280.7,pass_outcome_caught,57.0,away,3468
226066,55.37,23.99,4.45,0.52,184.21,pass_forward,32.0,away,3468
226071,54.95,21.07,6.14,0.63,182.05,pass_arrived,32.0,away,3468
226074,54.82,19.02,6.8,0.72,179.6,pass_outcome_caught,32.0,away,3468
226162,43.96,29.36,2.97,0.4,245.7,pass_forward,53.0,away,3468
226167,42.64,28.56,1.91,0.24,219.18,pass_arrived,53.0,away,3468
226170,42.42,28.16,1.59,0.12,182.53,pass_outcome_caught,53.0,away,3468
226258,52.06,27.9,2.13,0.36,32.73,pass_forward,26.0,away,3468
226263,52.37,28.3,1.07,0.09,133.53,pass_arrived,26.0,away,3468
226266,52.46,27.68,2.45,0.26,161.27,pass_outcome_caught,26.0,away,3468
226354,44.62,24.28,1.63,0.21,218.58,pass_forward,98.0,away,3468
226359,44.38,23.72,1.68,0.13,159.49,pass_arrived,98.0,away,3468
226362,44.83,23.28,2.53,0.25,143.54,pass_outcome_caught,98.0,away,3468
226450,41.84,29.67,5.44,0.41,242.62,pass_forward,93.0,away,3468
226455,39.41,28.27,4.87,0.6,225.12,pass_arrived,93.0,away,3468
226458,38.15,26.85,4.52,0.55,207.21,pass_outcome_caught,93.0,away,3468
226546,55.77,46.79,4.04,0.47,75.76,pass_forward,21.0,away,3468
226551,57.66,47.23,3.22,0.3,90.02,pass_arrived,21.0,away,3468
226554,58.48,47.24,2.74,0.26,104.2,pass_outcome_caught,21.0,away,3468
226642,56.53,6.79,6.14,0.67,109.51,pass_forward,23.0,away,3468
226647,59.84,5.76,5.83,0.68,108.03,pass_arrived,23.0,away,3468
226650,61.64,5.2,5.1,0.59,107.66,pass_outcome_caught,23.0,away,3468
226738,49.87,32.95,2.27,0.31,256.45,pass_forward,47.0,away,3468
226743,48.38,32.09,2.45,0.36,217.23,pass_arrived,47.0,away,3468
226746,47.95,31.12,2.72,0.36,196.7,pass_outcome_caught,47.0,away,3468
226834,61.18,32.84,0.7,0.01,202.13,pass_forward,43.0,away,3468
226839,61.07,31.97,2.91,0.34,190.92,pass_arrived,43.0,away,3468
226842,60.79,30.7,4.26,0.48,189.31,pass_outcome_caught,43.0,away,3468
226930,39.63,29.5,4.32,0.45,265.32,pass_forward,8.0,home,3468
226935,37.43,29.4,4.03,0.43,259.8,pass_arrived,8.0,home,3468
226938,36.26,29.18,3.72,0.39,253.71,pass_outcome_caught,8.0,home,3468
227026,44.67,23.83,2.96,0.34,229.6,pass_forward,61.0,home,3468
227031,43.3,23.0,2.62,0.3,228.4,pass_arrived,61.0,home,3468
227034,42.66,22.56,2.26,0.24,220.61,pass_outcome_caught,61.0,home,3468
227122,41.3,32.92,3.23,0.35,257.45,pass_forward,71.0,home,3468
227127,39.87,32.42,2.2,0.23,259.7,pass_arrived,71.0,home,3468
227130,39.33,32.41,1.5,0.16,265.84,pass_outcome_caught,71.0,home,3468
227218,41.07,26.44,2.5,0.29,258.2,pass_forward,74.0,home,3468
227223,40.23,25.85,1.79,0.22,204.58,pass_arrived,74.0,home,3468
227226,40.18,25.14,2.26,0.21,172.89,pass_outcome_caught,74.0,home,3468
227314,50.78,27.79,2.43,0.29,344.73,pass_forward,19.0,home,3468
227319,49.71,28.57,1.44,0.29,312.03,pass_arrived,19.0,home,3468
227322,48.93,28.72,0.74,0.25,274.56,pass_outcome_caught,19.0,home,3468
227410,40.42,20.43,6.44,0.65,173.67,pass_forward,21.0,home,3468
227415,40.81,17.15,6.67,0.66,163.8,pass_arrived,21.0,home,3468
227418,41.39,15.21,6.8,0.69,155.54,pass_outcome_caught,21.0,home,3468
227506,56.01,5.0,6.5,0.71,105.51,pass_forward,14.0,home,3468
227511,59.44,4.4,5.81,0.67,101.16,pass_arrived,14.0,home,3468
227514,61.22,4.15,4.93,0.55,99.39,pass_outcome_caught,14.0,home,3468
227602,44.21,28.3,2.9,0.37,247.42,pass_forward,62.0,home,3468
227607,42.65,27.71,1.97,0.28,237.9,pass_arrived,62.0,home,3468
227610,42.19,27.4,1.35,0.13,208.05,pass_outcome_caught,62.0,home,3468
227698,55.26,48.74,4.48,0.53,79.2,pass_forward,11.0,home,3468
227703,57.55,48.93,3.46,0.39,100.34,pass_arrived,11.0,home,3468
227706,58.42,48.54,3.05,0.28,118.1,pass_outcome_caught,11.0,home,3468
227794,41.14,33.82,2.56,0.24,327.57,pass_forward,30.0,home,3468
227799,40.49,34.51,1.17,0.15,336.98,pass_arrived,30.0,home,3468
227802,40.37,34.89,0.48,0.12,33.42,pass_outcome_caught,30.0,home,3468
227890,48.5,22.28,5.71,0.6,170.17,pass_forward,65.0,home,3468
227895,49.12,19.27,6.28,0.65,162.87,pass_arrived,65.0,home,3468
227898,49.69,17.41,6.57,0.66,158.08,pass_outcome_caught,65.0,home,3468
231079,68.93,26.47,1.1,0.16,286.95,pass_forward,94.0,away,3551
231089,69.36,25.51,2.37,0.27,140.66,pass_arrived,94.0,away,3551
231092,69.96,24.75,2.88,0.35,137.25,pass_outcome_caught,94.0,away,3551
231155,71.89,26.16,4.28,0.44,201.64,pass_forward,57.0,away,3551
231165,70.6,21.29,5.2,0.58,184.81,pass_arrived,57.0,away,3551
231168,70.56,19.58,5.18,0.57,179.24,pass_outcome_caught,57.0,away,3551
231231,97.32,20.19,7.16,0.74,174.89,pass_forward,32.0,away,3551
231241,96.47,12.55,7.48,0.79,198.04,pass_arrived,32.0,away,3551
231244,95.54,10.39,7.34,0.77,204.4,pass_outcome_caught,32.0,away,3551
231307,84.55,21.07,6.58,0.68,153.62,pass_forward,53.0,away,3551
231317,87.55,14.32,7.47,0.79,168.73,pass_arrived,53.0,away,3551
231320,87.73,11.93,7.4,0.81,174.53,pass_outcome_caught,53.0,away,3551
231383,65.54,30.99,1.52,0.07,246.81,pass_forward,44.0,away,3551
231393,66.35,32.07,2.91,0.26,62.59,pass_arrived,44.0,away,3551
231396,67.36,32.59,3.8,0.44,68.31,pass_outcome_caught,44.0,away,3551
231459,83.71,13.56,5.52,0.59,155.03,pass_forward,26.0,away,3551
231469,84.04,7.23,6.71,0.75,187.54,pass_arrived,26.0,away,3551
231472,83.36,5.0,6.5,0.78,190.79,pass_outcome_caught,26.0,away,3551
231535,72.91,30.71,1.92,0.19,163.82,pass_forward,98.0,away,3551
231545,75.05,28.17,3.41,0.35,141.68,pass_arrived,98.0,away,3551
231548,75.7,27.42,3.47,0.31,141.97,pass_outcome_caught,98.0,away,3551
231611,88.64,4.51,6.94,0.77,103.69,pass_forward,21.0,away,3551
231621,95.26,3.4,4.65,0.47,96.04,pass_arrived,21.0,away,3551
231624,96.39,3.36,3.61,0.33,92.87,pass_outcome_caught,21.0,away,3551
231687,88.53,48.14,8.47,0.87,67.61,pass_forward,23.0,away,3551
231697,97.21,50.51,8.42,0.91,77.26,pass_arrived,23.0,away,3551
231700,99.78,51.0,7.95,0.84,78.63,pass_outcome_caught,23.0,away,3551
231763,72.84,25.82,4.65,0.49,215.04,pass_forward,47.0,away,3551
231773,71.49,21.47,4.6,0.48,177.22,pass_arrived,47.0,away,3551
231776,71.74,20.02,4.73,0.49,167.6,pass_outcome_caught,47.0,away,3551
231839,76.49,21.81,2.4,0.3,236.09,pass_forward,43.0,away,3551
231849,75.49,19.96,3.58,0.39,167.3,pass_arrived,43.0,away,3551
231852,75.97,18.58,4.46,0.49,158.31,pass_outcome_caught,43.0,away,3551
231915,69.12,28.66,0.38,0.04,144.83,pass_forward,8.0,home,3551
231925,69.12,28.66,0.37,0.01,74.23,pass_arrived,8.0,home,3551
231928,69.24,28.76,0.53,0.08,82.11,pass_outcome_caught,8.0,home,3551
231991,68.99,27.38,2.73,0.29,311.95,pass_forward,82.0,home,3551
232001,67.77,29.24,1.45,0.15,330.17,pass_arrived,82.0,home,3551
232004,67.66,29.57,1.06,0.1,333.59,pass_outcome_caught,82.0,home,3551
232067,72.07,29.48,1.19,0.12,221.76,pass_forward,61.0,home,3551
232077,71.55,28.18,1.65,0.2,168.0,pass_arrived,61.0,home,3551
232080,71.76,27.6,1.92,0.21,154.86,pass_outcome_caught,61.0,home,3551
232143,66.6,30.84,1.97,0.16,243.79,pass_forward,71.0,home,3551
232153,66.07,31.18,0.7,0.08,10.99,pass_arrived,71.0,home,3551
232156,66.25,31.53,0.96,0.15,31.01,pass_outcome_caught,71.0,home,3551
232219,71.49,27.04,2.64,0.33,210.18,pass_forward,74.0,home,3551
232229,70.19,24.65,2.03,0.22,200.05,pass_arrived,74.0,home,3551
232232,70.02,24.15,1.68,0.16,192.42,pass_outcome_caught,74.0,home,3551
232295,68.76,24.29,2.78,0.24,200.89,pass_forward,25.0,home,3551
232305,68.44,21.72,2.86,0.32,170.2,pass_arrived,25.0,home,3551
232308,68.63,20.77,3.02,0.33,162.75,pass_outcome_caught,25.0,home,3551
232371,82.57,12.75,5.53,0.59,160.12,pass_forward,19.0,home,3551
232381,82.64,6.39,6.85,0.66,180.01,pass_arrived,19.0,home,3551
232384,82.49,4.3,6.95,0.72,179.79,pass_outcome_caught,19.0,home,3551
232447,88.95,48.95,8.68,0.9,70.13,pass_forward,14.0,home,3551
232457,97.46,51.09,7.41,0.81,77.8,pass_arrived,14.0,home,3551
232460,99.61,51.53,6.48,0.7,79.34,pass_outcome_caught,14.0,home,3551
232523,72.09,31.54,1.51,0.16,178.7,pass_forward,62.0,home,3551
232533,73.08,29.39,2.76,0.32,143.05,pass_arrived,62.0,home,3551
232536,73.75,28.63,2.83,0.34,138.57,pass_outcome_caught,62.0,home,3551
232599,88.63,2.93,7.01,0.79,99.43,pass_forward,11.0,home,3551
232609,94.87,2.67,4.12,0.4,86.53,pass_arrived,11.0,home,3551
232612,95.84,2.86,3.05,0.28,82.27,pass_outcome_caught,11.0,home,3551
232675,71.4,29.98,1.79,0.23,216.71,pass_forward,65.0,home,3551
232685,71.24,28.78,1.27,0.13,146.36,pass_arrived,65.0,home,3551
232688,71.61,28.5,1.61,0.17,131.75,pass_outcome_caught,65.0,home,3551
235997,90.29,30.63,1.67,0.18,91.66,pass_forward,60.0,away,3614
236006,91.61,30.73,0.88,0.09,117.57,pass_arrived,60.0,away,3614
236009,91.78,30.53,0.76,0.1,150.96,pass_outcome_caught,60.0,away,3614
236075,90.05,43.73,4.06,0.47,345.09,pass_forward,22.0,away,3614
236084,89.02,45.98,1.3,0.12,315.29,pass_arrived,22.0,away,3614
