time,x,y,speed,direction,event,jerseyNumber,team,frameId,playId
10608,49.75,31.84,2.52,265.9,tackle,33,0,,3986
10599,93.1,27.57,0.82,112.98,ball_snap,47,0,,3986
10600,94.27,26.99,1.96,118.5,none,47,0,,3986
10601,96.37,25.7,2.25,150.01,punt,47,0,,3986
10602,96.26,23.17,3.79,205.01,none,47,0,,3986
10603,92.95,19.17,5.68,235.24,none,47,0,,3986
10604,87.09,17.05,6.67,264.27,none,47,0,,3986
10605,79.82,17.85,7.76,279.13,punt_land,47,0,,3986
10606,71.85,19.4,7.99,279.72,none,47,0,,3986
10607,64.12,20.54,7.44,279.16,first_contact,47,0,,3986
10608,57.22,21.83,6.52,288.72,tackle,47,0,,3986
10599,90.68,31.61,0.31,280.95,ball_snap,38,0,,3986
10600,89.97,31.54,2.1,267.64,none,38,0,,3986
10601,86.39,31.5,4.95,272.11,punt,38,0,,3986
10602,80.15,31.97,7.11,277.7,none,38,0,,3986
10603,72.38,33.46,8.18,283.92,none,38,0,,3986
10604,64.4,35.87,7.23,288.19,none,38,0,,3986
10605,58.85,37.81,3.44,275.93,punt_land,38,0,,3986
10606,57.69,37.0,1.94,190.36,none,38,0,,3986
10607,58.3,34.33,2.85,169.66,first_contact,38,0,,3986
10608,58.61,31.51,2.1,189.92,tackle,38,0,,3986
10599,42.58,32.55,0.5,74.04,ball_snap,17,0,,3986
10600,42.52,32.92,0.41,16.91,none,17,0,,3986
10601,42.82,33.33,0.57,28.99,punt,17,0,,3986
10602,43.06,33.95,0.84,54.72,none,17,0,,3986
10603,44.27,33.93,2.48,113.29,none,17,0,,3986
10604,47.42,31.98,2.87,128.66,none,17,0,,3986
10605,48.62,30.49,1.22,149.1,punt_land,17,0,,3986
10606,48.88,29.97,0.58,237.62,none,17,0,,3986
10607,47.65,30.28,2.63,297.26,first_contact,17,0,,3986
10608,44.37,32.48,3.39,310.4,tackle,17,0,,3986
10599,94.44,25.89,0.78,57.78,ball_snap,22,0,,3986
10600,95.79,26.7,1.47,60.44,none,22,0,,3986
10601,96.8,27.12,1.13,144.96,punt,22,0,,3986
10602,96.63,25.1,2.0,202.15,none,22,0,,3986
10603,95.3,23.67,2.5,259.96,none,22,0,,3986
10604,91.82,24.61,5.21,291.12,none,22,0,,3986
10605,85.63,27.35,7.42,290.16,punt_land,22,0,,3986
10606,77.99,29.59,7.92,282.82,none,22,0,,3986
10607,70.26,30.93,7.54,283.6,first_contact,22,0,,3986
10608,63.44,33.23,6.58,295.3,tackle,22,0,,3986
10642,47.02,32.74,0.3,293.11,ball_snap,98,1,,4011
10643,46.46,32.93,0.26,206.46,none,98,1,,4011
10644,47.0,32.86,1.19,94.51,none,98,1,,4011
10645,48.69,32.84,1.96,78.95,none,98,1,,4011
10646,50.91,33.65,3.4,71.97,pass_forward,98,1,,4011
10647,55.22,34.92,5.16,72.88,none,98,1,,4011
10648,60.65,36.72,5.76,68.31,pass_arrived,98,1,,4011
10649,65.9,39.15,5.65,66.18,first_contact,98,1,,4011
10650,70.99,41.2,5.22,72.87,tackle,98,1,,4011
10642,49.67,25.28,0.82,217.39,ball_snap,26,1,,4011
10643,48.77,23.65,2.56,193.76,none,26,1,,4011
10644,48.76,20.46,3.21,163.5,none,26,1,,4011
10645,50.48,17.6,3.26,149.66,none,26,1,,4011
10646,52.02,14.83,2.87,142.22,pass_forward,26,1,,4011
10647,54.0,13.16,2.48,109.2,none,26,1,,4011
10648,56.57,13.21,2.64,79.4,pass_arrived,26,1,,4011
10649,59.15,14.08,2.74,67.97,first_contact,26,1,,4011
10650,61.65,15.25,2.78,65.67,tackle,26,1,,4011
10642,53.65,42.56,0.84,96.75,ball_snap,22,1,,4011
10643,54.79,42.56,2.2,81.45,none,22,1,,4011
10644,58.04,43.24,4.42,81.84,none,22,1,,4011
10645,63.54,43.8,6.6,80.96,none,22,1,,4011
10646,71.01,45.36,8.16,80.36,pass_forward,22,1,,4011
10647,79.59,46.38,8.82,85.55,none,22,1,,4011
10648,88.52,46.84,8.73,83.58,pass_arrived,22,1,,4011
10649,96.91,48.36,7.87,76.31,first_contact,22,1,,4011
10650,103.66,50.48,5.02,67.03,tackle,22,1,,4011
10642,49.44,27.7,0.86,216.56,ball_snap,52,1,,4011
10643,48.95,26.44,0.93,166.51,none,52,1,,4011
10644,49.72,26.16,0.69,62.21,none,52,1,,4011
10645,49.81,26.86,1.27,341.55,none,52,1,,4011
10646,49.09,28.65,2.36,120.26,pass_forward,52,1,,4011
10647,51.04,31.13,3.44,52.36,none,52,1,,4011
10648,54.38,32.78,3.67,66.71,pass_arrived,52,1,,4011
10649,57.74,34.05,3.48,68.92,first_contact,52,1,,4011
10650,60.87,35.3,3.28,69.58,tackle,52,1,,4011
10642,47.02,16.95,0.58,114.45,ball_snap,23,1,,4011
10643,47.81,15.86,3.14,130.83,none,23,1,,4011
10644,51.96,13.13,5.63,122.01,none,23,1,,4011
10645,56.96,9.77,5.09,147.8,none,23,1,,4011
10646,57.3,5.06,3.37,194.69,pass_forward,23,1,,4011
10647,55.9,3.5,0.92,268.35,none,23,1,,4011
10648,56.02,4.14,0.92,28.19,pass_arrived,23,1,,4011
10649,56.74,5.05,1.2,40.36,first_contact,23,1,,4011
10650,57.56,5.96,1.24,41.72,tackle,23,1,,4011
10642,58.95,21.53,1.26,105.82,ball_snap,38,1,,4011
10643,60.68,20.13,3.36,128.31,none,38,1,,4011
10644,64.24,17.48,4.88,117.56,none,38,1,,4011
10645,69.29,15.83,5.66,91.93,none,38,1,,4011
10646,75.34,17.3,6.87,60.54,pass_forward,38,1,,4011
10647,81.03,22.56,8.2,42.42,none,38,1,,4011
10648,86.42,29.26,8.59,40.39,pass_arrived,38,1,,4011
10649,92.18,35.56,8.24,45.44,first_contact,38,1,,4011
10650,98.11,40.8,7.18,51.11,tackle,38,1,,4011
10642,46.67,23.99,0.69,254.47,ball_snap,99,1,,4011
10643,45.52,23.9,1.28,282.58,none,99,1,,4011
10644,44.26,24.62,1.71,310.15,none,99,1,,4011
10645,42.92,26.09,1.88,319.57,none,99,1,,4011
10646,41.86,27.43,1.37,335.0,pass_forward,99,1,,4011
10647,41.76,28.53,1.09,55.9,none,99,1,,4011
10648,42.58,29.42,1.43,49.52,pass_arrived,99,1,,4011
10649,43.91,30.38,1.73,56.09,first_contact,99,1,,4011
10650,45.48,31.35,2.15,64.82,tackle,99,1,,4011
10642,54.41,32.41,0.47,245.87,ball_snap,31,1,,4011
10643,54.05,31.97,0.73,135.49,none,31,1,,4011
10644,55.63,32.12,3.34,72.25,none,31,1,,4011
10645,60.31,34.03,5.36,71.15,none,31,1,,4011
10646,65.61,35.48,5.42,75.04,pass_forward,31,1,,4011
10647,70.85,36.9,5.94,75.43,none,31,1,,4011
10648,77.11,38.44,6.59,76.09,pass_arrived,31,1,,4011
10649,83.59,40.09,6.56,73.91,first_contact,31,1,,4011
10650,89.7,42.06,6.02,71.87,tackle,31,1,,4011
10642,47.03,20.47,0.65,280.17,ball_snap,96,1,,4011
10643,45.89,20.83,1.47,316.49,none,96,1,,4011
10644,45.1,22.66,2.69,315.96,none,96,1,,4011
10645,41.96,24.48,3.74,302.67,none,96,1,,4011
10646,39.18,26.78,2.62,298.91,pass_forward,96,1,,4011
10647,39.53,28.79,1.61,25.97,none,96,1,,4011
10648,40.38,29.71,1.18,38.99,pass_arrived,96,1,,4011
10649,41.02,30.65,1.09,40.0,first_contact,96,1,,4011
10650,41.8,31.34,1.11,63.13,tackle,96,1,,4011
10642,47.01,29.26,0.54,226.97,ball_snap,97,1,,4011
10643,46.22,28.46,1.14,231.52,none,97,1,,4011
10644,45.26,27.97,0.98,264.92,none,97,1,,4011
10645,44.36,28.18,0.49,283.78,none,97,1,,4011
10646,44.3,28.21,0.36,60.02,pass_forward,97,1,,4011
10647,44.74,28.78,1.48,45.9,none,97,1,,4011
10648,46.5,30.26,2.82,55.77,pass_arrived,97,1,,4011
10649,49.36,31.84,3.33,66.57,first_contact,97,1,,4011
10650,52.57,32.91,3.33,73.87,tackle,97,1,,4011
10642,46.72,26.67,0.51,320.33,ball_snap,92,1,,4011
10643,46.04,27.17,0.89,287.55,none,92,1,,4011
10644,45.08,27.2,0.99,275.01,none,92,1,,4011
10645,44.04,27.36,0.83,284.2,none,92,1,,4011
10646,43.57,27.59,0.51,123.0,pass_forward,92,1,,4011
10647,44.4,28.06,1.2,66.45,none,92,1,,4011
10648,45.76,28.52,1.75,75.17,pass_arrived,92,1,,4011
10649,47.79,28.95,2.44,77.94,first_contact,92,1,,4011
10650,50.53,29.54,3.15,79.5,tackle,92,1,,4011
10642,44.34,42.78,1.11,93.01,ball_snap,15,0,,4011
10643,46.79,42.57,4.62,90.96,none,15,0,,4011
10644,53.45,42.73,7.64,84.88,none,15,0,,4011
10645,61.91,44.03,9.01,77.96,none,15,0,,4011
10646,71.05,46.38,9.42,79.76,pass_forward,15,0,,4011
10647,80.38,47.31,9.14,85.96,none,15,0,,4011
10648,89.26,47.79,8.59,84.62,pass_arrived,15,0,,4011
10649,97.44,48.94,7.63,79.71,first_contact,15,0,,4011
10650,104.15,50.43,4.69,76.18,tackle,15,0,,4011
10642,44.63,26.35,0.73,286.68,ball_snap,2,0,,4011
10643,42.98,26.47,2.61,270.67,none,2,0,,4011
10644,39.67,26.38,2.17,275.43,none,2,0,,4011
10645,38.75,26.82,1.02,199.97,none,2,0,,4011
10646,39.11,28.15,1.73,10.08,pass_forward,2,0,,4011
10647,39.34,30.18,1.84,11.51,none,2,0,,4011
10648,39.87,31.69,1.67,40.38,pass_arrived,2,0,,4011
10649,41.57,32.66,2.89,73.19,first_contact,2,0,,4011
10650,45.4,33.22,4.53,87.65,tackle,2,0,,4011
10642,45.09,24.82,0.35,196.58,ball_snap,63,0,,4011
10643,44.78,24.17,0.89,251.15,none,63,0,,4011
10644,43.46,24.5,1.5,302.96,none,63,0,,4011
10645,42.38,25.72,1.68,320.2,none,63,0,,4011
10646,41.31,27.05,1.21,331.25,pass_forward,63,0,,4011
10647,41.22,27.78,0.83,67.54,none,63,0,,4011
10648,42.12,28.38,1.24,63.47,pass_arrived,63,0,,4011
10649,43.44,28.88,1.63,69.16,first_contact,63,0,,4011
10650,45.2,29.53,2.26,78.76,tackle,63,0,,4011
10642,45.64,26.3,0.22,271.51,ball_snap,67,0,,4011
10643,45.28,26.16,0.63,246.62,none,67,0,,4011
10644,44.5,25.89,0.75,263.42,none,67,0,,4011
10645,43.84,25.93,0.55,286.6,none,67,0,,4011
10646,43.46,26.25,0.6,174.84,pass_forward,67,0,,4011
10647,43.86,27.0,1.03,57.79,none,67,0,,4011
10648,45.18,27.19,1.73,88.92,pass_arrived,67,0,,4011
10649,47.32,27.09,2.65,89.64,first_contact,67,0,,4011
10650,50.49,27.24,3.49,84.26,tackle,67,0,,4011
10642,45.17,29.36,0.44,169.96,ball_snap,74,0,,4011
10643,45.05,28.58,1.01,207.36,none,74,0,,4011
10644,44.24,27.73,0.93,247.36,none,74,0,,4011
10645,43.46,27.82,0.5,303.11,none,74,0,,4011
10646,43.42,28.17,0.62,178.91,pass_forward,74,0,,4011
10647,43.46,29.04,0.82,23.14,none,74,0,,4011
10648,44.09,29.64,1.02,54.66,pass_arrived,74,0,,4011
10649,45.12,30.22,1.43,65.63,first_contact,74,0,,4011
10650,46.72,30.79,2.28,75.54,tackle,74,0,,4011
10642,41.24,25.86,1.2,143.26,ball_snap,82,0,,4011
10643,42.58,24.13,2.95,135.94,none,82,0,,4011
10644,45.34,21.85,3.65,130.21,none,82,0,,4011
10645,47.99,19.22,4.03,155.83,none,82,0,,4011
10646,48.48,14.69,4.1,180.65,pass_forward,82,0,,4011
10647,48.08,11.19,2.46,184.71,none,82,0,,4011
10648,48.05,9.78,0.78,175.37,pass_arrived,82,0,,4011
10649,48.15,9.57,0.3,73.37,first_contact,82,0,,4011
10650,48.46,10.05,0.88,30.32,tackle,82,0,,4011
10642,44.89,31.11,0.1,310.02,ball_snap,88,0,,4011
10643,44.78,31.3,0.38,263.64,none,88,0,,4011
10644,44.39,30.71,1.37,204.19,none,88,0,,4011
10645,43.74,28.98,0.87,186.66,none,88,0,,4011
10646,44.03,29.06,0.45,49.28,pass_forward,88,0,,4011
10647,44.21,29.58,0.91,13.63,none,88,0,,4011
10648,44.5,30.84,1.56,25.61,pass_arrived,88,0,,4011
10649,45.64,32.32,2.4,49.6,first_contact,88,0,,4011
10650,48.17,33.88,3.39,64.12,tackle,88,0,,4011
10642,45.21,16.45,0.91,109.84,ball_snap,11,0,,4011
10643,46.88,15.14,4.32,124.04,none,11,0,,4011
10644,52.27,11.79,6.24,129.32,none,11,0,,4011
10645,56.14,7.23,4.84,161.67,none,11,0,,4011
10646,55.57,3.21,2.53,202.35,pass_forward,11,0,,4011
10647,54.74,2.44,0.51,228.88,none,11,0,,4011
10648,54.78,2.43,0.29,62.34,pass_arrived,11,0,,4011
10649,55.25,2.74,1.3,61.42,first_contact,11,0,,4011
10650,57.16,3.67,3.2,65.57,tackle,11,0,,4011
10642,38.24,26.34,0.5,132.03,ball_snap,28,0,,4011
10643,39.22,25.74,2.1,107.8,none,28,0,,4011
10644,42.01,25.26,1.27,134.54,none,28,0,,4011
10645,41.31,25.67,1.62,280.34,none,28,0,,4011
10646,39.14,25.79,1.23,273.13,pass_forward,28,0,,4011
10647,38.89,25.77,0.41,141.16,none,28,0,,4011
10648,39.73,25.54,1.0,111.17,pass_arrived,28,0,,4011
10649,40.71,25.02,1.26,115.26,first_contact,28,0,,4011
10650,42.03,24.53,1.68,98.16,tackle,28,0,,4011
10642,45.06,27.98,0.64,185.75,ball_snap,75,0,,4011
10643,44.83,26.97,0.91,218.82,none,75,0,,4011
10644,43.99,26.67,0.9,267.74,none,75,0,,4011
10645,43.07,26.88,0.86,300.17,none,75,0,,4011
10646,42.56,27.51,0.7,211.33,pass_forward,75,0,,4011
10647,42.93,28.15,0.93,47.1,none,75,0,,4011
10648,43.93,28.73,1.34,64.83,pass_arrived,75,0,,4011
10649,45.34,29.28,1.74,73.09,first_contact,75,0,,4011
10650,47.28,29.74,2.51,77.71,tackle,75,0,,4011
10642,44.86,23.16,0.63,199.58,ball_snap,77,0,,4011
10643,44.47,21.92,1.25,179.81,none,77,0,,4011
10644,45.05,20.9,1.47,131.02,none,77,0,,4011
10645,46.45,19.91,0.92,163.38,none,77,0,,4011
10646,45.83,19.53,0.89,292.72,pass_forward,77,0,,4011
10647,45.12,20.66,1.32,309.42,none,77,0,,4011
10648,45.21,21.99,1.36,25.77,pass_arrived,77,0,,4011
10649,46.29,23.01,1.75,63.57,first_contact,77,0,,4011
10650,48.33,23.48,2.47,84.25,tackle,77,0,,4011
10678,104.81,23.48,1.84,310.53,ball_snap,98,1,,4035
10679,103.42,25.25,1.82,177.94,handoff,98,1,,4035
10680,104.67,26.82,2.4,36.94,first_contact,98,1,,4035
10681,106.14,29.11,1.72,31.42,tackle,98,1,,4035
10678,107.39,29.89,1.48,242.18,ball_snap,26,1,,4035
10679,106.01,29.09,1.58,233.26,handoff,26,1,,4035
10680,104.81,28.04,1.3,232.04,first_contact,26,1,,4035
10681,104.09,27.53,0.3,181.44,tackle,26,1,,4035
10678,110.02,19.66,1.18,180.91,ball_snap,22,1,,4035
10679,109.64,21.62,2.42,333.59,handoff,22,1,,4035
10680,107.86,23.8,2.4,316.45,first_contact,22,1,,4035
10681,106.49,25.1,1.1,318.36,tackle,22,1,,4035
10678,105.46,26.72,2.85,310.57,ball_snap,52,1,,4035
10679,104.29,29.54,2.26,338.48,handoff,52,1,,4035
10680,103.58,30.76,0.71,289.9,first_contact,52,1,,4035
10681,103.49,30.33,0.91,148.04,tackle,52,1,,4035
10678,110.06,38.0,1.18,188.94,ball_snap,23,1,,4035
10679,109.73,36.18,2.41,190.27,handoff,23,1,,4035
10680,109.24,33.31,2.79,185.27,first_contact,23,1,,4035
10681,109.23,30.73,1.77,172.66,tackle,23,1,,4035
10678,108.95,33.5,1.82,262.12,ball_snap,38,1,,4035
10679,106.85,32.53,2.56,229.35,handoff,38,1,,4035
10680,105.23,30.4,1.14,212.45,first_contact,38,1,,4035
10681,105.54,30.6,0.34,154.67,tackle,38,1,,4035
10678,104.86,32.25,1.92,288.36,ball_snap,99,1,,4035
10679,102.57,32.71,1.68,261.66,handoff,99,1,,4035
10680,101.64,31.91,1.08,203.13,first_contact,99,1,,4035
10681,101.73,30.88,1.01,152.77,tackle,99,1,,4035
10678,109.47,23.58,1.6,304.2,ball_snap,31,1,,4035
10679,107.29,25.07,2.65,313.95,handoff,31,1,,4035
10680,105.87,27.24,2.35,311.9,first_contact,31,1,,4035
10681,106.2,29.43,1.31,15.06,tackle,31,1,,4035
10678,104.81,35.11,2.42,247.41,ball_snap,96,1,,4035
10679,101.92,33.75,1.86,251.3,handoff,96,1,,4035
10680,101.45,33.9,0.63,112.84,first_contact,96,1,,4035
10681,102.76,33.83,1.16,98.63,tackle,96,1,,4035
10678,105.74,28.41,1.78,331.94,ball_snap,97,1,,4035
10679,104.31,30.38,1.84,298.41,handoff,97,1,,4035
10680,102.8,30.13,1.39,222.1,first_contact,97,1,,4035
10681,102.64,28.6,1.37,161.22,tackle,97,1,,4035
10678,105.16,30.77,1.4,326.64,ball_snap,92,1,,4035
10679,104.17,31.69,0.63,270.56,handoff,92,1,,4035
10680,104.26,31.28,0.68,119.16,first_contact,92,1,,4035
10681,105.3,31.22,1.07,95.3,tackle,92,1,,4035
10678,102.38,30.07,2.44,282.87,ball_snap,2,0,,4035
10679,99.05,30.96,3.31,285.39,handoff,2,0,,4035
10680,96.15,31.77,2.08,283.45,first_contact,2,0,,4035
10681,95.05,31.94,0.65,212.67,tackle,2,0,,4035
10678,104.55,29.76,1.78,13.73,ball_snap,63,0,,4035
10679,104.77,31.65,1.05,244.62,handoff,63,0,,4035
10680,104.47,31.84,0.22,254.72,first_contact,63,0,,4035
10681,104.45,31.66,0.45,203.48,tackle,63,0,,4035
10678,104.35,30.64,1.38,334.66,ball_snap,67,0,,4035
10679,103.16,31.95,1.27,310.11,handoff,67,0,,4035
10680,102.56,32.29,0.49,272.82,first_contact,67,0,,4035
10681,102.27,32.16,0.13,179.98,tackle,67,0,,4035
10678,104.96,20.84,2.52,27.03,ball_snap,19,0,,4035
10679,106.16,24.07,2.61,10.11,handoff,19,0,,4035
10680,106.0,25.82,1.15,7.1,first_contact,19,0,,4035
10681,106.4,26.44,0.64,33.83,tackle,19,0,,4035
10678,103.63,32.07,0.85,226.38,ball_snap,74,0,,4035
10679,102.29,31.97,1.78,284.73,handoff,74,0,,4035
10680,100.39,32.96,1.72,306.93,first_contact,74,0,,4035
10681,99.55,33.94,0.91,272.76,tackle,74,0,,4035
10678,101.52,31.2,1.54,126.51,ball_snap,82,0,,4035
10679,103.12,29.86,1.43,119.03,handoff,82,0,,4035
10680,103.95,29.86,0.8,66.64,first_contact,82,0,,4035
10681,104.54,30.36,0.43,35.92,tackle,82,0,,4035
10678,103.67,26.4,1.53,16.26,ball_snap,88,0,,4035
10679,104.23,28.75,2.2,15.08,handoff,88,0,,4035
10680,104.83,30.52,1.56,35.9,first_contact,88,0,,4035
10681,106.0,31.27,1.28,70.19,tackle,88,0,,4035
10678,104.45,38.41,2.22,153.49,ball_snap,11,0,,4035
10679,105.76,34.76,4.03,165.0,handoff,11,0,,4035
10680,106.59,30.89,3.5,154.96,first_contact,11,0,,4035
10681,108.63,28.43,2.54,135.13,tackle,11,0,,4035
10678,98.4,29.78,1.92,87.02,ball_snap,28,0,,4035
10679,101.58,29.4,3.47,102.83,handoff,28,0,,4035
10680,104.98,28.48,2.72,86.93,first_contact,28,0,,4035
10681,106.89,29.47,1.27,51.43,tackle,28,0,,4035
10678,103.3,30.84,1.93,181.95,ball_snap,75,0,,4035
10679,102.91,27.61,3.1,184.23,handoff,75,0,,4035
10680,102.88,24.85,1.68,189.85,first_contact,75,0,,4035
10681,102.36,24.3,0.48,277.68,tackle,75,0,,4035
10678,104.99,27.61,2.14,24.61,ball_snap,77,0,,4035
10679,105.95,30.18,2.37,24.08,handoff,77,0,,4035
10680,106.92,31.84,1.13,47.4,first_contact,77,0,,4035
10681,107.47,31.82,0.79,116.13,tackle,77,0,,4035
10722,107.35,23.79,1.48,271.52,ball_snap,98,1,,4060
10723,104.53,24.0,3.71,287.32,none,98,1,,4060
10724,100.66,26.11,3.79,310.2,pass_tipped,98,1,,4060
10725,98.68,28.65,2.55,316.38,pass_outcome_incomplete,98,1,,4060
10726,97.16,29.79,1.34,303.53,none,26,1,,4060
10722,108.21,28.91,0.64,250.97,ball_snap,26,1,,4060
10723,107.36,28.4,0.55,166.04,none,26,1,,4060
10724,108.31,28.94,2.95,69.04,pass_tipped,26,1,,4060
10725,112.75,30.18,3.88,87.43,pass_outcome_incomplete,26,1,,4060
10726,115.7,29.4,1.99,114.41,none,22,1,,4060
10722,109.29,9.34,0.45,26.53,ball_snap,22,1,,4060
10723,109.5,10.2,2.3,4.74,none,22,1,,4060
10724,109.63,13.98,4.29,2.18,pass_tipped,22,1,,4060
10725,109.83,18.53,3.6,2.01,pass_outcome_incomplete,22,1,,4060
10726,109.89,21.15,2.01,2.06,none,90,1,,4060
10722,107.58,30.5,0.63,240.94,ball_snap,90,1,,4060
10723,106.18,30.33,1.73,255.43,none,90,1,,4060
10724,104.55,29.66,0.8,205.04,pass_tipped,90,1,,4060
10725,105.19,29.37,0.76,113.77,pass_outcome_incomplete,90,1,,4060
10726,105.88,29.09,0.64,82.76,none,52,1,,4060
10722,107.39,32.5,2.18,254.94,ball_snap,52,1,,4060
10723,103.76,31.45,4.78,253.67,none,52,1,,4060
10724,98.46,29.88,4.73,254.94,pass_tipped,52,1,,4060
10725,94.78,29.04,2.11,254.65,pass_outcome_incomplete,52,1,,4060
10726,94.34,28.76,0.41,152.13,none,23,1,,4060
10722,110.09,18.41,0.42,88.81,ball_snap,23,1,,4060
10723,110.94,17.94,1.82,129.5,none,23,1,,4060
10724,112.62,16.0,3.39,161.97,pass_tipped,23,1,,4060
10725,112.82,11.49,5.19,183.11,pass_outcome_incomplete,23,1,,4060
10726,112.02,5.96,3.77,199.42,none,38,1,,4060
10722,111.3,46.11,0.4,169.52,ball_snap,38,1,,4060
10723,111.11,45.14,2.29,195.7,none,38,1,,4060
10724,109.96,41.81,3.05,206.38,pass_tipped,38,1,,4060
10725,108.56,39.94,1.27,247.66,pass_outcome_incomplete,38,1,,4060
10726,108.01,40.42,0.64,239.17,none,99,1,,4060
10722,107.17,27.32,1.31,255.9,ball_snap,99,1,,4060
10723,105.07,27.19,2.02,288.38,none,99,1,,4060
10724,103.54,28.56,1.76,336.1,pass_tipped,99,1,,4060
10725,103.63,30.21,1.44,18.07,pass_outcome_incomplete,99,1,,4060
10726,104.32,31.26,1.16,34.36,none,31,1,,4060
10722,112.61,22.57,0.61,187.96,ball_snap,31,1,,4060
10723,112.49,21.44,1.53,220.92,none,31,1,,4060
10724,110.39,20.61,3.24,269.89,pass_tipped,31,1,,4060
10725,106.27,21.66,3.85,296.89,pass_outcome_incomplete,31,1,,4060
10726,103.72,23.89,2.54,327.15,none,32,1,,4060
10722,110.16,38.54,0.62,47.36,ball_snap,32,1,,4060
10723,110.93,39.66,2.96,30.38,none,32,1,,4060
10724,113.08,43.72,5.69,18.68,pass_tipped,32,1,,4060
10725,114.24,50.33,6.59,179.56,pass_outcome_incomplete,32,1,,4060
10722,107.91,35.99,1.35,272.31,ball_snap,96,1,,4060
10723,105.25,35.88,2.53,260.77,none,96,1,,4060
10724,103.29,35.26,0.98,154.74,pass_tipped,96,1,,4060
10725,104.89,36.63,2.55,38.18,pass_outcome_incomplete,96,1,,4060
10726,106.22,39.09,1.91,26.18,none,2,0,,4060
10722,102.64,29.91,0.54,208.27,ball_snap,2,0,,4060
10723,101.39,29.98,2.44,267.37,none,2,0,,4060
10724,97.96,29.59,2.62,255.58,pass_tipped,2,0,,4060
10725,96.51,28.86,0.73,185.23,pass_outcome_incomplete,2,0,,4060
10726,97.35,28.61,0.56,103.87,none,63,0,,4060
10722,105.78,28.32,0.81,235.71,ball_snap,63,0,,4060
10723,104.43,27.49,1.48,260.93,none,63,0,,4060
10724,103.04,27.95,0.92,282.11,pass_tipped,63,0,,4060
10725,103.19,28.47,0.77,50.36,pass_outcome_incomplete,63,0,,4060
10726,104.13,28.88,0.87,58.82,none,67,0,,4060
10722,106.39,29.64,0.75,262.19,ball_snap,67,0,,4060
10723,104.88,29.4,1.87,262.67,none,67,0,,4060
10724,102.85,29.22,1.23,289.55,pass_tipped,67,0,,4060
10725,102.72,29.99,1.18,57.19,pass_outcome_incomplete,67,0,,4060
10726,103.67,31.21,1.22,40.25,none,19,0,,4060
10722,105.11,9.85,0.87,60.78,ball_snap,19,0,,4060
10723,106.44,11.11,3.39,30.73,none,19,0,,4060
10724,108.32,15.76,5.55,18.48,pass_tipped,19,0,,4060
10725,109.93,21.39,4.94,16.01,pass_outcome_incomplete,19,0,,4060
10726,111.02,25.18,2.78,12.33,none,74,0,,4060
10722,105.31,33.03,0.94,311.24,ball_snap,74,0,,4060
10723,103.88,34.08,1.72,297.42,none,74,0,,4060
10724,102.53,34.52,0.71,182.57,pass_tipped,74,0,,4060
10725,103.9,35.0,1.73,53.8,pass_outcome_incomplete,74,0,,4060
10726,105.16,36.54,1.88,34.42,none,11,0,,4060
10722,106.42,38.61,1.45,70.17,ball_snap,11,0,,4060
10723,109.17,39.86,4.43,49.22,none,11,0,,4060
10724,112.69,44.54,6.2,23.59,pass_tipped,11,0,,4060
10725,113.89,50.91,5.27,243.2,pass_outcome_incomplete,11,0,,4060
10722,105.6,46.8,0.84,121.74,ball_snap,28,0,,4060
10723,107.06,45.63,3.48,148.18,none,28,0,,4060
10724,108.89,40.86,4.88,163.78,pass_tipped,28,0,,4060
10725,109.86,36.64,2.57,169.73,pass_outcome_incomplete,28,0,,4060
10726,109.86,35.77,0.63,240.45,none,75,0,,4060
10722,105.25,31.8,0.42,158.24,ball_snap,75,0,,4060
10723,104.66,30.89,1.07,226.73,none,75,0,,4060
10724,103.84,30.34,0.44,163.64,pass_tipped,75,0,,4060
10725,104.68,30.53,1.01,52.79,pass_outcome_incomplete,75,0,,4060
10726,105.28,31.51,0.9,29.96,none,77,0,,4060
10722,105.87,26.68,1.08,257.03,ball_snap,77,0,,4060
10723,103.69,26.26,2.85,270.33,none,77,0,,4060
10724,100.41,26.86,2.61,290.44,pass_tipped,77,0,,4060
10725,98.92,27.85,0.82,206.98,pass_outcome_incomplete,77,0,,4060
10726,99.68,28.06,0.7,84.11,none,81,0,,4060
10722,106.5,18.61,1.1,114.04,ball_snap,81,0,,4060
10723,108.58,17.82,3.04,119.77,none,81,0,,4060
10724,111.48,15.43,4.28,150.89,pass_tipped,81,0,,4060
10725,112.48,10.43,5.08,180.17,pass_outcome_incomplete,81,0,,4060
10726,111.5,5.64,3.13,207.34,none,85,0,,4060
10722,104.39,28.71,0.97,95.92,ball_snap,85,0,,4060
10723,106.01,28.62,2.44,81.27,none,85,0,,4060
10724,109.25,29.53,4.09,79.97,pass_tipped,85,0,,4060
10725,113.91,29.87,3.95,97.65,pass_outcome_incomplete,85,0,,4060
10726,116.93,28.61,2.49,126.46,none,98,1,,4082
10760,107.86,24.48,0.33,335.97,ball_snap,98,1,,4082
10761,107.55,24.89,1.23,318.02,none,98,1,,4082
10762,106.15,26.12,2.34,278.98,none,98,1,,4082
10763,102.97,25.37,3.57,252.76,pass_forward,98,1,,4082
10764,99.56,24.11,2.38,240.27,pass_outcome_touchdown,98,1,,4082
10760,109.86,34.0,1.61,202.11,ball_snap,26,1,,4082
10761,109.27,32.28,2.33,194.79,none,26,1,,4082
