time,jerseyNumber,team,behaviour,closeTeams,distantTeams,closeOps,distantOps,coordinate_x,coordinate_y,speed,direction
11590,22,1,16,9,1,11,0,110.71,28.84,3.85,354.49
11590,90,1,16,9,1,10,1,108.78,22.52,0.22,203.62
11590,52,1,16,10,0,10,1,110.69,24.23,0.31,235.32
11590,23,1,16,7,3,7,4,109.13,32.25,0.24,135.5
11590,38,1,16,8,2,10,1,109.91,29.59,0.91,322.88
11590,99,1,16,10,0,11,0,109.03,26.12,0.24,170.63
11590,31,1,16,8,2,9,2,111.07,20.39,0.71,110.6
11590,32,1,16,6,4,5,6,111.22,33.48,0.02,234.5
11590,96,1,16,9,1,11,0,108.8,28.92,0.11,261.22
11590,15,0,16,10,0,10,1,105.76,28.26,2.96,10.66
11590,2,0,16,10,0,9,2,103.29,23.72,0.04,59.05
11590,63,0,16,9,1,9,2,106.69,22.4,0.07,248.74
11590,67,0,16,10,0,10,1,107.3,23.49,0.16,296.53
11590,74,0,16,10,0,11,0,106.49,26.94,0.04,185.52
11590,88,0,16,8,2,8,3,106.83,20.0,0.75,106.36
11590,11,0,16,7,3,6,5,105.65,33.33,0.19,174.72
11590,28,0,16,10,0,9,2,103.56,26.48,0.31,145.48
11590,75,0,16,10,0,11,0,106.87,26.19,0.17,188.13
11590,77,0,16,8,2,9,2,107.45,20.22,0.41,305.31
11590,81,0,16,8,2,8,3,107.07,32.28,0.11,167.18
11591,98,1,0,5,5,8,3,108.29,17.9,1.98,296.39
11591,26,1,0,6,4,8,3,109.26,19.49,0.93,341.3
11591,22,1,0,7,3,8,3,110.52,31.04,1.21,101.08
11591,90,1,0,9,1,10,1,108.36,22.75,1.19,303.85
11591,52,1,0,10,0,10,1,110.24,23.67,1.82,202.74
11591,23,1,0,7,3,9,2,109.13,31.79,1.54,162.3
11591,38,1,0,7,3,11,0,109.29,29.8,0.94,223.67
11591,99,1,0,10,0,11,0,108.39,26.21,1.77,267.9
11591,31,1,0,6,4,8,3,111.59,20.01,0.98,163.84
11591,32,1,0,6,4,5,6,111.21,33.48,0.6,91.57
11591,96,1,0,9,1,11,0,108.47,29.02,1.94,279.81
11591,15,0,0,10,0,8,3,106.46,29.74,2.2,67.65
11591,2,0,0,10,0,9,2,103.3,23.75,0.91,277.86
11591,63,0,0,9,1,10,1,106.72,22.56,0.64,295.16
11591,67,0,0,10,0,10,1,106.94,23.69,1.42,298.71
11591,74,0,0,10,0,11,0,106.43,26.98,1.29,307.84
11591,88,0,0,8,2,8,3,107.31,20.22,0.75,28.86
11591,11,0,0,7,3,6,5,105.8,32.81,2.33,158.77
11591,28,0,0,10,0,10,1,103.72,25.71,2.14,174.54
11591,75,0,0,10,0,11,0,106.52,26.04,1.07,266.76
11591,77,0,0,8,2,8,3,107.11,21.06,1.35,339.8
11591,81,0,0,8,2,8,3,107.33,32.52,2.02,40.58
11592,98,1,16,6,4,9,2,105.15,19.38,3.84,294.48
11592,26,1,16,9,1,10,1,108.71,20.85,1.1,329.31
11592,22,1,16,8,2,9,2,112.03,29.75,2.4,127.01
11592,90,1,16,9,1,10,1,106.81,23.84,2.24,309.99
11592,52,1,16,9,1,10,1,109.4,20.84,3.05,188.88
11592,23,1,16,8,2,10,1,110.16,29.2,3.93,162.33
11592,38,1,16,9,1,11,0,109.06,28.23,2.54,164.7
11592,99,1,16,9,1,10,1,105.68,25.88,2.29,246.72
11592,31,1,16,5,5,5,6,111.47,18.44,1.92,173.94
11592,32,1,16,4,6,4,7,111.81,34.7,2.22,12.07
11592,96,1,16,8,2,11,0,104.95,29.49,3.47,268.38
11592,15,0,16,9,1,9,2,109.79,29.72,3.9,102.02
11592,2,0,16,8,2,7,4,101.42,23.93,1.75,284.91
11592,63,0,16,9,1,10,1,105.89,23.36,1.5,295.92
11592,67,0,16,9,1,10,1,104.83,24.81,1.97,289.26
11592,74,0,16,10,0,10,1,104.29,28.33,2.54,282.31
11592,88,0,16,9,1,10,1,107.44,21.04,0.39,233.51
11592,11,0,16,10,0,10,1,107.49,29.01,5.09,153.22
11592,28,0,16,9,1,9,2,103.71,22.37,2.96,206.59
11592,75,0,16,9,1,9,2,104.78,26.09,1.57,265.44
11592,77,0,16,9,1,10,1,106.51,22.6,1.32,317.82
11592,81,0,16,3,7,5,6,109.56,35.51,3.65,27.61
11593,98,1,20,6,4,9,2,101.57,21.02,2.71,294.76
11593,26,1,20,9,1,10,1,108.22,21.38,0.88,342.96
11593,22,1,20,5,5,2,9,114.32,28.22,2.91,126.28
11593,90,1,20,8,2,10,1,105.05,25.66,2.86,338.44
11593,52,1,20,7,3,7,4,109.37,17.89,1.69,163.55
11593,23,1,20,7,3,7,4,111.37,24.4,4.98,169.47
11593,38,1,20,9,1,8,3,110.7,24.95,4.0,163.02
11593,99,1,20,7,3,9,2,104.28,24.56,1.1,237.42
11593,31,1,20,4,6,3,8,112.11,16.42,1.53,120.62
11593,32,1,20,1,9,2,9,111.87,37.51,1.86,311.25
11593,96,1,20,5,5,9,2,101.84,28.77,2.18,251.32
11593,15,0,20,3,7,6,5,113.81,27.95,4.58,125.27
11593,2,0,20,7,3,5,6,100.15,24.65,1.12,314.28
11593,63,0,20,8,2,8,3,104.1,23.76,1.6,272.0
11593,67,0,20,8,2,8,3,103.4,24.92,0.79,258.14
11593,74,0,20,8,2,6,5,101.71,27.96,1.82,250.59
11593,88,0,20,9,1,9,2,107.19,21.01,0.54,329.8
11593,11,0,20,8,2,10,1,110.26,23.79,6.59,158.16
11593,28,0,20,8,2,6,5,101.31,20.71,1.84,246.48
11593,75,0,20,8,2,8,3,103.51,25.79,0.82,280.56
11593,77,0,20,9,1,9,2,105.43,23.04,0.86,310.92
11593,81,0,20,0,10,1,10,110.54,38.57,1.18,110.26
11594,98,1,19,4,6,8,3,100.22,21.59,1.0,290.57
11594,26,1,19,9,1,10,1,108.22,22.64,2.19,320.11
11594,22,1,19,4,6,1,10,116.61,26.38,2.01,128.68
11594,90,1,19,5,5,9,2,104.97,29.08,3.79,15.0
11594,52,1,19,5,5,6,5,109.94,17.63,1.21,228.11
11594,23,1,19,6,4,5,6,111.98,19.6,3.42,173.56
11594,38,1,19,6,4,7,4,111.23,20.79,2.44,191.46
11594,99,1,19,7,3,8,3,104.02,24.72,1.74,47.58
11594,31,1,19,5,5,3,8,113.6,17.03,2.42,26.03
11594,32,1,19,1,9,1,10,109.65,36.76,2.15,239.35
11594,96,1,19,4,6,8,3,100.76,28.32,1.02,280.0
11594,15,0,19,1,9,5,6,117.19,24.6,3.46,142.06
11594,2,0,19,7,3,5,6,99.72,25.41,1.41,348.78
11594,63,0,19,7,3,8,3,102.78,23.51,0.86,256.62
11594,67,0,19,7,3,7,4,103.28,24.78,1.16,142.78
11594,74,0,19,7,3,5,6,100.89,27.32,0.52,149.3
11594,88,0,19,8,2,9,2,107.06,22.14,2.55,109.28
11594,11,0,19,3,7,5,6,112.29,16.84,6.56,167.4
11594,28,0,19,7,3,6,5,100.62,20.66,0.42,235.47
11594,75,0,19,7,3,6,5,103.24,26.32,1.69,82.89
11594,77,0,19,8,2,8,3,105.29,23.75,1.65,110.57
11594,81,0,19,0,10,2,9,109.99,37.13,1.52,209.8
11595,98,1,16,4,6,8,3,99.63,21.84,0.5,311.71
11595,26,1,16,10,0,8,3,107.86,25.77,4.02,353.27
11595,22,1,16,4,6,2,9,117.43,25.75,0.45,136.5
11595,90,1,16,4,6,7,4,106.9,32.81,3.74,20.54
11595,52,1,16,6,4,7,4,108.92,20.07,3.98,339.04
11595,23,1,16,5,5,3,8,112.16,17.77,0.99,269.98
11595,38,1,16,6,4,7,4,110.42,20.49,2.31,332.3
11595,99,1,16,7,3,9,2,105.25,27.89,4.6,14.31
11595,31,1,16,5,5,4,7,113.61,20.69,4.83,346.55
11595,32,1,16,4,6,5,6,108.38,35.62,0.73,265.24
11595,96,1,16,5,5,8,3,100.9,30.01,3.0,14.78
11595,15,0,16,0,10,5,6,118.0,22.79,1.51,241.93
11595,2,0,16,7,3,5,6,99.64,27.57,3.39,355.19
11595,63,0,16,7,3,6,5,102.37,23.45,1.05,300.3
11595,67,0,16,7,3,8,3,103.56,27.29,3.75,179.96
11595,74,0,16,7,3,5,6,101.22,28.11,2.32,182.35
11595,88,0,16,7,3,11,0,107.44,26.18,5.19,7.74
11595,11,0,16,0,10,4,7,113.16,11.25,3.79,178.19
11595,28,0,16,7,3,6,5,100.5,20.26,1.03,230.98
11595,75,0,16,8,2,6,5,104.42,29.09,4.4,18.61
11595,77,0,16,7,3,9,2,105.62,26.41,3.67,3.83
11595,81,0,16,1,9,3,8,109.13,36.24,0.6,241.9
11596,98,1,23,1,9,4,7,99.49,22.24,0.68,349.64
11596,26,1,23,7,3,8,3,107.3,30.52,4.45,352.13
11596,22,1,23,3,7,1,10,117.35,25.84,0.49,309.22
11596,90,1,23,4,6,7,4,107.52,36.07,2.48,5.44
11596,52,1,23,6,4,8,3,107.17,24.98,5.51,342.86
11596,23,1,23,4,6,1,10,111.56,19.84,3.18,340.55
11596,38,1,23,6,4,4,7,110.14,24.87,5.17,109.57
11596,99,1,23,7,3,7,4,106.08,33.48,4.61,110.43
11596,31,1,23,6,4,3,8,111.29,26.23,6.22,335.56
11596,32,1,23,4,6,6,5,108.42,36.2,0.62,87.88
11596,96,1,23,4,6,8,3,102.29,34.1,4.53,10.88
11596,15,0,23,0,10,5,6,115.45,24.32,3.76,310.8
11596,2,0,23,6,4,5,6,99.09,32.11,4.8,351.07
11596,63,0,23,5,5,5,6,101.03,24.77,2.73,321.59
11596,67,0,23,7,3,6,5,103.12,32.16,5.07,348.11
11596,74,0,23,7,3,7,4,100.81,31.94,4.7,349.16
11596,88,0,23,6,4,8,3,108.43,32.25,6.01,10.62
11596,11,0,23,0,10,0,11,112.69,9.34,1.5,245.54
11596,28,0,23,1,9,2,9,98.87,19.73,2.5,281.34
11596,75,0,23,6,4,6,5,105.85,34.65,6.04,6.5
11596,77,0,23,7,3,8,3,105.69,31.0,4.72,357.18
11596,81,0,23,5,5,5,6,109.07,36.28,0.21,186.46
11597,98,1,7,1,9,2,9,99.43,23.18,1.13,5.76
11597,26,1,7,7,3,8,3,106.66,34.43,2.72,318.66
11597,22,1,7,3,7,1,10,116.64,26.31,1.08,300.05
11597,90,1,7,7,3,7,4,107.52,37.56,0.77,129.57
11597,52,1,7,9,1,8,3,105.77,30.49,5.24,350.93
11597,23,1,7,4,6,1,10,110.04,23.63,4.3,334.66
11597,38,1,7,8,2,4,7,110.63,30.63,5.5,144.47
11597,99,1,7,7,3,7,4,105.79,36.78,1.55,185.64
11597,31,1,7,9,1,6,5,108.62,31.94,5.48,338.26
11597,32,1,7,7,3,7,4,108.72,36.62,0.24,94.45
11597,96,1,7,6,4,7,4,102.44,38.59,3.07,345.74
11597,15,0,7,1,9,7,4,112.54,27.53,3.62,315.42
11597,2,0,7,5,5,5,6,98.17,36.86,3.78,344.46
11597,63,0,7,4,6,2,9,99.11,27.65,3.08,329.58
11597,67,0,7,7,3,7,4,101.56,37.02,3.91,340.9
11597,74,0,7,6,4,6,5,99.5,37.15,4.59,346.52
11597,88,0,7,4,6,8,3,109.63,37.89,5.21,8.51
11597,11,0,7,0,10,0,11,110.92,10.02,1.83,290.14
11597,28,0,7,1,9,1,10,95.86,21.35,2.95,301.51
11597,75,0,7,6,4,6,5,105.74,40.75,3.88,351.89
11597,77,0,7,6,4,8,3,105.2,35.68,3.69,354.52
11597,81,0,7,6,4,8,3,109.19,35.89,0.36,171.76
11598,98,1,33,1,9,2,9,99.71,24.45,1.39,10.83
11598,26,1,33,8,2,7,4,106.77,35.92,1.06,7.05
11598,22,1,33,1,9,1,10,115.52,26.94,1.32,309.0
11598,90,1,33,7,3,7,4,107.39,37.73,0.57,319.79
11598,52,1,33,8,2,9,2,105.48,35.24,3.91,215.19
11598,23,1,33,8,2,2,9,107.89,27.52,4.26,325.86
11598,38,1,33,8,2,5,6,110.19,35.77,4.44,346.45
11598,99,1,33,8,2,8,3,106.11,36.73,0.29,127.66
11598,31,1,33,8,2,7,4,107.21,36.26,3.1,338.21
11598,32,1,33,8,2,6,5,108.54,36.71,0.53,342.2
11598,96,1,33,7,3,7,4,101.21,39.99,1.05,314.66
11598,15,0,33,1,9,9,2,110.37,29.38,2.22,296.29
11598,2,0,33,5,5,3,8,97.15,39.3,1.73,316.64
11598,63,0,33,3,7,2,9,97.93,29.98,2.1,337.52
11598,67,0,33,7,3,7,4,100.64,39.47,1.56,333.64
11598,74,0,33,4,6,6,5,98.72,40.7,2.08,344.42
11598,88,0,33,4,6,8,3,109.92,42.52,3.85,249.77
11598,11,0,33,0,10,0,11,109.31,10.49,1.53,277.68
11598,28,0,33,1,9,1,10,93.91,22.62,1.72,295.39
11598,75,0,33,6,4,8,3,105.07,42.2,0.79,253.24
11598,77,0,33,6,4,8,3,105.01,38.3,1.73,180.52
11598,81,0,33,5,5,9,2,109.22,35.64,0.16,141.53
11671,86,1,17,2,8,0,11,56.77,45.66,2.19,172.82
11671,17,1,17,2,8,0,11,65.25,43.55,3.16,168.08
11671,38,1,17,3,7,0,11,56.9,13.29,0.94,245.16
11671,54,1,17,4,6,0,11,55.79,7.48,0.2,290.85
11671,89,1,17,3,7,0,11,56.32,2.43,0.25,222.11
11671,10,1,17,1,9,0,11,57.47,34.89,1.11,191.51
11671,24,1,17,2,8,0,11,57.28,19.59,0.54,164.76
11671,58,1,17,3,7,0,11,56.89,40.91,2.91,175.78
11671,18,1,17,0,10,0,11,94.86,23.08,1.66,226.08
11671,43,1,17,4,6,0,11,56.37,11.47,0.04,178.72
11671,83,1,17,2,8,0,11,63.47,3.21,0.61,246.83
11671,97,0,17,3,7,0,11,44.43,13.45,4.42,79.97
11671,9,0,17,2,8,0,11,45.29,30.37,3.84,129.01
11671,30,0,17,3,7,0,11,44.79,40.82,5.2,122.94
11671,88,0,17,5,5,0,11,44.37,7.72,3.71,87.97
11671,36,0,17,3,7,0,11,44.35,0.89,3.29,94.09
11671,31,0,17,4,6,0,11,44.08,11.86,4.04,63.3
11671,47,0,17,4,6,0,11,44.03,38.47,2.7,107.33
11671,38,0,17,5,5,0,11,44.4,5.18,3.91,86.1
11671,17,0,17,2,8,0,11,44.06,44.2,4.34,131.44
11671,22,0,17,4,6,0,11,43.52,2.65,3.08,90.64
11671,26,0,17,3,7,0,11,42.85,33.39,3.55,158.75
11672,86,1,16,3,7,2,9,57.3,41.69,5.34,172.95
11672,17,1,16,2,8,0,11,66.01,38.98,6.0,176.74
11672,38,1,16,3,7,4,7,55.37,12.76,1.29,233.86
11672,54,1,16,4,6,6,5,55.4,7.59,0.56,262.89
11672,89,1,16,3,7,4,7,56.04,1.93,0.83,183.84
11672,10,1,16,2,8,1,10,57.86,32.21,4.54,173.71
11672,24,1,16,2,8,2,9,57.34,18.49,2.38,188.49
11672,58,1,16,3,7,3,8,56.96,36.14,5.49,180.78
11672,18,1,16,0,10,0,11,92.74,21.26,3.9,232.07
11672,43,1,16,5,5,4,7,56.36,11.46,0.87,59.96
11672,83,1,16,3,7,0,11,63.17,4.24,2.24,340.29
11672,97,0,16,3,7,4,7,50.63,13.9,6.32,94.62
11672,9,0,16,3,7,0,11,47.86,28.54,1.72,111.82
11672,30,0,16,4,6,3,8,50.12,37.04,7.0,126.53
11672,88,0,16,5,5,4,7,49.57,7.92,5.21,83.51
11672,36,0,16,3,7,2,9,49.47,0.41,5.53,93.28
11672,31,0,16,3,7,4,7,49.45,14.1,6.1,80.25
11672,47,0,16,4,6,1,10,47.44,37.06,4.57,122.55
11672,38,0,16,5,5,4,7,50.12,5.77,6.05,79.98
11672,17,0,16,2,8,2,9,48.44,40.13,6.75,139.22
11672,22,0,16,3,7,2,9,48.61,2.74,5.72,78.98
11672,26,0,16,3,7,0,11,44.6,28.83,5.66,152.94
11673,86,1,11,3,7,3,8,58.08,35.22,6.8,171.92
11673,17,1,11,3,7,1,10,65.83,31.65,7.97,182.63
11673,38,1,11,4,6,5,6,55.03,11.93,1.18,135.53
11673,54,1,11,5,5,6,5,55.63,8.4,1.98,47.71
11673,89,1,11,2,8,4,7,56.33,0.91,0.86,128.13
11673,10,1,11,3,7,2,9,58.44,25.96,7.01,173.2
11673,24,1,11,4,6,4,7,56.64,14.88,3.65,177.85
11673,58,1,11,3,7,4,7,56.84,30.06,6.43,174.83
11673,18,1,11,0,10,0,11,88.73,18.37,5.39,238.05
11673,43,1,11,4,6,5,6,58.17,12.07,3.19,86.59
11673,83,1,11,5,5,6,5,61.97,7.43,3.43,338.89
11673,97,0,11,4,6,5,6,56.75,12.47,5.33,106.15
11673,9,0,11,4,6,1,10,48.33,28.77,0.36,176.86
11673,30,0,11,3,7,4,7,55.95,32.53,7.23,132.21
11673,88,0,11,5,5,6,5,54.41,8.91,3.87,71.22
11673,36,0,11,3,7,3,8,55.04,0.32,3.89,88.85
11673,31,0,11,4,6,5,6,55.79,13.74,5.3,102.55
11673,47,0,11,3,7,2,9,51.52,33.43,5.91,142.64
11673,38,0,11,5,5,6,5,56.12,7.29,5.21,64.27
11673,17,0,11,3,7,3,8,52.67,34.02,7.85,153.05
11673,22,0,11,5,5,5,6,54.43,5.0,6.06,56.39
11673,26,0,11,1,9,0,11,48.05,23.43,6.69,143.57
11674,86,1,7,3,7,3,8,59.22,28.32,6.86,169.26
11674,17,1,7,3,7,1,10,65.31,23.17,7.92,183.74
11674,38,1,7,5,5,6,5,56.98,11.55,2.33,93.17
11674,54,1,7,6,4,7,4,58.33,10.23,3.78,46.23
11674,89,1,7,1,9,4,7,57.21,0.93,0.86,101.02
11674,10,1,7,8,2,8,3,59.57,18.47,6.57,165.26
11674,24,1,7,5,5,6,5,57.7,11.6,2.69,124.12
11674,58,1,7,3,7,4,7,58.18,23.38,6.92,162.53
11674,18,1,7,0,10,0,11,83.61,15.64,6.01,247.17
11674,43,1,7,5,5,5,6,62.42,11.74,2.53,92.73
11674,83,1,7,5,5,5,6,60.79,10.45,2.53,211.62
11674,97,0,7,4,6,6,5,60.9,11.08,3.66,102.46
11674,9,0,7,2,8,0,11,47.98,28.85,0.69,221.63
11674,30,0,7,2,8,4,7,60.71,27.31,6.83,146.32
11674,88,0,7,6,4,7,4,57.0,10.26,2.64,70.27
11674,36,0,7,3,7,2,9,57.27,0.47,1.96,90.03
11674,31,0,7,5,5,6,5,59.66,12.15,3.18,104.26
11674,47,0,7,4,6,2,9,54.51,27.76,6.64,153.9
11674,38,0,7,5,5,7,4,59.31,10.14,3.16,26.55
11674,17,0,7,4,6,3,8,55.47,26.18,8.33,162.79
11674,22,0,7,5,5,7,4,58.61,9.23,4.9,43.46
11674,26,0,7,4,6,5,6,52.5,18.12,6.63,138.19
11675,86,1,33,6,4,7,4,60.63,21.79,5.92,164.94
11675,17,1,33,8,2,9,2,64.83,16.05,5.06,177.83
11675,38,1,33,7,3,7,4,59.57,11.64,1.97,96.41
11675,54,1,33,8,2,9,2,60.89,13.47,2.52,36.35
11675,89,1,33,0,10,1,10,58.02,0.57,0.88,97.01
11675,10,1,33,8,2,9,2,61.69,13.49,3.88,148.78
11675,24,1,33,8,2,8,3,60.56,11.89,1.9,84.67
11675,58,1,33,8,2,9,2,60.99,17.02,6.14,146.21
11675,18,1,33,0,10,0,11,77.71,13.73,5.83,252.98
11675,43,1,33,7,3,8,3,63.12,11.9,0.61,115.94
11675,83,1,33,8,2,8,3,61.51,12.4,1.4,37.07
11675,97,0,33,6,4,8,3,63.86,10.86,2.03,81.42
11675,9,0,33,0,10,0,11,47.65,27.66,1.6,183.38
11675,30,0,33,5,5,8,3,63.56,21.29,5.81,153.44
11675,88,0,33,6,4,8,3,59.39,10.65,2.23,89.76
11675,36,0,33,0,10,1,10,59.11,0.42,1.97,65.37
11675,31,0,33,7,3,9,2,62.01,12.13,1.77,77.52
11675,47,0,33,4,6,5,6,57.45,21.62,6.46,151.62
11675,38,0,33,8,2,9,2,59.27,12.4,0.99,227.36
11675,17,0,33,8,2,9,2,57.69,18.32,6.61,164.02
11675,22,0,33,7,3,9,2,61.2,11.93,2.45,51.64
11675,26,0,33,7,3,9,2,56.76,13.56,5.45,139.21
11734,98,1,0,5,5,8,3,60.78,17.67,1.28,285.0
11734,94,1,0,6,4,8,3,60.21,29.69,1.65,256.77
11734,26,1,0,6,4,7,4,63.5,21.44,0.59,219.95
11734,22,1,0,1,9,1,10,62.55,9.23,1.94,92.11
11734,52,1,0,6,4,7,4,62.43,29.9,1.6,331.54
11734,23,1,0,3,7,4,7,61.16,35.43,0.34,109.82
11734,99,1,0,7,3,9,2,60.77,25.8,1.16,265.89
11734,31,1,0,0,10,0,11,73.81,23.92,1.06,119.16
11734,32,1,0,0,10,0,11,68.66,42.08,0.46,79.5
11734,97,1,0,6,4,8,3,60.92,20.44,0.88,249.29
11734,92,1,0,6,4,8,3,60.66,22.84,0.67,252.8
11734,15,0,0,0,10,2,9,59.58,9.7,0.95,111.39
11734,2,0,0,7,3,7,4,55.32,23.63,0.34,169.35
11734,63,0,0,7,3,7,4,59.05,22.08,0.7,241.83
11734,67,0,0,7,3,7,4,59.44,23.33,0.66,257.73
11734,74,0,0,8,2,8,3,58.5,26.53,1.01,294.52
11734,11,0,0,1,9,1,10,58.15,43.67,0.4,149.86
11734,28,0,0,7,3,5,6,55.27,20.57,0.87,167.8
11734,75,0,0,7,3,7,4,58.66,25.4,0.74,282.65
11734,77,0,0,7,3,6,5,58.69,20.6,1.09,245.09
11734,81,0,0,3,7,4,7,59.3,35.44,0.63,79.69
11734,85,0,0,8,2,6,5,58.33,30.07,1.67,62.08
11735,98,1,16,4,6,8,3,58.36,17.77,3.74,268.77
11735,94,1,16,5,5,8,3,57.41,29.02,3.94,260.91
11735,26,1,16,5,5,8,3,63.38,20.25,2.33,176.54
11735,22,1,16,0,10,1,10,65.74,9.36,3.61,90.72
11735,52,1,16,5,5,7,4,62.1,30.14,1.3,165.6
11735,23,1,16,3,7,3,8,61.9,35.91,2.4,54.75
11735,99,1,16,6,4,8,3,58.32,25.41,3.7,257.42
11735,31,1,16,0,10,0,11,75.2,23.99,1.86,83.02
11735,32,1,16,1,9,0,11,69.67,41.88,1.81,140.02
11735,97,1,16,5,5,8,3,59.0,19.99,2.94,260.43
11735,92,1,16,6,4,8,3,59.24,22.41,2.0,259.44
11735,15,0,16,0,10,2,9,61.65,9.06,4.25,107.27
11735,2,0,16,7,3,7,4,54.51,23.7,2.02,275.42
11735,63,0,16,7,3,7,4,57.77,21.27,2.27,246.85
11735,67,0,16,7,3,7,4,58.07,22.94,1.74,256.83
11735,74,0,16,8,2,7,4,56.5,27.34,3.06,282.89
11735,11,0,16,1,9,1,10,58.59,42.78,2.82,160.67
11735,28,0,16,6,4,5,6,55.68,18.67,3.37,149.09
11735,75,0,16,7,3,7,4,57.51,25.92,1.84,265.56
11735,77,0,16,6,4,6,5,56.64,19.66,2.8,250.41
11735,81,0,16,3,7,3,8,60.53,36.25,3.25,56.31
11735,85,0,16,6,4,7,4,60.44,29.7,3.26,115.93
11736,98,1,20,3,7,6,5,53.52,17.41,3.76,258.4
11736,94,1,20,3,7,6,5,52.72,28.5,3.08,264.99
11736,26,1,20,3,7,3,8,63.94,16.85,3.72,163.31
11736,22,1,20,1,9,1,10,69.7,9.06,4.84,98.57
11736,52,1,20,1,9,3,8,63.88,27.93,3.07,127.2
11736,23,1,20,1,9,2,9,65.13,38.13,4.42,59.03
11736,99,1,20,4,6,6,5,53.68,24.38,4.72,266.79
11736,31,1,20,0,10,0,11,77.39,24.37,1.58,82.81
11736,32,1,20,1,9,1,10,70.37,39.08,4.07,191.14
11736,97,1,20,5,5,7,4,55.45,19.58,1.92,271.7
11736,92,1,20,6,4,8,3,57.0,22.27,1.62,277.92
11736,15,0,20,0,10,1,10,67.57,7.22,7.14,105.61
11736,2,0,20,5,5,5,6,51.4,24.05,3.44,276.81
11736,63,0,20,6,4,6,5,55.0,20.51,2.04,264.59
11736,67,0,20,7,3,7,4,56.23,22.65,1.29,291.5
11736,74,0,20,5,5,4,7,52.74,27.69,2.67,271.72
11736,11,0,20,1,9,1,10,59.91,38.36,4.43,164.19
11736,28,0,20,3,7,4,7,59.0,15.17,5.3,132.5
11736,75,0,20,6,4,6,5,55.03,24.84,3.17,250.18
11736,77,0,20,6,4,5,6,53.53,18.87,2.74,260.4
11736,81,0,20,1,9,2,9,64.63,38.9,4.84,60.34
11736,85,0,20,2,8,2,9,64.06,27.17,4.68,123.79
11737,98,1,22,3,7,5,6,51.27,16.45,1.08,187.31
11737,94,1,22,3,7,6,5,51.51,28.44,1.29,118.4
11737,26,1,22,0,10,1,10,65.47,13.3,2.88,144.4
11737,22,1,22,0,10,1,10,75.45,7.91,7.03,100.12
11737,52,1,22,2,8,2,9,66.8,26.68,2.14,92.91
11737,23,1,22,1,9,1,10,69.26,40.35,3.43,59.64
11737,99,1,22,4,6,6,5,49.12,24.87,3.41,283.9
11737,31,1,22,0,10,1,10,77.2,25.88,2.78,326.54
11737,32,1,22,2,8,3,8,67.93,34.4,4.21,219.57
11737,97,1,22,4,6,6,5,55.3,19.81,1.13,87.06
11737,92,1,22,5,5,6,5,57.23,24.22,2.53,20.74
11737,15,0,22,0,10,1,10,75.38,5.33,8.55,98.9
11737,2,0,22,5,5,5,6,47.67,24.45,3.86,269.49
11737,63,0,22,5,5,5,6,53.93,20.71,0.63,163.16
11737,67,0,22,5,5,5,6,55.81,23.65,1.21,83.63
11737,74,0,22,5,5,4,7,51.34,27.67,0.88,162.04
11737,11,0,22,0,10,2,9,60.95,34.6,2.37,168.41
11737,28,0,22,0,10,1,10,63.17,11.4,5.03,144.75
11737,75,0,22,5,5,5,6,51.7,24.06,2.42,277.9
11737,77,0,22,5,5,5,6,51.46,18.68,1.01,185.67
11737,81,0,22,0,10,2,9,68.73,40.98,3.14,58.13
11737,85,0,22,0,10,3,8,68.08,24.66,3.36,120.07
11770,98,1,0,4,6,8,3,60.76,17.28,0.94,290.07
11770,94,1,0,6,4,8,3,60.45,29.5,1.38,261.63
11770,26,1,0,6,4,7,4,63.36,20.27,0.4,211.56
11770,22,1,0,0,10,1,10,67.85,8.35,0.59,103.1
11770,52,1,0,6,4,8,3,63.21,28.32,1.72,180.87
11770,23,1,0,3,7,4,7,60.74,35.79,0.09,191.02
11770,99,1,0,7,3,8,3,60.85,25.9,0.66,278.37
11770,31,1,0,0,10,0,11,76.45,23.56,0.94,99.53
11770,32,1,0,0,10,1,10,68.58,43.13,0.39,124.5
11770,97,1,0,6,4,7,4,61.08,20.26,0.74,317.16
11770,92,1,0,6,4,8,3,60.38,23.71,1.27,303.53
11770,2,0,0,7,3,7,4,55.4,23.45,0.38,189.4
11770,63,0,0,7,3,7,4,58.78,21.89,0.47,349.37
11770,67,0,0,7,3,7,4,59.3,23.21,0.76,294.67
11770,19,0,0,1,9,2,9,59.49,44.59,0.98,118.59
11770,74,0,0,8,2,8,3,58.44,26.64,0.98,290.42
11770,11,0,0,0,10,2,9,59.05,8.77,0.92,96.48
11770,28,0,0,7,3,5,6,55.37,20.26,0.61,182.84
11770,75,0,0,7,3,7,4,58.56,25.46,0.5,302.72
11770,77,0,0,7,3,7,4,58.56,20.23,0.48,30.31
11770,81,0,0,3,7,3,8,58.06,35.87,0.62,85.5
11770,85,0,0,8,2,5,6,57.89,29.78,2.19,42.79
11771,98,1,16,4,6,8,3,58.86,18.08,3.19,293.04
11771,94,1,16,5,5,8,3,57.73,29.2,4.33,260.09
11771,26,1,16,4,6,6,5,63.28,19.44,1.56,193.59
11771,22,1,16,0,10,1,10,68.94,8.33,2.3,95.9
11771,52,1,16,5,5,7,4,63.79,29.89,2.8,42.71
11771,23,1,16,2,8,4,7,60.99,35.83,1.67,69.17
