time,jerseyNumber,team,behaviour,closeTeams,distantTeams,closeOps,distantOps,coordinate,velocity,playId
9369,50,1,16,{},"{97, 38, 10, 43, 54, 86, 24, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(65.47, 43.38)","(6.02, 107.7)",3566
9369,97,0,16,{5},"{38, 47, 17, 19, 22, 88, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(52.32, 22.86)","(8.16, 94.31)",3566
9369,19,0,16,{17},"{97, 5, 38, 47, 22, 88, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(51.12, 43.48)","(7.94, 93.27)",3566
9369,30,0,16,{31},"{97, 5, 38, 47, 17, 19, 22, 88, 26}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(52.54, 3.06)","(8.22, 89.4)",3566
9369,88,0,16,{},"{97, 5, 38, 47, 17, 19, 22, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(51.47, 17.36)","(7.78, 91.86)",3566
9369,5,0,16,{97},"{38, 47, 17, 19, 22, 88, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(48.86, 24.99)","(3.83, 121.08)",3566
9369,31,0,16,"{38, 30}","{97, 5, 47, 17, 19, 22, 88, 26}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(53.06, 7.88)","(8.35, 86.86)",3566
9369,47,0,16,{22},"{97, 5, 38, 17, 19, 88, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(51.94, 38.34)","(7.92, 98.78)",3566
9369,38,0,16,{31},"{97, 5, 47, 17, 19, 22, 88, 26, 30}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(52.11, 11.11)","(8.16, 85.8)",3566
9369,17,0,16,{19},"{97, 5, 38, 47, 22, 88, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(49.83, 46.46)","(7.09, 94.64)",3566
9369,22,0,16,"{26, 47}","{97, 5, 38, 17, 19, 88, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(51.61, 34.88)","(8.0, 96.73)",3566
9369,26,0,16,{22},"{97, 5, 38, 47, 17, 19, 88, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(50.98, 30.72)","(7.28, 92.79)",3566
9370,86,1,16,{92},"{97, 38, 10, 43, 50, 54, 24, 89, 58}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(98.23, 18.01)","(3.85, 30.79)",3566
9370,38,1,16,{},"{97, 10, 43, 50, 54, 86, 24, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(71.59, 10.68)","(7.23, 66.67)",3566
9370,54,1,16,{},"{97, 38, 10, 43, 50, 86, 24, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(76.97, 16.15)","(7.11, 70.03)",3566
9370,89,1,16,{},"{97, 38, 10, 43, 50, 54, 86, 24, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(96.87, 34.45)","(1.67, 120.65)",3566
9370,10,1,16,{},"{97, 38, 43, 50, 54, 86, 24, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(115.36, 28.03)","(5.72, 13.02)",3566
9370,24,1,16,{},"{97, 38, 10, 43, 50, 54, 86, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(73.31, 26.83)","(7.27, 78.74)",3566
9370,97,1,16,{},"{38, 10, 43, 50, 54, 86, 24, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(100.39, 28.55)","(3.52, 63.99)",3566
9370,58,1,16,{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(77.57, 33.18)","(6.72, 100.09)",3566
9370,43,1,16,{},"{97, 38, 10, 50, 54, 86, 24, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(72.65, 20.38)","(7.23, 69.98)",3566
9370,92,1,16,{86},"{97, 38, 10, 43, 50, 54, 24, 89, 58}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(99.65, 22.1)","(3.55, 58.7)",3566
9370,50,1,16,{},"{97, 38, 10, 43, 54, 86, 24, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(72.24, 41.58)","(6.89, 100.76)",3566
9370,97,0,16,{88},"{5, 38, 47, 17, 19, 22, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(61.17, 22.02)","(9.06, 90.92)",3566
9370,19,0,16,{17},"{97, 5, 38, 47, 22, 88, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(59.79, 43.08)","(8.93, 91.53)",3566
9370,30,0,16,{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(61.45, 3.38)","(9.17, 82.92)",3566
9370,88,0,16,{97},"{5, 38, 47, 17, 19, 22, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(60.0, 17.3)","(8.76, 87.16)",3566
9370,5,0,16,{},"{97, 38, 47, 17, 19, 22, 88, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(52.02, 22.88)","(3.65, 120.92)",3566
9370,31,0,16,{38},"{97, 5, 47, 17, 19, 22, 88, 26, 30}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(62.03, 8.37)","(9.05, 85.11)",3566
9370,47,0,16,{22},"{97, 5, 38, 17, 19, 88, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(60.48, 37.13)","(8.89, 94.25)",3566
9370,38,0,16,{31},"{97, 5, 47, 17, 19, 22, 88, 26, 30}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(60.91, 12.06)","(9.03, 81.1)",3566
9370,17,0,16,{19},"{97, 5, 38, 47, 22, 88, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(57.69, 46.06)","(8.19, 89.95)",3566
9370,22,0,16,"{26, 47}","{97, 5, 38, 17, 19, 88, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(60.31, 33.86)","(8.97, 93.44)",3566
9370,26,0,16,{22},"{97, 5, 38, 47, 17, 19, 88, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(58.97, 30.5)","(8.27, 90.16)",3566
9371,86,1,34,{92},"{97, 38, 10, 43, 50, 54, 24, 89, 58}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(99.51, 22.2)","(5.15, 212.92)",3566
9371,38,1,34,{},"{97, 10, 43, 50, 54, 86, 24, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(78.06, 14.38)","(7.2, 53.99)",3566
9371,54,1,34,{},"{97, 38, 10, 43, 50, 86, 24, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(83.56, 19.56)","(7.02, 51.66)",3566
9371,89,1,34,{},"{97, 38, 10, 43, 50, 54, 86, 24, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(97.22, 35.2)","(2.54, 297.07)",3566
9371,10,1,34,{},"{97, 38, 43, 50, 54, 86, 24, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(117.71, 34.7)","(7.15, 27.35)",3566
9371,24,1,34,{},"{97, 38, 10, 43, 50, 54, 86, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(80.01, 29.8)","(5.67, 54.85)",3566
9371,97,1,34,{},"{38, 10, 43, 50, 54, 86, 24, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(102.88, 31.98)","(4.42, 19.38)",3566
9371,58,1,34,{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(84.25, 33.61)","(5.94, 72.66)",3566
9371,43,1,34,{},"{97, 38, 10, 50, 54, 86, 24, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(78.89, 24.37)","(6.66, 45.34)",3566
9371,92,1,34,{86},"{97, 38, 10, 43, 50, 54, 24, 89, 58}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(102.31, 25.69)","(5.14, 21.86)",3566
9371,50,1,34,{},"{97, 38, 10, 43, 54, 86, 24, 89, 58, 92}",{},"{97, 5, 38, 47, 17, 19, 22, 88, 26, 30, 31}","(78.85, 40.89)","(5.73, 90.38)",3566
9371,97,0,34,{88},"{5, 38, 47, 17, 19, 22, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(70.31, 22.7)","(8.81, 79.29)",3566
9371,19,0,34,{17},"{97, 5, 38, 47, 22, 88, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(68.91, 43.02)","(8.94, 87.61)",3566
9371,30,0,34,{31},"{97, 5, 38, 47, 17, 19, 22, 88, 26}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(70.65, 5.39)","(9.47, 72.96)",3566
9371,88,0,34,"{97, 38}","{5, 47, 17, 19, 22, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(68.89, 18.27)","(8.75, 79.55)",3566
9371,5,0,34,{},"{97, 38, 47, 17, 19, 22, 88, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(55.12, 21.3)","(3.27, 109.68)",3566
9371,31,0,34,"{38, 30}","{97, 5, 47, 17, 19, 22, 88, 26}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(71.03, 9.47)","(8.9, 79.08)",3566
9371,47,0,34,{22},"{97, 5, 38, 17, 19, 88, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(69.6, 37.07)","(9.12, 86.69)",3566
9371,38,0,34,"{88, 31}","{97, 5, 47, 17, 19, 22, 26, 30}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(69.88, 13.9)","(8.79, 76.53)",3566
9371,17,0,34,{19},"{97, 5, 38, 47, 22, 88, 26, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(66.13, 46.5)","(8.32, 84.95)",3566
9371,22,0,34,"{26, 47}","{97, 5, 38, 17, 19, 88, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(69.44, 33.91)","(9.09, 83.84)",3566
9371,26,0,34,{22},"{97, 5, 38, 47, 17, 19, 88, 30, 31}",{},"{97, 38, 10, 43, 50, 54, 86, 24, 89, 58, 92}","(67.46, 30.73)","(8.33, 84.81)",3566
9404,76,1,0,"{66, 68, 77, 79, 16, 18}","{89, 17, 11, 30}","{90, 93, 95}","{33, 36, 53, 54, 24, 25, 26, 94}","(86.21, 27.84)","(0.45, 150.16)",3581
9404,77,1,0,"{66, 68, 76, 16, 18}","{11, 79, 17, 89, 30}","{93, 95}","{33, 26, 36, 53, 54, 24, 25, 90, 94}","(86.73, 26.32)","(0.37, 156.75)",3581
9404,11,1,0,"{17, 18}","{66, 68, 76, 77, 79, 16, 89, 30}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(88.19, 19.73)","(6.49, 5.29)",3581
9404,17,1,0,"{18, 11}","{66, 68, 76, 77, 79, 16, 89, 30}",{95},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94}","(86.82, 20.74)","(0.09, 298.62)",3581
9404,68,1,0,"{66, 76, 77, 79, 16, 89}","{17, 18, 11, 30}","{90, 93, 94}","{33, 36, 53, 54, 24, 25, 26, 95}","(86.53, 31.07)","(0.41, 227.52)",3581
9404,79,1,0,"{66, 68, 76, 16, 89}","{11, 77, 17, 18, 30}","{33, 90, 93, 94}","{36, 53, 54, 24, 25, 26, 95}","(86.72, 32.44)","(0.34, 234.87)",3581
9404,30,1,0,{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(92.78, 29.51)","(0.19, 198.24)",3581
9404,66,1,0,"{68, 76, 77, 79, 16, 89}","{17, 18, 11, 30}","{90, 93, 94, 95}","{33, 36, 53, 54, 24, 25, 26}","(85.78, 29.36)","(0.49, 158.19)",3581
9404,16,1,0,"{66, 68, 76, 77, 79, 89}","{17, 18, 11, 30}","{90, 93}","{33, 36, 53, 54, 24, 25, 26, 94, 95}","(86.81, 29.42)","(0.29, 95.45)",3581
9404,89,1,0,"{16, 66, 68, 79}","{11, 76, 77, 17, 18, 30}","{33, 90, 94}","{36, 53, 54, 24, 25, 26, 93, 95}","(86.48, 34.22)","(0.51, 189.4)",3581
9404,18,1,0,"{17, 11, 76, 77}","{66, 68, 79, 16, 89, 30}",{95},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94}","(85.95, 23.49)","(0.01, 50.77)",3581
9404,90,0,0,"{33, 93, 54, 94}","{36, 53, 24, 25, 26, 95}","{66, 68, 76, 79, 16, 89}","{11, 77, 17, 18, 30}","(84.86, 31.24)","(0.3, 161.85)",3581
9404,53,0,0,"{93, 54, 95}","{33, 26, 36, 24, 25, 90, 94}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(80.85, 27.02)","(0.02, 231.24)",3581
9404,95,0,0,"{93, 53}","{33, 26, 36, 54, 24, 25, 90, 94}","{66, 76, 77, 17, 18}","{68, 11, 79, 16, 89, 30}","(84.65, 24.83)","(0.1, 96.18)",3581
9404,54,0,0,"{90, 93, 53}","{33, 36, 24, 25, 26, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(80.78, 30.34)","(0.02, 57.75)",3581
9404,36,0,0,{},"{33, 26, 53, 54, 24, 25, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(78.84, 14.52)","(1.68, 16.39)",3581
9404,25,0,0,{},"{33, 26, 36, 53, 54, 24, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(70.0, 24.82)","(1.0, 350.46)",3581
9404,24,0,0,{},"{33, 26, 36, 53, 54, 25, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(79.9, 21.46)","(1.41, 37.72)",3581
9404,33,0,0,"{90, 94}","{36, 53, 54, 24, 25, 26, 93, 95}","{89, 79}","{66, 68, 11, 76, 77, 16, 17, 18, 30}","(83.4, 35.88)","(0.52, 82.18)",3581
9404,94,0,0,"{33, 90}","{36, 53, 54, 24, 25, 26, 93, 95}","{89, 66, 68, 79}","{11, 76, 77, 16, 17, 18, 30}","(84.34, 33.92)","(0.51, 153.89)",3581
9404,93,0,0,"{90, 53, 54, 95}","{33, 36, 24, 25, 26, 94}","{66, 68, 76, 77, 79, 16}","{11, 17, 18, 89, 30}","(84.0, 28.93)","(0.53, 116.04)",3581
9404,26,0,0,{},"{33, 36, 53, 54, 24, 25, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(76.62, 34.42)","(0.17, 66.33)",3581
9405,76,1,16,"{66, 68, 11, 77, 79, 16, 18}","{89, 17, 30}","{90, 93, 95}","{33, 36, 53, 54, 24, 25, 26, 94}","(85.97, 26.8)","(2.54, 205.45)",3581
9405,77,1,16,"{66, 68, 11, 76, 16, 17, 18}","{89, 30, 79}","{93, 95}","{33, 26, 36, 53, 54, 24, 25, 90, 94}","(86.98, 25.43)","(2.68, 174.44)",3581
9405,11,1,16,"{66, 68, 76, 77, 79, 16, 18, 30}","{89, 17}","{90, 93, 95}","{33, 36, 53, 54, 24, 25, 26, 94}","(88.78, 27.39)","(8.1, 4.63)",3581
9405,17,1,16,"{18, 77}","{66, 68, 11, 76, 79, 16, 89, 30}",{95},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94}","(86.52, 20.64)","(1.74, 246.31)",3581
9405,68,1,16,"{66, 11, 76, 77, 79, 16, 89}","{17, 18, 30}","{90, 93, 94}","{33, 36, 53, 54, 24, 25, 26, 95}","(86.15, 30.17)","(2.26, 195.1)",3581
9405,79,1,16,"{66, 68, 11, 76, 16, 89}","{17, 18, 77, 30}","{33, 90, 93, 94}","{36, 53, 54, 24, 25, 26, 95}","(86.36, 31.64)","(2.62, 204.23)",3581
9405,30,1,16,{11},"{66, 68, 76, 77, 79, 16, 17, 18, 89}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(92.81, 28.96)","(2.58, 181.47)",3581
9405,66,1,16,"{68, 11, 76, 77, 79, 16, 18, 89}","{17, 30}","{90, 93, 94, 95}","{33, 36, 53, 54, 24, 25, 26}","(86.16, 28.27)","(2.53, 163.6)",3581
9405,16,1,16,"{66, 68, 11, 76, 77, 79, 89}","{17, 18, 30}","{90, 93, 94}","{33, 36, 53, 54, 24, 25, 26, 95}","(87.52, 29.42)","(1.64, 79.11)",3581
9405,89,1,16,"{16, 66, 68, 79}","{11, 76, 77, 17, 18, 30}","{33, 90, 94}","{36, 53, 54, 24, 25, 26, 93, 95}","(86.52, 33.22)","(2.21, 175.22)",3581
9405,18,1,16,"{66, 11, 76, 77, 17}","{68, 79, 16, 89, 30}","{93, 95}","{33, 26, 36, 53, 54, 24, 25, 90, 94}","(85.96, 23.52)","(0.39, 107.48)",3581
9405,90,0,16,"{94, 93, 54}","{33, 36, 53, 24, 25, 26, 95}","{66, 68, 11, 76, 79, 16, 89}","{17, 18, 77, 30}","(84.98, 30.48)","(2.52, 172.14)",3581
9405,53,0,16,"{93, 54, 95}","{33, 26, 36, 24, 25, 90, 94}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(80.86, 27.01)","(1.09, 149.67)",3581
9405,95,0,16,"{24, 93, 53}","{33, 26, 36, 54, 25, 90, 94}","{66, 11, 76, 77, 17, 18}","{68, 79, 16, 89, 30}","(84.88, 24.72)","(1.01, 128.07)",3581
9405,54,0,16,"{90, 93, 53, 94}","{33, 36, 24, 25, 26, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(80.85, 30.29)","(1.23, 144.59)",3581
9405,36,0,16,{},"{33, 26, 53, 54, 24, 25, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(79.31, 15.99)","(0.7, 148.81)",3581
9405,25,0,16,{},"{33, 26, 36, 53, 54, 24, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(69.76, 25.82)","(0.9, 314.29)",3581
9405,24,0,16,{95},"{33, 26, 36, 53, 54, 25, 90, 93, 94}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(81.1, 21.83)","(1.84, 131.54)",3581
9405,33,0,16,{94},"{26, 36, 53, 54, 24, 25, 90, 93, 95}","{89, 79}","{66, 68, 11, 76, 77, 16, 17, 18, 30}","(84.6, 35.85)","(2.67, 104.41)",3581
9405,94,0,16,"{33, 90, 93, 54}","{36, 53, 24, 25, 26, 95}","{66, 68, 79, 16, 89}","{11, 76, 77, 17, 18, 30}","(84.8, 32.86)","(2.58, 148.6)",3581
9405,93,0,16,"{53, 54, 90, 94, 95}","{33, 36, 24, 25, 26}","{66, 68, 11, 76, 77, 79, 16, 18}","{89, 17, 30}","(84.81, 28.0)","(2.4, 149.32)",3581
9405,26,0,16,{},"{33, 36, 53, 54, 24, 25, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(76.97, 34.6)","(0.97, 102.06)",3581
9406,76,1,10,"{66, 68, 77, 79, 17, 18}","{16, 89, 11, 30}","{53, 24, 90, 93, 95}","{33, 36, 54, 25, 26, 94}","(83.94, 23.41)","(3.74, 208.17)",3581
9406,77,1,10,"{17, 66, 18, 76}","{68, 11, 79, 16, 89, 30}","{93, 95}","{33, 26, 36, 53, 54, 24, 25, 90, 94}","(86.98, 20.99)","(5.25, 191.09)",3581
9406,11,1,10,{},"{66, 68, 76, 77, 79, 16, 17, 18, 89, 30}",{33},"{26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(89.42, 35.79)","(8.05, 213.56)",3581
9406,17,1,10,"{18, 76, 77}","{66, 68, 11, 79, 16, 89, 30}","{24, 95}","{33, 26, 36, 53, 54, 25, 90, 93, 94}","(83.7, 19.27)","(3.01, 237.36)",3581
9406,68,1,10,"{66, 76, 79, 18, 89}","{11, 77, 16, 17, 30}","{53, 54, 90, 93, 94, 95}","{33, 36, 24, 25, 26}","(85.55, 26.74)","(3.96, 184.7)",3581
9406,79,1,10,"{89, 66, 76, 68}","{11, 77, 16, 17, 18, 30}","{53, 54, 90, 93, 94, 95}","{33, 36, 24, 25, 26}","(84.59, 27.68)","(5.0, 204.58)",3581
9406,30,1,10,{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(92.46, 24.3)","(5.79, 195.18)",3581
9406,66,1,10,"{68, 76, 77, 79, 18}","{11, 16, 17, 89, 30}","{90, 93, 95}","{33, 36, 53, 54, 24, 25, 26, 94}","(87.08, 24.64)","(3.43, 175.61)",3581
9406,16,1,10,{89},"{66, 68, 11, 76, 77, 79, 17, 18, 30}","{33, 94}","{26, 36, 53, 54, 24, 25, 90, 93, 95}","(89.82, 30.24)","(2.44, 44.42)",3581
9406,89,1,10,"{16, 68, 79}","{66, 11, 76, 77, 17, 18, 30}","{33, 90, 94}","{36, 53, 54, 24, 25, 26, 93, 95}","(86.95, 29.85)","(4.04, 168.54)",3581
9406,18,1,10,"{66, 68, 76, 77, 17}","{11, 79, 16, 89, 30}","{90, 93, 53, 95}","{33, 36, 54, 24, 25, 26, 94}","(86.37, 22.87)","(1.83, 177.01)",3581
9406,90,0,10,"{53, 54, 93, 94, 95}","{33, 36, 24, 25, 26}","{66, 68, 76, 79, 18, 89}","{11, 77, 16, 17, 30}","(85.6, 26.31)","(4.29, 172.36)",3581
9406,53,0,10,"{90, 93, 54, 95}","{33, 36, 24, 25, 26, 94}","{18, 76, 79, 68}","{66, 11, 77, 16, 17, 89, 30}","(81.94, 24.91)","(3.51, 155.75)",3581
9406,95,0,10,"{90, 93, 53}","{33, 36, 54, 24, 25, 26, 94}","{66, 68, 76, 77, 79, 17, 18}","{16, 89, 11, 30}","(86.07, 23.46)","(2.25, 164.38)",3581
9406,54,0,10,"{90, 53}","{33, 36, 24, 25, 26, 93, 94, 95}","{68, 79}","{66, 11, 76, 77, 16, 17, 18, 89, 30}","(82.04, 28.1)","(3.48, 166.69)",3581
9406,36,0,10,{24},"{33, 26, 53, 54, 25, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(78.99, 15.59)","(1.92, 172.22)",3581
9406,25,0,10,{},"{33, 26, 36, 53, 54, 24, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(68.87, 25.92)","(1.64, 207.08)",3581
9406,24,0,10,{36},"{33, 26, 53, 54, 25, 90, 93, 94, 95}","{17, 76}","{66, 68, 11, 77, 79, 16, 18, 89, 30}","(82.06, 18.82)","(4.11, 167.32)",3581
9406,33,0,10,{94},"{26, 36, 53, 54, 24, 25, 90, 93, 95}","{16, 89, 11}","{66, 68, 76, 77, 79, 17, 18, 30}","(88.3, 34.26)","(4.13, 132.99)",3581
9406,94,0,10,"{33, 90, 93}","{36, 53, 54, 24, 25, 26, 95}","{16, 89, 68, 79}","{66, 11, 76, 77, 17, 18, 30}","(87.06, 29.64)","(4.24, 148.83)",3581
9406,93,0,10,"{90, 53, 94, 95}","{33, 36, 54, 24, 25, 26}","{66, 68, 76, 77, 79, 18}","{11, 16, 17, 89, 30}","(86.1, 24.81)","(3.96, 177.74)",3581
9406,26,0,10,{},"{33, 36, 53, 54, 24, 25, 90, 93, 94, 95}",{},"{66, 68, 11, 76, 77, 79, 16, 17, 18, 89, 30}","(78.32, 33.57)","(3.44, 152.72)",3581
9407,76,1,16,"{66, 68, 79, 17, 18}","{11, 77, 16, 89, 30}","{53, 54, 90, 93, 95}","{33, 36, 24, 25, 26, 94}","(82.69, 20.28)","(3.25, 180.46)",3581
9407,77,1,16,"{17, 18}","{66, 68, 11, 76, 79, 16, 89, 30}","{24, 93}","{33, 26, 36, 53, 54, 25, 90, 94, 95}","(84.89, 15.35)","(5.97, 202.89)",3581
9407,11,1,16,{},"{66, 68, 76, 77, 79, 16, 17, 18, 89, 30}",{},"{33, 26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(88.02, 43.32)","(6.83, 336.51)",3581
9407,17,1,16,"{76, 77}","{66, 68, 11, 79, 16, 18, 89, 30}","{24, 93, 53}","{33, 26, 36, 54, 25, 90, 94, 95}","(81.57, 17.45)","(3.1, 225.24)",3581
9407,68,1,16,"{66, 76, 79, 18, 89}","{11, 77, 16, 17, 30}","{53, 54, 90, 93, 94, 95}","{33, 36, 24, 25, 26}","(85.4, 22.36)","(4.45, 195.82)",3581
9407,79,1,16,"{66, 18, 76, 68}","{11, 77, 16, 17, 89, 30}","{53, 54, 90, 93, 95}","{33, 36, 24, 25, 26, 94}","(82.26, 22.68)","(5.35, 201.11)",3581
9407,30,1,16,"{66, 18}","{68, 11, 76, 77, 79, 16, 17, 89}","{93, 95}","{33, 26, 36, 53, 54, 24, 25, 90, 94}","(89.52, 18.11)","(7.57, 219.72)",3581
9407,66,1,16,"{68, 76, 79, 18, 89, 30}","{16, 17, 11, 77}","{53, 54, 90, 93, 94, 95}","{33, 36, 24, 25, 26}","(86.68, 21.53)","(3.18, 189.49)",3581
9407,16,1,16,{},"{66, 68, 11, 76, 77, 79, 17, 18, 89, 30}",{33},"{26, 36, 53, 54, 24, 25, 90, 93, 94, 95}","(90.78, 32.74)","(2.36, 13.47)",3581
9407,89,1,16,"{66, 68}","{11, 76, 77, 79, 16, 17, 18, 30}","{90, 94}","{33, 36, 53, 54, 24, 25, 26, 93, 95}","(88.06, 25.32)","(4.88, 178.26)",3581
9407,18,1,16,"{66, 68, 76, 77, 79, 30}","{16, 17, 11, 89}","{90, 93, 53, 95}","{33, 36, 54, 24, 25, 26, 94}","(86.02, 19.97)","(2.14, 195.3)",3581
9407,90,0,16,"{53, 54, 93, 94, 95}","{33, 36, 24, 25, 26}","{66, 68, 76, 79, 18, 89}","{11, 77, 16, 17, 30}","(85.98, 22.19)","(3.8, 192.78)",3581
9407,53,0,16,"{90, 93, 54, 95}","{33, 36, 24, 25, 26, 94}","{66, 68, 76, 79, 17, 18}","{11, 77, 16, 89, 30}","(83.61, 20.78)","(4.66, 159.48)",3581
