time,jerseyNumber,behaviour,closeTeams,distantTeams,closeOps,distantOps,coordinate_x,coordinate_y,speed,direction
9721,12,16,0,10,6,5,33.53,22.49,1.59,208.75
9721,68,16,4,6,3,8,67.58,31.51,0.69,256.33
9721,79,16,4,6,4,7,58.84,28.48,4.24,258.34
9721,30,16,1,9,5,6,44.45,23.78,1.77,261.36
9721,66,16,3,7,3,8,59.04,25.15,3.99,260.71
9721,16,16,3,7,1,10,68.76,31.23,0.63,270.6
9721,81,16,1,9,5,6,45.12,18.26,3.57,274.73
9721,18,16,0,10,0,11,37.19,44.27,1.54,149.36
9722,76,16,3,7,3,8,59.08,23.9,3.65,268.85
9722,77,16,3,7,0,11,66.76,25.86,1.97,259.06
9722,17,16,0,10,0,11,21.97,19.59,2.34,35.01
9722,12,16,1,9,4,7,33.48,20.67,1.03,128.3
9722,68,16,2,8,1,10,66.86,31.78,1.44,288.19
9722,79,16,2,8,3,8,54.27,27.43,4.85,266.95
9722,30,16,1,9,7,4,43.77,25.78,3.98,344.74
9722,66,16,2,8,4,7,54.48,24.42,4.95,267.63
9722,16,16,2,8,1,10,67.92,31.26,1.49,272.56
9722,81,16,2,8,7,4,42.13,18.03,2.09,287.03
9722,18,16,0,10,0,11,37.5,41.19,3.34,184.88
9723,76,16,3,7,3,8,55.2,24.6,4.25,290.54
9723,77,16,3,7,0,11,64.73,25.61,2.28,266.3
9723,17,16,0,10,1,10,23.29,23.24,5.19,12.72
9723,12,16,1,9,5,6,34.26,21.54,2.66,82.32
9723,68,16,2,8,1,10,64.74,32.5,3.33,293.44
9723,79,16,3,7,8,3,49.24,28.15,5.4,292.76
9723,30,16,3,7,8,3,42.3,31.3,6.85,341.56
9723,66,16,4,6,7,4,49.2,24.86,5.42,284.57
9723,16,16,2,8,1,10,65.69,31.42,3.22,280.66
9723,81,16,2,8,7,4,41.1,19.44,3.17,331.91
9723,18,16,1,9,1,10,36.54,38.02,2.67,245.86
9724,76,7,2,8,4,7,51.19,26.85,4.69,301.58
9724,77,7,2,8,0,11,62.2,25.58,2.69,272.36
9724,17,7,0,10,1,10,24.18,29.56,6.53,8.56
9724,12,7,1,9,5,6,34.02,25.77,4.59,349.6
9724,68,7,2,8,1,10,60.83,34.44,4.89,296.34
9724,79,7,4,6,10,1,44.46,31.56,6.13,311.93
9724,30,7,2,8,6,5,39.42,38.68,8.09,335.28
9724,66,7,3,7,7,4,44.1,27.14,5.43,300.83
9724,16,7,2,8,0,11,61.68,32.52,4.38,286.28
9724,81,7,3,7,6,5,39.12,23.6,5.12,332.19
9724,18,7,1,9,5,6,33.28,39.42,4.16,309.47
9725,76,16,2,8,4,7,47.2,29.44,4.64,300.63
9725,77,16,1,9,0,11,59.38,25.83,2.78,277.78
9725,17,16,2,8,5,6,25.26,36.07,6.32,7.66
9725,12,16,4,6,7,4,32.68,30.37,4.05,344.5
9725,68,16,1,9,0,11,56.0,36.78,5.57,294.16
9725,79,16,4,6,8,3,40.17,36.27,6.48,321.67
9725,30,16,1,9,4,7,35.56,45.83,7.68,327.85
9725,66,16,4,6,4,7,39.93,30.33,4.7,311.36
9725,16,16,2,8,0,11,57.35,33.8,4.22,282.81
9725,81,16,3,7,4,7,36.39,28.34,4.96,330.07
9725,18,16,2,8,6,5,30.48,43.07,3.76,335.5
9726,76,18,2,8,3,8,43.23,31.55,4.12,296.22
9726,77,18,1,9,0,11,56.71,26.33,2.63,280.99
9726,17,18,1,9,6,5,25.8,42.03,5.13,3.54
9726,12,18,3,7,4,7,31.92,33.52,2.36,317.22
9726,68,18,1,9,0,11,50.69,38.98,5.65,290.78
9726,79,18,4,6,8,3,36.42,41.67,6.23,326.03
9726,30,18,1,9,4,7,31.35,51.7,5.83,323.49
9726,66,18,4,6,3,8,37.03,33.24,3.18,315.89
9726,16,18,2,8,0,11,53.47,34.37,3.67,272.32
9726,81,18,4,6,3,8,34.22,32.17,3.78,333.21
9726,18,18,3,7,6,5,30.04,46.1,2.81,352.3
9765,76,0,9,1,8,3,30.4,27.78,0.51,201.68
9765,77,0,9,1,7,4,31.08,26.33,0.37,119.4
9765,11,0,9,1,4,7,36.64,29.17,0.32,189.78
9765,17,0,8,2,7,4,30.87,21.05,0.13,276.66
9765,12,0,0,10,2,9,30.56,44.02,0.06,118.12
9765,68,0,9,1,8,3,30.47,30.94,0.48,184.56
9765,79,0,8,2,7,4,30.68,32.55,0.53,205.89
9765,66,0,9,1,8,3,29.86,29.29,0.25,220.02
9765,16,0,9,1,8,3,30.73,29.33,0.33,122.77
9765,89,0,9,1,7,4,31.83,24.42,0.29,168.05
9765,18,0,9,1,7,4,30.19,23.29,0.1,44.11
9766,76,16,9,1,8,3,30.3,26.79,1.73,180.42
9766,77,16,9,1,7,4,31.25,25.4,2.79,177.13
9766,11,16,9,1,4,7,36.64,28.34,2.98,184.68
9766,17,16,8,2,7,4,30.61,20.72,2.21,215.08
9766,12,16,0,10,1,10,30.41,43.84,2.11,222.98
9766,68,16,9,1,8,3,30.06,29.96,1.55,215.13
9766,79,16,8,2,7,4,30.11,31.63,2.52,216.21
9766,66,16,9,1,8,3,29.84,28.63,2.03,180.56
9766,16,16,9,1,8,3,31.55,29.16,2.07,88.47
9766,89,16,9,1,7,4,31.82,23.68,2.68,186.83
9766,18,16,9,1,7,4,30.3,23.51,0.72,68.26
9767,76,10,9,1,8,3,30.57,24.36,3.04,159.65
9767,77,10,9,1,8,3,31.1,20.8,5.31,191.28
9767,11,10,9,1,6,5,36.02,23.24,6.27,192.34
9767,17,10,6,4,7,4,28.36,17.37,4.58,213.24
9767,12,10,0,10,1,10,27.54,40.9,4.86,228.06
9767,68,10,8,2,7,4,28.72,28.62,1.42,241.98
9767,79,10,8,2,7,4,27.72,28.48,4.56,212.57
9767,66,10,9,1,8,3,29.84,25.24,4.31,178.48
9767,16,10,7,3,6,5,34.67,29.75,3.2,50.46
9767,89,10,8,2,7,4,31.06,19.1,5.64,194.1
9767,18,10,9,1,7,4,31.56,23.45,2.42,108.45
9768,76,16,7,3,7,4,32.37,21.14,3.7,161.94
9768,77,16,7,3,7,4,29.21,15.19,5.65,193.61
9768,11,16,6,4,7,4,33.9,16.22,8.08,198.62
9768,17,16,4,6,5,6,25.66,13.22,5.06,210.82
9768,12,16,0,10,1,10,23.4,37.56,4.74,226.44
9768,68,16,5,5,5,6,27.71,28.51,0.63,254.74
9768,79,16,5,5,6,5,25.39,24.02,4.78,197.46
9768,66,16,8,2,8,3,30.09,20.05,5.74,179.85
9768,16,16,1,9,1,10,36.13,33.08,3.44,11.63
9768,89,16,5,5,5,6,29.03,12.94,6.61,201.55
9768,18,16,6,4,7,4,34.83,22.01,3.5,107.32
9769,76,16,5,5,7,4,32.69,17.45,3.38,191.53
9769,77,16,5,5,6,5,28.54,9.86,5.06,185.9
9769,11,16,5,5,5,6,30.85,8.06,7.98,209.02
9769,17,16,4,6,6,5,23.28,8.64,5.19,201.48
9769,12,16,1,9,1,10,20.75,34.33,3.97,207.22
9769,68,16,2,8,4,7,27.49,28.26,0.75,216.22
9769,79,16,3,7,7,4,24.85,19.46,4.36,185.99
9769,66,16,6,4,9,2,29.76,13.92,5.62,190.65
9769,16,16,0,10,0,11,36.15,36.25,2.33,315.3
9769,89,16,4,6,5,6,26.29,6.91,6.19,203.83
9769,18,16,1,9,2,9,38.05,21.37,2.4,117.05
9770,76,7,4,6,5,6,31.18,14.66,2.64,216.26
9770,77,7,5,5,7,4,28.03,5.17,3.95,192.29
9770,11,7,4,6,7,4,26.29,2.54,5.34,224.86
9770,17,7,4,6,7,4,21.79,3.68,4.26,204.29
9770,12,7,1,9,1,10,19.75,30.61,3.31,186.33
9770,68,7,1,9,2,9,26.8,27.28,1.48,212.61
9770,79,7,2,8,6,5,24.32,15.36,3.9,196.01
9770,66,7,6,4,8,3,28.09,9.13,4.21,207.62
9770,16,7,0,10,0,11,35.55,37.63,1.03,300.76
9770,89,7,4,6,6,5,24.07,1.63,4.6,201.99
9770,18,7,1,9,2,9,39.02,19.91,1.98,179.98
9771,76,33,3,7,4,7,29.7,13.17,1.69,229.82
9771,77,33,4,6,7,4,26.98,2.24,1.82,212.7
9771,11,33,4,6,7,4,23.64,0.26,2.44,222.9
9771,17,33,4,6,7,4,19.87,0.99,1.9,223.67
9771,12,33,1,9,1,10,19.92,27.86,2.16,167.12
9771,68,33,1,9,3,8,25.96,25.8,1.61,198.85
9771,79,33,2,8,4,7,22.79,11.98,3.28,199.63
9771,66,33,6,4,8,3,26.02,6.46,2.37,225.0
9771,16,33,0,10,0,11,34.64,37.39,0.84,243.05
9771,89,33,4,6,7,4,22.85,-1.5,1.82,204.21
9771,18,33,1,9,2,9,38.03,17.68,2.35,210.46
9812,76,0,9,1,7,4,24.74,21.95,0.56,332.94
9812,77,0,9,1,8,3,25.11,20.46,0.62,309.44
9812,11,0,8,2,4,7,30.82,23.31,0.22,291.83
9812,17,0,5,5,4,7,24.61,33.07,0.19,286.04
9812,12,0,6,4,5,6,24.64,15.36,0.21,305.56
9812,68,0,10,0,8,3,24.74,25.07,0.3,335.01
9812,79,0,9,1,8,3,24.82,26.98,0.4,286.55
9812,66,0,10,0,7,4,24.26,23.5,0.16,316.23
9812,16,0,10,0,7,4,25.1,23.45,0.59,116.83
9812,89,0,8,2,6,5,26.1,28.09,0.56,185.61
9812,18,0,8,2,6,5,25.35,17.91,0.28,311.81
9813,76,16,9,1,7,4,24.3,23.13,2.13,327.69
9813,77,16,9,1,8,3,24.27,21.56,2.22,320.19
9813,11,16,9,1,6,5,30.42,23.75,2.3,306.26
9813,17,16,5,5,6,5,24.18,33.36,1.68,318.07
9813,12,16,7,3,5,6,24.44,15.92,1.94,331.4
9813,68,16,10,0,8,3,24.47,25.7,1.15,335.85
9813,79,16,9,1,8,3,24.85,27.77,0.79,143.8
9813,66,16,10,0,8,3,23.99,23.86,1.65,324.9
9813,16,16,10,0,7,4,26.46,23.69,2.79,80.79
9813,89,16,9,1,8,3,25.86,26.8,2.48,184.05
9813,18,16,9,1,6,5,25.03,17.96,1.46,222.41
9814,76,10,9,1,7,4,22.42,25.35,2.74,313.69
9814,77,10,9,1,7,4,22.4,23.74,2.28,329.73
9814,11,10,8,2,7,4,27.04,25.9,4.09,305.94
9814,17,10,3,7,4,7,22.54,35.59,2.16,325.17
9814,12,10,8,2,7,4,22.67,18.55,2.94,302.75
9814,68,10,9,1,8,3,23.79,27.05,1.39,326.56
9814,79,10,8,2,8,3,24.81,28.45,0.34,312.55
9814,66,10,9,1,8,3,22.38,26.16,2.64,323.53
9814,16,10,8,2,6,5,30.45,24.25,3.56,86.2
9814,89,10,9,1,7,4,25.99,23.36,2.73,158.17
9814,18,10,4,6,4,7,23.59,15.46,3.6,203.71
9815,76,7,8,2,10,1,20.48,26.91,1.99,310.37
9815,77,7,7,3,8,3,21.99,25.44,1.58,177.64
9815,11,7,7,3,8,3,24.11,28.52,3.12,323.39
9815,17,7,5,5,5,6,21.73,36.68,0.87,285.42
9815,12,7,6,4,5,6,19.62,18.95,3.2,283.37
9815,68,7,8,2,8,3,23.01,28.07,1.49,177.25
9815,79,7,8,2,8,3,24.55,28.3,0.16,193.92
9815,66,7,8,2,9,2,20.91,28.06,2.48,332.4
9815,16,7,2,8,2,9,33.37,24.2,1.87,89.55
9815,89,7,8,2,7,4,27.55,21.91,0.98,117.22
9815,18,7,1,9,1,10,22.25,11.64,2.93,201.57
9816,76,33,8,2,11,0,19.38,27.92,1.19,315.69
9816,77,33,8,2,11,0,22.12,26.83,0.73,239.84
9816,11,33,7,3,10,1,23.18,30.66,1.34,330.26
9816,17,33,6,4,9,2,21.08,36.31,0.48,211.51
9816,12,33,2,8,4,7,16.58,20.16,2.76,298.59
9816,68,33,7,3,9,2,23.76,29.95,1.74,26.02
9816,79,33,7,3,9,2,24.75,28.28,0.49,73.28
9816,66,33,6,4,10,1,20.15,30.54,1.84,180.7
9816,16,33,1,9,1,10,34.21,24.28,0.38,137.44
9816,89,33,6,4,6,5,27.23,22.98,1.55,339.25
9816,18,33,0,10,0,11,21.47,10.1,0.75,264.82
9850,76,14,10,0,8,3,24.5,28.1,0.1,88.51
9850,77,14,9,1,8,3,24.68,26.66,0.18,129.59
9850,17,14,9,1,6,5,25.03,23.12,0.87,206.27
9850,12,14,7,3,7,4,24.23,21.88,0.44,213.61
9850,68,14,9,1,8,3,24.39,30.8,0.03,117.3
9850,79,14,8,2,7,4,24.52,32.32,0.14,191.35
9850,30,14,8,2,6,5,28.01,31.9,0.51,348.86
9850,66,14,10,0,9,2,23.8,29.36,0.2,118.24
9850,16,14,10,0,6,5,27.76,29.41,0.17,230.72
9850,89,14,6,4,5,6,24.37,37.2,0.28,295.17
9850,18,14,6,4,5,6,25.05,20.74,0.98,198.44
9851,76,0,10,0,9,2,24.68,28.02,0.86,117.72
9851,77,0,9,1,8,3,24.96,26.46,1.31,113.68
9851,17,0,8,2,7,4,25.01,22.64,1.82,189.43
9851,12,0,7,3,7,4,24.03,21.99,1.57,305.06
9851,68,0,9,1,8,3,24.4,30.81,0.67,55.24
9851,79,0,8,2,7,4,24.82,32.49,1.26,72.06
9851,30,0,7,3,7,4,27.92,32.39,1.99,340.68
9851,66,0,10,0,9,2,24.07,29.29,0.88,116.24
9851,16,0,10,0,6,5,27.83,29.35,0.84,100.21
9851,89,0,6,4,5,6,24.08,37.05,1.58,241.99
9851,18,0,6,4,6,5,24.88,20.53,1.36,257.95
9852,76,16,10,0,6,5,26.09,27.39,1.45,96.26
9852,77,16,9,1,7,4,27.15,25.77,2.45,93.95
9852,17,16,5,5,5,6,24.26,19.37,5.04,197.44
9852,12,16,7,3,7,4,21.67,23.85,3.67,313.59
9852,68,16,8,2,7,4,25.66,31.48,1.89,76.26
9852,79,16,7,3,7,4,26.94,32.87,2.49,98.39
9852,30,16,7,3,6,5,26.49,35.74,5.11,334.32
9852,66,16,10,0,6,5,25.4,28.49,1.82,127.32
9852,16,16,7,3,5,6,29.37,29.22,1.29,89.55
9852,89,16,5,5,6,5,21.45,35.83,3.23,262.03
9852,18,16,5,5,6,5,22.21,20.34,3.52,270.19
9853,76,20,6,4,5,6,27.3,27.76,1.19,158.59
9853,77,20,5,5,4,7,29.6,26.17,1.58,57.78
9853,17,20,1,9,2,9,21.98,13.19,6.74,202.57
9853,12,20,4,6,4,7,18.95,26.86,3.09,313.34
9853,68,20,5,5,5,6,27.88,31.59,1.59,86.58
9853,79,20,5,5,5,6,29.56,31.75,2.11,117.64
9853,30,20,1,9,4,7,23.59,41.45,6.26,334.75
9853,66,20,6,4,5,6,26.8,27.21,0.78,158.87
9853,16,20,5,5,4,7,30.29,29.33,0.69,109.03
9853,89,20,2,8,4,7,18.03,36.34,2.43,283.17
9853,18,20,2,8,3,8,18.18,20.59,2.62,277.59
9854,76,21,6,4,5,6,26.51,29.34,1.85,308.73
9854,77,21,5,5,4,7,29.81,27.14,0.87,259.27
9854,17,21,0,10,1,10,19.12,7.1,5.49,209.05
9854,12,21,4,6,6,5,17.07,28.06,3.0,284.45
9854,68,21,5,5,4,7,28.79,31.76,0.65,187.97
9854,79,21,5,5,4,7,30.59,31.06,0.56,197.56
9854,30,21,0,10,1,10,21.22,46.88,4.56,335.43
9854,66,21,6,4,5,6,26.48,27.83,1.67,296.57
9854,16,21,5,5,4,7,30.74,28.77,1.19,154.7
9854,89,21,1,9,4,7,16.68,36.63,1.75,238.41
9854,18,21,1,9,2,9,16.99,20.95,1.8,300.85
9855,76,16,5,5,6,5,24.46,29.85,2.83,271.01
9855,77,16,5,5,4,7,28.93,27.47,1.08,273.0
9855,17,16,0,10,1,10,16.82,3.68,2.32,219.4
9855,12,16,2,8,5,6,13.21,28.32,3.26,269.46
9855,68,16,5,5,4,7,27.97,32.41,1.67,289.76
9855,79,16,5,5,4,7,29.73,31.49,1.77,285.88
9855,30,16,0,10,1,10,19.81,49.67,1.95,311.3
9855,66,16,5,5,5,6,23.71,28.35,3.87,272.84
9855,16,16,5,5,4,7,31.17,27.19,1.77,181.11
9855,89,16,1,9,7,4,15.19,34.46,3.26,219.15
9855,18,16,1,9,4,7,14.92,22.51,3.06,307.6
9856,76,16,6,4,7,4,20.89,29.4,4.16,261.43
9856,77,16,5,5,4,7,27.69,27.27,1.38,260.06
9856,17,16,0,10,1,10,16.32,3.38,0.72,323.34
9856,12,16,3,7,5,6,10.72,28.08,1.78,273.7
9856,68,16,5,5,4,7,25.72,32.75,2.38,270.38
9856,79,16,5,5,4,7,27.22,31.86,2.95,268.84
9856,30,16,0,10,1,10,18.6,49.65,1.37,235.23
9856,66,16,7,3,8,3,18.84,28.16,5.17,266.86
9856,16,16,3,7,2,9,30.63,25.35,1.95,212.72
9856,89,16,4,6,8,3,12.59,31.72,3.53,226.39
9856,18,16,4,6,6,5,12.28,24.58,2.93,304.21
9857,76,35,6,4,8,3,16.3,28.65,4.24,262.4
9857,77,35,3,7,3,8,26.23,27.01,1.51,262.7
9857,17,35,0,10,1,10,16.26,4.66,1.4,353.26
9857,12,35,4,6,8,3,9.61,28.49,0.57,316.19
9857,68,35,3,7,5,6,23.26,32.43,2.34,261.26
9857,79,35,4,6,5,6,23.9,31.33,3.66,258.86
9857,30,35,0,10,1,10,17.76,48.21,1.62,202.15
9857,66,35,4,6,8,3,13.55,27.82,4.25,264.15
9857,16,35,2,8,1,10,29.08,23.98,2.13,241.01
9857,89,35,4,6,8,3,10.16,29.61,2.72,225.76
9857,18,35,4,6,8,3,10.08,25.78,2.24,297.8
9920,76,16,9,1,11,0,25.34,27.49,0.0,286.15
9920,77,16,9,1,11,0,25.5,28.26,0.01,51.29
9920,44,16,9,1,11,0,24.76,26.8,0.25,64.61
9920,86,16,10,0,11,0,27.53,24.27,0.0,236.22
9920,4,16,3,7,0,11,35.68,24.3,0.01,296.92
9920,6,16,10,0,7,4,33.07,27.41,0.01,220.88
9920,68,16,9,1,11,0,25.51,25.95,0.0,91.77
9920,79,16,9,1,11,0,25.58,25.36,0.0,215.54
9920,63,16,9,1,11,0,26.08,29.23,0.01,333.14
9920,66,16,10,0,11,0,26.19,24.71,0.06,76.71
9920,89,16,9,1,11,0,27.09,29.44,0.06,281.03
9921,76,0,9,1,11,0,25.34,27.48,0.42,94.72
9921,77,0,9,1,11,0,25.51,28.26,0.39,89.49
9921,44,0,9,1,11,0,25.21,26.88,0.21,44.92
9921,86,0,10,0,11,0,27.52,24.26,0.01,185.14
9921,4,0,3,7,0,11,35.67,24.31,0.6,300.34
9921,6,0,10,0,7,4,33.07,27.4,0.06,146.62
9921,68,0,9,1,11,0,25.51,25.95,0.12,71.06
9921,79,0,9,1,11,0,25.58,25.36,0.11,103.92
9921,63,0,9,1,11,0,26.08,29.24,0.01,210.42
9921,66,0,10,0,11,0,26.24,24.72,0.25,100.06
9921,89,0,9,1,11,0,27.05,29.43,0.11,192.12
9922,76,2,10,0,11,0,26.25,27.52,1.45,84.72
9922,77,2,10,0,11,0,26.35,28.26,1.03,94.1
9922,44,2,10,0,11,0,25.04,27.04,0.19,265.08
9922,86,2,10,0,11,0,27.57,24.24,0.5,112.19
9922,4,2,10,0,7,4,34.51,24.96,1.89,293.65
9922,6,2,10,0,8,3,33.21,27.34,0.22,107.03
9922,68,2,10,0,11,0,25.79,25.99,0.48,80.05
9922,79,2,10,0,11,0,25.83,25.35,0.26,86.12
9922,63,2,10,0,11,0,26.12,29.22,0.45,115.14
9922,66,2,10,0,11,0,26.75,24.61,0.77,83.86
9922,89,2,10,0,11,0,27.3,29.57,0.63,67.78
9923,76,1,10,0,11,0,28.14,27.78,2.09,68.67
9923,77,1,10,0,11,0,27.39,28.1,0.52,83.09
9923,44,1,10,0,11,0,25.08,27.16,0.17,80.89
9923,86,1,10,0,11,0,28.43,23.92,0.63,98.2
9923,4,1,10,0,8,3,32.4,25.67,1.38,279.84
9923,6,1,10,0,8,3,33.41,27.3,0.15,187.65
9923,68,1,10,0,11,0,26.4,26.11,0.39,96.48
9923,79,1,10,0,11,0,26.06,25.39,0.3,92.32
9923,63,1,10,0,11,0,26.9,28.89,0.62,89.64
9923,66,1,10,0,11,0,27.68,24.88,0.63,74.22
9923,89,1,10,0,10,1,28.15,29.85,0.84,65.37
9924,77,16,9,0,10,1,30.1,29.11,2.76,44.2
9924,44,16,9,0,11,0,27.4,28.26,0.64,338.43
9924,86,16,9,0,11,0,25.08,27.38,0.35,43.16
9924,4,16,9,0,11,0,28.75,24.06,0.41,34.82
9924,6,16,9,0,9,2,31.87,25.59,0.23,153.32
9924,68,16,9,1,9,2,33.05,27.25,0.52,233.43
9924,79,16,9,0,11,0,26.57,25.96,0.26,68.86
9924,63,16,9,0,11,0,26.45,25.32,0.43,111.28
9924,66,16,9,0,11,0,27.27,29.23,0.5,25.46
9924,89,16,9,0,11,0,27.98,24.91,0.43,43.71
9924,4,16,8,1,9,2,22.91,28.57,1.23,141.02
10097,4,12,4,6,0,11,75.55,25.3,3.34,293.21
10097,23,12,2,8,0,11,76.16,6.51,4.69,279.84
10097,38,12,3,7,0,11,77.02,44.08,4.71,260.75
10097,54,12,3,7,0,11,75.62,9.88,5.76,279.12
10097,32,12,3,7,0,11,76.18,30.43,5.61,270.25
10097,10,12,4,6,0,11,75.82,13.82,5.92,284.97
10097,24,12,2,8,0,11,76.29,47.73,4.88,266.25
10097,58,12,4,6,0,11,76.15,34.52,5.17,265.53
10097,43,12,4,6,0,11,76.71,18.31,5.06,279.1
10097,50,12,3,7,0,11,76.85,40.57,5.1,265.7
10097,36,12,4,6,0,11,75.8,22.38,5.66,278.4
10098,4,16,4,6,0,11,72.5,26.49,3.75,289.62
10098,23,16,2,8,0,11,70.12,7.59,7.01,281.37
10098,38,16,3,7,0,11,70.78,43.44,7.06,265.19
10098,54,16,3,7,0,11,68.59,10.97,7.84,279.51
10098,32,16,4,6,0,11,69.12,30.61,7.98,272.24
10098,10,16,4,6,0,11,68.83,15.7,8.1,285.1
10098,24,16,2,8,0,11,69.53,47.33,7.66,266.8
10098,58,16,4,6,0,11,69.43,34.27,7.65,268.11
10098,43,16,4,6,0,11,70.01,19.32,7.61,279.34
10098,50,16,4,6,0,11,70.16,40.32,7.45,268.85
10098,36,16,4,6,0,11,68.73,23.28,7.96,276.1
10099,4,16,4,6,0,11,68.41,27.83,4.79,284.15
10099,23,16,2,8,0,11,62.52,9.26,8.04,282.66
10099,38,16,3,7,0,11,63.07,42.87,7.89,264.98
10099,54,16,3,7,1,10,60.24,12.51,8.73,282.62
10099,32,16,4,6,0,11,60.33,31.02,9.07,271.12
10099,10,16,4,6,0,11,60.27,18.01,9.15,284.18
10099,24,16,2,8,0,11,61.07,46.86,8.79,265.64
10099,58,16,5,5,0,11,60.95,34.01,8.76,269.75
10099,43,16,4,6,0,11,61.79,20.79,8.62,280.83
10099,50,16,4,6,0,11,62.0,40.26,8.48,269.17
10099,36,16,5,5,1,10,60.07,24.05,8.98,273.9
10100,4,11,0,10,0,11,63.24,28.75,5.51,274.75
10100,23,11,2,8,0,11,54.47,11.09,8.14,281.82
10100,38,11,3,7,0,11,55.11,42.03,7.8,259.55
10100,54,11,4,6,2,9,51.6,14.76,8.74,286.17
10100,32,11,4,6,3,8,51.03,30.93,9.31,267.64
10100,10,11,4,6,3,8,51.13,20.16,9.24,282.55
10100,24,11,2,8,1,10,52.05,45.98,9.07,262.1
10100,58,11,4,6,2,9,51.98,34.2,8.71,269.12
10100,43,11,4,6,1,10,53.11,22.52,8.75,279.02
10100,50,11,4,6,2,9,53.24,40.06,8.85,268.22
10100,36,11,5,5,3,8,50.85,24.48,8.93,272.84
10101,4,16,0,10,0,11,57.46,28.72,5.9,266.8
10101,23,16,1,9,1,10,46.64,12.59,7.41,283.1
10101,38,16,3,7,2,9,47.81,39.99,7.03,248.13
10101,54,16,4,6,3,8,43.54,17.4,7.65,293.81
10101,32,16,5,5,6,5,41.76,30.23,8.86,263.77
10101,10,16,4,6,4,7,42.28,21.96,8.39,276.03
10101,24,16,2,8,2,9,43.14,44.33,8.75,255.64
10101,58,16,4,6,5,6,43.62,33.71,7.07,268.3
10101,43,16,4,6,4,7,44.57,23.48,7.71,277.1
10101,50,16,4,6,3,8,44.34,39.7,8.52,264.73
10101,36,16,5,5,5,6,42.34,25.03,7.51,275.54
10102,4,16,0,10,0,11,51.49,28.17,5.73,272.05
10102,23,16,2,8,1,10,40.13,14.52,5.77,300.19
10102,38,16,3,7,2,9,42.1,36.98,5.2,250.01
10102,54,16,5,5,4,7,37.72,20.85,5.72,312.25
10102,32,16,6,4,9,2,33.56,29.13,6.27,274.15
10102,10,16,5,5,4,7,34.59,21.95,5.7,270.83
10102,24,16,3,7,3,8,35.21,41.67,6.66,244.71
10102,58,16,6,4,5,6,37.96,33.83,4.25,270.07
10102,43,16,5,5,6,5,37.98,24.57,5.46,296.07
10102,50,16,4,6,4,7,36.43,38.44,6.27,257.18
10102,36,16,5,5,7,4,35.93,25.76,5.4,264.9
10103,4,16,0,10,0,11,46.1,29.24,5.38,299.62
10103,23,16,3,7,4,7,36.84,18.21,4.84,272.11
10103,38,16,4,6,4,7,38.12,36.52,3.77,293.28
10103,54,16,6,4,8,3,35.06,24.99,5.35,345.31
10103,32,16,7,3,11,0,29.53,31.02,4.41,296.14
10103,10,16,5,5,6,5,31.06,22.26,1.93,213.94
10103,24,16,4,6,6,5,31.3,38.94,2.16,204.79
10103,58,16,6,4,8,3,35.04,33.7,1.99,283.75
10103,43,16,7,3,9,2,34.85,28.05,4.87,306.52
10103,50,16,5,5,7,4,32.25,37.18,2.09,276.39
10103,36,16,5,5,8,3,31.65,24.24,3.22,234.94
10104,4,16,4,6,3,8,42.36,33.45,6.26,332.6
10104,23,16,3,7,4,7,37.57,23.51,6.19,19.1
10104,38,16,7,3,7,4,35.48,39.87,5.42,335.1
10104,54,16,10,0,9,2,35.11,31.09,6.76,10.52
10104,32,16,6,4,8,3,29.76,36.39,6.35,14.24
10104,10,16,3,7,5,6,32.16,23.86,3.42,40.68
10104,24,16,6,4,7,4,32.24,38.9,2.28,58.41
10104,58,16,7,3,8,3,34.13,34.64,1.53,176.35
10104,43,16,7,3,8,3,35.23,33.62,6.54,8.99
10104,50,16,6,4,7,4,32.36,38.04,2.05,33.05
10104,36,16,3,7,5,6,30.64,22.4,1.51,182.74
10105,4,16,7,3,7,4,40.47,40.19,7.12,349.35
10105,23,16,3,7,4,7,40.86,29.77,7.3,30.12
10105,38,16,7,3,6,5,33.77,46.21,6.46,352.32
10105,54,16,8,2,8,3,37.53,38.13,7.53,19.8
10105,32,16,7,3,7,4,32.6,43.16,7.43,18.18
10105,10,16,3,7,7,4,35.38,27.44,5.43,34.96
10105,24,16,7,3,8,3,34.82,41.49,4.56,37.32
10105,58,16,9,1,7,4,34.96,36.55,2.27,39.19
10105,43,16,7,3,8,3,36.72,40.91,7.71,6.44
10105,50,16,7,3,8,3,34.58,40.43,4.06,36.68
10105,36,16,1,9,3,8,31.08,21.58,1.62,52.83
10106,4,18,7,3,7,4,39.62,47.28,6.47,349.34
10106,23,18,2,8,4,7,44.76,36.07,6.76,29.98
10106,38,18,6,4,4,7,33.73,52.45,4.88,74.65
10106,54,18,7,3,7,4,40.0,45.23,6.95,12.13
10106,32,18,6,4,5,6,34.13,50.4,6.35,146.28
10106,10,18,3,7,5,6,38.24,32.7,5.82,26.4
10106,24,18,7,3,8,3,37.61,46.14,5.59,27.5
10106,58,18,6,4,7,4,37.0,38.0,2.94,60.99
10106,43,18,6,4,5,6,36.87,48.78,6.8,319.3
10106,50,18,7,3,8,3,36.97,44.56,4.51,15.16
10106,36,18,1,9,3,8,32.38,24.87,4.76,18.47
10107,38,16,2,3,3,6,47.58,41.42,5.2,25.62
