time,x,y,speed,direction,event,jerseyNumber,team,frameId,playId
917,89.26,47.79,8.59,84.62,pass_arrived,15,0,,4011
917,39.73,25.54,1.0,111.17,pass_arrived,28,0,,4011
917,42.12,28.38,1.24,63.47,pass_arrived,63,0,,4011
917,45.18,27.19,1.73,88.92,pass_arrived,67,0,,4011
917,44.09,29.64,1.02,54.66,pass_arrived,74,0,,4011
917,43.93,28.73,1.34,64.83,pass_arrived,75,0,,4011
917,45.21,21.99,1.36,25.77,pass_arrived,77,0,,4011
917,48.05,9.78,0.78,175.37,pass_arrived,82,0,,4011
917,44.5,30.84,1.56,25.61,pass_arrived,88,0,,4011
917,88.52,46.84,8.73,83.58,pass_arrived,22,1,,4011
917,56.02,4.14,0.92,28.19,pass_arrived,23,1,,4011
917,56.57,13.21,2.64,79.4,pass_arrived,26,1,,4011
917,77.11,38.44,6.59,76.09,pass_arrived,31,1,,4011
917,86.42,29.26,8.59,40.39,pass_arrived,38,1,,4011
917,54.38,32.78,3.67,66.71,pass_arrived,52,1,,4011
917,45.76,28.52,1.75,75.17,pass_arrived,92,1,,4011
917,40.38,29.71,1.18,38.99,pass_arrived,96,1,,4011
917,46.5,30.26,2.82,55.77,pass_arrived,97,1,,4011
917,60.65,36.72,5.76,68.31,pass_arrived,98,1,,4011
917,42.58,29.42,1.43,49.52,pass_arrived,99,1,,4011
918,41.57,32.66,2.89,73.19,first_contact,2,0,,4011
918,55.25,2.74,1.3,61.42,first_contact,11,0,,4011
918,97.44,48.94,7.63,79.71,first_contact,15,0,,4011
918,40.71,25.02,1.26,115.26,first_contact,28,0,,4011
918,43.44,28.88,1.63,69.16,first_contact,63,0,,4011
918,47.32,27.09,2.65,89.64,first_contact,67,0,,4011
918,45.12,30.22,1.43,65.63,first_contact,74,0,,4011
918,45.34,29.28,1.74,73.09,first_contact,75,0,,4011
918,46.29,23.01,1.75,63.57,first_contact,77,0,,4011
918,48.15,9.57,0.3,73.37,first_contact,82,0,,4011
918,45.64,32.32,2.4,49.6,first_contact,88,0,,4011
918,96.91,48.36,7.87,76.31,first_contact,22,1,,4011
918,56.74,5.05,1.2,40.36,first_contact,23,1,,4011
918,59.15,14.08,2.74,67.97,first_contact,26,1,,4011
918,83.59,40.09,6.56,73.91,first_contact,31,1,,4011
918,92.18,35.56,8.24,45.44,first_contact,38,1,,4011
918,57.74,34.05,3.48,68.92,first_contact,52,1,,4011
918,47.79,28.95,2.44,77.94,first_contact,92,1,,4011
918,41.02,30.65,1.09,40.0,first_contact,96,1,,4011
918,49.36,31.84,3.33,66.57,first_contact,97,1,,4011
918,65.9,39.15,5.65,66.18,first_contact,98,1,,4011
918,43.91,30.38,1.73,56.09,first_contact,99,1,,4011
919,45.4,33.22,4.53,87.65,tackle,2,0,,4011
919,57.16,3.67,3.2,65.57,tackle,11,0,,4011
919,104.15,50.43,4.69,76.18,tackle,15,0,,4011
919,42.03,24.53,1.68,98.16,tackle,28,0,,4011
919,45.2,29.53,2.26,78.76,tackle,63,0,,4011
919,50.49,27.24,3.49,84.26,tackle,67,0,,4011
919,46.72,30.79,2.28,75.54,tackle,74,0,,4011
919,47.28,29.74,2.51,77.71,tackle,75,0,,4011
919,48.33,23.48,2.47,84.25,tackle,77,0,,4011
919,48.46,10.05,0.88,30.32,tackle,82,0,,4011
919,48.17,33.88,3.39,64.12,tackle,88,0,,4011
919,103.66,50.48,5.02,67.03,tackle,22,1,,4011
919,57.56,5.96,1.24,41.72,tackle,23,1,,4011
919,61.65,15.25,2.78,65.67,tackle,26,1,,4011
919,89.7,42.06,6.02,71.87,tackle,31,1,,4011
919,98.11,40.8,7.18,51.11,tackle,38,1,,4011
919,60.87,35.3,3.28,69.58,tackle,52,1,,4011
919,50.53,29.54,3.15,79.5,tackle,92,1,,4011
919,41.8,31.34,1.11,63.13,tackle,96,1,,4011
919,52.57,32.91,3.33,73.87,tackle,97,1,,4011
919,70.99,41.2,5.22,72.87,tackle,98,1,,4011
919,45.48,31.35,2.15,64.82,tackle,99,1,,4011
920,102.38,30.07,2.44,282.87,ball_snap,2,0,,4035
920,104.45,38.41,2.22,153.49,ball_snap,11,0,,4035
920,104.96,20.84,2.52,27.03,ball_snap,19,0,,4035
920,98.4,29.78,1.92,87.02,ball_snap,28,0,,4035
920,104.55,29.76,1.78,13.73,ball_snap,63,0,,4035
920,104.35,30.64,1.38,334.66,ball_snap,67,0,,4035
920,103.63,32.07,0.85,226.38,ball_snap,74,0,,4035
920,103.3,30.84,1.93,181.95,ball_snap,75,0,,4035
920,104.99,27.61,2.14,24.61,ball_snap,77,0,,4035
920,101.52,31.2,1.54,126.51,ball_snap,82,0,,4035
920,103.67,26.4,1.53,16.26,ball_snap,88,0,,4035
920,110.02,19.66,1.18,180.91,ball_snap,22,1,,4035
920,110.06,38.0,1.18,188.94,ball_snap,23,1,,4035
920,107.39,29.89,1.48,242.18,ball_snap,26,1,,4035
920,109.47,23.58,1.6,304.2,ball_snap,31,1,,4035
920,108.95,33.5,1.82,262.12,ball_snap,38,1,,4035
920,105.46,26.72,2.85,310.57,ball_snap,52,1,,4035
920,105.16,30.77,1.4,326.64,ball_snap,92,1,,4035
920,104.81,35.11,2.42,247.41,ball_snap,96,1,,4035
920,105.74,28.41,1.78,331.94,ball_snap,97,1,,4035
920,104.81,23.48,1.84,310.53,ball_snap,98,1,,4035
920,104.86,32.25,1.92,288.36,ball_snap,99,1,,4035
921,99.05,30.96,3.31,285.39,handoff,2,0,,4035
921,105.76,34.76,4.03,165.0,handoff,11,0,,4035
921,106.16,24.07,2.61,10.11,handoff,19,0,,4035
921,101.58,29.4,3.47,102.83,handoff,28,0,,4035
921,104.77,31.65,1.05,244.62,handoff,63,0,,4035
921,103.16,31.95,1.27,310.11,handoff,67,0,,4035
921,102.29,31.97,1.78,284.73,handoff,74,0,,4035
921,102.91,27.61,3.1,184.23,handoff,75,0,,4035
921,105.95,30.18,2.37,24.08,handoff,77,0,,4035
921,103.12,29.86,1.43,119.03,handoff,82,0,,4035
921,104.23,28.75,2.2,15.08,handoff,88,0,,4035
921,109.64,21.62,2.42,333.59,handoff,22,1,,4035
921,109.73,36.18,2.41,190.27,handoff,23,1,,4035
921,106.01,29.09,1.58,233.26,handoff,26,1,,4035
921,107.29,25.07,2.65,313.95,handoff,31,1,,4035
921,106.85,32.53,2.56,229.35,handoff,38,1,,4035
921,104.29,29.54,2.26,338.48,handoff,52,1,,4035
921,104.17,31.69,0.63,270.56,handoff,92,1,,4035
921,101.92,33.75,1.86,251.3,handoff,96,1,,4035
921,104.31,30.38,1.84,298.41,handoff,97,1,,4035
921,103.42,25.25,1.82,177.94,handoff,98,1,,4035
921,102.57,32.71,1.68,261.66,handoff,99,1,,4035
922,96.15,31.77,2.08,283.45,first_contact,2,0,,4035
922,106.59,30.89,3.5,154.96,first_contact,11,0,,4035
922,106.0,25.82,1.15,7.1,first_contact,19,0,,4035
922,104.98,28.48,2.72,86.93,first_contact,28,0,,4035
922,104.47,31.84,0.22,254.72,first_contact,63,0,,4035
922,102.56,32.29,0.49,272.82,first_contact,67,0,,4035
922,100.39,32.96,1.72,306.93,first_contact,74,0,,4035
922,102.88,24.85,1.68,189.85,first_contact,75,0,,4035
922,106.92,31.84,1.13,47.4,first_contact,77,0,,4035
922,103.95,29.86,0.8,66.64,first_contact,82,0,,4035
922,104.83,30.52,1.56,35.9,first_contact,88,0,,4035
922,107.86,23.8,2.4,316.45,first_contact,22,1,,4035
922,109.24,33.31,2.79,185.27,first_contact,23,1,,4035
922,104.81,28.04,1.3,232.04,first_contact,26,1,,4035
922,105.87,27.24,2.35,311.9,first_contact,31,1,,4035
922,105.23,30.4,1.14,212.45,first_contact,38,1,,4035
922,103.58,30.76,0.71,289.9,first_contact,52,1,,4035
922,104.26,31.28,0.68,119.16,first_contact,92,1,,4035
922,101.45,33.9,0.63,112.84,first_contact,96,1,,4035
922,102.8,30.13,1.39,222.1,first_contact,97,1,,4035
922,104.67,26.82,2.4,36.94,first_contact,98,1,,4035
922,101.64,31.91,1.08,203.13,first_contact,99,1,,4035
923,95.05,31.94,0.65,212.67,tackle,2,0,,4035
923,108.63,28.43,2.54,135.13,tackle,11,0,,4035
923,106.4,26.44,0.64,33.83,tackle,19,0,,4035
923,106.89,29.47,1.27,51.43,tackle,28,0,,4035
923,104.45,31.66,0.45,203.48,tackle,63,0,,4035
923,102.27,32.16,0.13,179.98,tackle,67,0,,4035
923,99.55,33.94,0.91,272.76,tackle,74,0,,4035
923,102.36,24.3,0.48,277.68,tackle,75,0,,4035
923,107.47,31.82,0.79,116.13,tackle,77,0,,4035
923,104.54,30.36,0.43,35.92,tackle,82,0,,4035
923,106.0,31.27,1.28,70.19,tackle,88,0,,4035
923,106.49,25.1,1.1,318.36,tackle,22,1,,4035
923,109.23,30.73,1.77,172.66,tackle,23,1,,4035
923,104.09,27.53,0.3,181.44,tackle,26,1,,4035
923,106.2,29.43,1.31,15.06,tackle,31,1,,4035
923,105.54,30.6,0.34,154.67,tackle,38,1,,4035
923,103.49,30.33,0.91,148.04,tackle,52,1,,4035
923,105.3,31.22,1.07,95.3,tackle,92,1,,4035
923,102.76,33.83,1.16,98.63,tackle,96,1,,4035
923,102.64,28.6,1.37,161.22,tackle,97,1,,4035
923,106.14,29.11,1.72,31.42,tackle,98,1,,4035
923,101.73,30.88,1.01,152.77,tackle,99,1,,4035
924,102.64,29.91,0.54,208.27,ball_snap,2,0,,4060
924,106.42,38.61,1.45,70.17,ball_snap,11,0,,4060
924,105.11,9.85,0.87,60.78,ball_snap,19,0,,4060
924,105.6,46.8,0.84,121.74,ball_snap,28,0,,4060
924,105.78,28.32,0.81,235.71,ball_snap,63,0,,4060
924,106.39,29.64,0.75,262.19,ball_snap,67,0,,4060
924,105.31,33.03,0.94,311.24,ball_snap,74,0,,4060
924,105.25,31.8,0.42,158.24,ball_snap,75,0,,4060
924,105.87,26.68,1.08,257.03,ball_snap,77,0,,4060
924,106.5,18.61,1.1,114.04,ball_snap,81,0,,4060
924,104.39,28.71,0.97,95.92,ball_snap,85,0,,4060
924,109.29,9.34,0.45,26.53,ball_snap,22,1,,4060
924,110.09,18.41,0.42,88.81,ball_snap,23,1,,4060
924,108.21,28.91,0.64,250.97,ball_snap,26,1,,4060
924,112.61,22.57,0.61,187.96,ball_snap,31,1,,4060
924,110.16,38.54,0.62,47.36,ball_snap,32,1,,4060
924,111.3,46.11,0.4,169.52,ball_snap,38,1,,4060
924,107.39,32.5,2.18,254.94,ball_snap,52,1,,4060
924,107.58,30.5,0.63,240.94,ball_snap,90,1,,4060
924,107.91,35.99,1.35,272.31,ball_snap,96,1,,4060
924,107.35,23.79,1.48,271.52,ball_snap,98,1,,4060
924,107.17,27.32,1.31,255.9,ball_snap,99,1,,4060
925,101.39,29.98,2.44,267.37,none,2,0,,4060
925,109.17,39.86,4.43,49.22,none,11,0,,4060
925,106.44,11.11,3.39,30.73,none,19,0,,4060
925,107.06,45.63,3.48,148.18,none,28,0,,4060
925,104.43,27.49,1.48,260.93,none,63,0,,4060
925,104.88,29.4,1.87,262.67,none,67,0,,4060
925,103.88,34.08,1.72,297.42,none,74,0,,4060
925,104.66,30.89,1.07,226.73,none,75,0,,4060
925,103.69,26.26,2.85,270.33,none,77,0,,4060
925,108.58,17.82,3.04,119.77,none,81,0,,4060
925,106.01,28.62,2.44,81.27,none,85,0,,4060
925,109.5,10.2,2.3,4.74,none,22,1,,4060
925,110.94,17.94,1.82,129.5,none,23,1,,4060
925,107.36,28.4,0.55,166.04,none,26,1,,4060
925,112.49,21.44,1.53,220.92,none,31,1,,4060
925,110.93,39.66,2.96,30.38,none,32,1,,4060
925,111.11,45.14,2.29,195.7,none,38,1,,4060
925,103.76,31.45,4.78,253.67,none,52,1,,4060
925,106.18,30.33,1.73,255.43,none,90,1,,4060
925,105.25,35.88,2.53,260.77,none,96,1,,4060
925,104.53,24.0,3.71,287.32,none,98,1,,4060
925,105.07,27.19,2.02,288.38,none,99,1,,4060
926,97.96,29.59,2.62,255.58,pass_tipped,2,0,,4060
926,112.69,44.54,6.2,23.59,pass_tipped,11,0,,4060
926,108.32,15.76,5.55,18.48,pass_tipped,19,0,,4060
926,108.89,40.86,4.88,163.78,pass_tipped,28,0,,4060
926,103.04,27.95,0.92,282.11,pass_tipped,63,0,,4060
926,102.85,29.22,1.23,289.55,pass_tipped,67,0,,4060
926,102.53,34.52,0.71,182.57,pass_tipped,74,0,,4060
926,103.84,30.34,0.44,163.64,pass_tipped,75,0,,4060
926,100.41,26.86,2.61,290.44,pass_tipped,77,0,,4060
926,111.48,15.43,4.28,150.89,pass_tipped,81,0,,4060
926,109.25,29.53,4.09,79.97,pass_tipped,85,0,,4060
926,109.63,13.98,4.29,2.18,pass_tipped,22,1,,4060
926,112.62,16.0,3.39,161.97,pass_tipped,23,1,,4060
926,108.31,28.94,2.95,69.04,pass_tipped,26,1,,4060
926,110.39,20.61,3.24,269.89,pass_tipped,31,1,,4060
926,113.08,43.72,5.69,18.68,pass_tipped,32,1,,4060
926,109.96,41.81,3.05,206.38,pass_tipped,38,1,,4060
926,98.46,29.88,4.73,254.94,pass_tipped,52,1,,4060
926,104.55,29.66,0.8,205.04,pass_tipped,90,1,,4060
926,103.29,35.26,0.98,154.74,pass_tipped,96,1,,4060
926,100.66,26.11,3.79,310.2,pass_tipped,98,1,,4060
926,103.54,28.56,1.76,336.1,pass_tipped,99,1,,4060
927,96.51,28.86,0.73,185.23,pass_outcome_incomplete,2,0,,4060
927,113.89,50.91,5.27,243.2,pass_outcome_incomplete,11,0,,4060
927,109.93,21.39,4.94,16.01,pass_outcome_incomplete,19,0,,4060
927,109.86,36.64,2.57,169.73,pass_outcome_incomplete,28,0,,4060
927,103.19,28.47,0.77,50.36,pass_outcome_incomplete,63,0,,4060
927,102.72,29.99,1.18,57.19,pass_outcome_incomplete,67,0,,4060
927,103.9,35.0,1.73,53.8,pass_outcome_incomplete,74,0,,4060
927,104.68,30.53,1.01,52.79,pass_outcome_incomplete,75,0,,4060
927,98.92,27.85,0.82,206.98,pass_outcome_incomplete,77,0,,4060
927,112.48,10.43,5.08,180.17,pass_outcome_incomplete,81,0,,4060
927,113.91,29.87,3.95,97.65,pass_outcome_incomplete,85,0,,4060
927,109.83,18.53,3.6,2.01,pass_outcome_incomplete,22,1,,4060
927,112.82,11.49,5.19,183.11,pass_outcome_incomplete,23,1,,4060
927,112.75,30.18,3.88,87.43,pass_outcome_incomplete,26,1,,4060
927,106.27,21.66,3.85,296.89,pass_outcome_incomplete,31,1,,4060
927,114.24,50.33,6.59,179.56,pass_outcome_incomplete,32,1,,4060
927,108.56,39.94,1.27,247.66,pass_outcome_incomplete,38,1,,4060
927,94.78,29.04,2.11,254.65,pass_outcome_incomplete,52,1,,4060
927,105.19,29.37,0.76,113.77,pass_outcome_incomplete,90,1,,4060
927,104.89,36.63,2.55,38.18,pass_outcome_incomplete,96,1,,4060
927,98.68,28.65,2.55,316.38,pass_outcome_incomplete,98,1,,4060
927,103.63,30.21,1.44,18.07,pass_outcome_incomplete,99,1,,4060
928,106.22,39.09,1.91,26.18,none,2,0,,4060
928,105.16,36.54,1.88,34.42,none,11,0,,4060
928,103.67,31.21,1.22,40.25,none,19,0,,4060
928,97.35,28.61,0.56,103.87,none,63,0,,4060
928,104.13,28.88,0.87,58.82,none,67,0,,4060
928,111.02,25.18,2.78,12.33,none,74,0,,4060
928,109.86,35.77,0.63,240.45,none,75,0,,4060
928,105.28,31.51,0.9,29.96,none,77,0,,4060
928,99.68,28.06,0.7,84.11,none,81,0,,4060
928,111.5,5.64,3.13,207.34,none,85,0,,4060
928,115.7,29.4,1.99,114.41,none,22,1,,4060
928,94.34,28.76,0.41,152.13,none,23,1,,4060
928,97.16,29.79,1.34,303.53,none,26,1,,4060
928,104.32,31.26,1.16,34.36,none,31,1,,4060
928,103.72,23.89,2.54,327.15,none,32,1,,4060
928,112.02,5.96,3.77,199.42,none,38,1,,4060
928,105.88,29.09,0.64,82.76,none,52,1,,4060
928,109.89,21.15,2.01,2.06,none,90,1,,4060
928,108.01,40.42,0.64,239.17,none,99,1,,4060
928,116.93,28.61,2.49,126.46,none,98,1,,4082
929,102.47,29.96,0.02,60.24,ball_snap,2,0,,4082
929,105.06,18.5,0.2,197.88,ball_snap,11,0,,4082
929,106.66,38.97,0.24,90.15,ball_snap,15,0,,4082
929,101.81,27.42,0.22,48.47,ball_snap,28,0,,4082
929,105.66,28.36,0.26,169.66,ball_snap,63,0,,4082
929,106.46,29.66,0.42,240.78,ball_snap,67,0,,4082
929,105.51,33.17,0.32,24.06,ball_snap,74,0,,4082
929,105.2,31.42,0.27,50.87,ball_snap,75,0,,4082
929,106.26,26.59,0.55,344.21,ball_snap,77,0,,4082
929,105.97,19.8,0.35,186.79,ball_snap,81,0,,4082
929,103.71,31.55,1.02,181.82,ball_snap,85,0,,4082
929,109.25,39.22,0.31,28.25,ball_snap,22,1,,4082
929,107.88,18.61,0.27,94.43,ball_snap,23,1,,4082
929,109.86,34.0,1.61,202.11,ball_snap,26,1,,4082
929,112.66,33.19,0.08,328.26,ball_snap,31,1,,4082
929,111.3,18.76,0.15,262.77,ball_snap,32,1,,4082
929,110.91,26.44,1.06,300.59,ball_snap,38,1,,4082
929,109.69,28.43,1.01,284.67,ball_snap,52,1,,4082
929,107.8,30.7,0.39,250.76,ball_snap,90,1,,4082
929,108.46,35.4,0.52,262.13,ball_snap,96,1,,4082
929,107.86,24.48,0.33,335.97,ball_snap,98,1,,4082
929,107.83,27.99,0.28,299.21,ball_snap,99,1,,4082
930,102.48,29.96,0.28,272.5,none,2,0,,4082
930,105.49,18.85,2.46,58.86,none,11,0,,4082
930,107.25,38.88,2.13,107.99,none,15,0,,4082
930,102.16,27.86,1.16,42.55,none,28,0,,4082
930,105.6,28.92,0.94,325.33,none,63,0,,4082
930,105.84,30.46,1.69,312.73,none,67,0,,4082
930,105.58,33.83,1.52,308.62,none,74,0,,4082
930,105.43,32.22,1.44,246.84,none,75,0,,4082
930,106.08,27.65,1.28,345.45,none,77,0,,4082
930,106.44,19.06,2.63,148.7,none,81,0,,4082
930,103.71,30.42,1.69,174.16,none,85,0,,4082
930,109.59,39.72,1.02,89.88,none,22,1,,4082
930,108.27,18.79,1.18,49.71,none,23,1,,4082
930,109.27,32.28,2.33,194.79,none,26,1,,4082
930,112.48,33.35,0.54,286.02,none,31,1,,4082
930,111.34,18.41,1.25,173.69,none,32,1,,4082
930,109.9,27.18,1.21,310.83,none,38,1,,4082
930,108.22,28.55,1.61,274.0,none,52,1,,4082
930,106.98,31.03,1.66,289.44,none,90,1,,4082
930,107.32,35.61,2.09,290.72,none,96,1,,4082
930,107.55,24.89,1.23,318.02,none,98,1,,4082
930,107.34,28.52,1.61,308.14,none,99,1,,4082
931,101.82,29.97,1.27,262.8,none,2,0,,4082
931,109.38,20.87,4.67,80.98,none,11,0,,4082
931,110.68,37.37,5.08,124.62,none,15,0,,4082
931,103.26,28.96,0.66,108.82,none,28,0,,4082
931,104.48,29.66,1.38,278.35,none,63,0,,4082
931,104.0,31.74,1.84,279.91,none,67,0,,4082
931,104.44,35.91,2.6,311.56,none,74,0,,4082
931,104.75,34.22,2.38,327.54,none,75,0,,4082
931,105.56,28.91,1.51,328.38,none,77,0,,4082
931,108.59,15.36,3.28,151.0,none,81,0,,4082
931,104.02,28.27,2.31,193.34,none,85,0,,4082
931,111.23,38.7,3.43,132.19,none,22,1,,4082
931,109.84,20.08,2.92,77.16,none,23,1,,4082
931,108.68,29.56,2.53,202.56,none,26,1,,4082
931,112.13,33.89,1.42,93.97,none,31,1,,4082
931,111.5,16.23,2.8,183.68,none,32,1,,4082
931,109.17,27.91,0.62,166.72,none,38,1,,4082
931,106.57,28.78,1.43,305.6,none,52,1,,4082
931,104.73,31.64,2.46,260.35,none,90,1,,4082
931,104.69,37.0,3.08,301.65,none,96,1,,4082
931,106.15,26.12,2.34,278.98,none,98,1,,4082
931,105.32,29.68,1.93,274.15,none,99,1,,4082
932,100.08,29.6,1.62,257.19,pass_forward,2,0,,4082
932,114.29,19.85,5.49,130.65,pass_forward,11,0,,4082
932,115.4,33.11,6.13,134.17,pass_forward,15,0,,4082
932,102.83,28.79,0.75,218.76,pass_forward,28,0,,4082
932,103.11,29.34,0.95,228.38,pass_forward,63,0,,4082
932,102.5,31.12,1.21,217.21,pass_forward,67,0,,4082
932,101.88,37.11,1.77,291.87,pass_forward,74,0,,4082
932,102.95,36.08,1.76,315.63,pass_forward,75,0,,4082
932,104.53,30.28,1.43,322.23,pass_forward,77,0,,4082
932,109.49,13.7,1.71,71.93,pass_forward,81,0,,4082
932,102.47,26.09,3.05,236.81,pass_forward,85,0,,4082
932,114.49,35.17,4.32,140.4,pass_forward,22,1,,4082
932,113.79,19.6,4.56,125.39,pass_forward,23,1,,4082
932,107.21,27.68,2.79,230.48,pass_forward,26,1,,4082
932,115.12,32.4,4.21,127.17,pass_forward,31,1,,4082
932,110.94,13.09,1.45,235.05,pass_forward,32,1,,4082
932,110.33,27.02,2.6,156.43,pass_forward,38,1,,4082
932,105.89,30.02,0.86,266.63,pass_forward,52,1,,4082
932,102.26,30.06,3.57,229.42,pass_forward,90,1,,4082
932,102.2,38.67,1.22,244.75,pass_forward,96,1,,4082
932,102.97,25.37,3.57,252.76,pass_forward,98,1,,4082
932,103.8,28.98,1.33,216.39,pass_forward,99,1,,4082
933,98.62,29.29,2.02,249.42,pass_outcome_touchdown,2,0,,4082
933,117.19,13.97,6.04,163.28,pass_outcome_touchdown,11,0,,4082
933,119.3,29.0,4.42,144.6,pass_outcome_touchdown,15,0,,4082
933,102.49,27.74,1.26,187.07,pass_outcome_touchdown,28,0,,4082
933,103.12,28.53,1.4,165.63,pass_outcome_touchdown,63,0,,4082
933,102.53,30.12,0.96,154.81,pass_outcome_touchdown,67,0,,4082
933,101.3,37.31,0.49,155.9,pass_outcome_touchdown,74,0,,4082
933,102.47,36.64,1.04,171.26,pass_outcome_touchdown,75,0,,4082
933,103.85,31.03,0.56,240.14,pass_outcome_touchdown,77,0,,4082
933,111.26,16.61,4.05,50.85,pass_outcome_touchdown,81,0,,4082
933,99.1,25.08,2.96,250.88,pass_outcome_touchdown,85,0,,4082
933,116.6,32.24,2.41,149.54,pass_outcome_touchdown,22,1,,4082
933,116.71,14.76,6.11,161.65,pass_outcome_touchdown,23,1,,4082
933,104.58,26.03,2.09,229.54,pass_outcome_touchdown,26,1,,4082
933,118.49,28.87,4.08,147.24,pass_outcome_touchdown,31,1,,4082
933,110.27,14.44,2.11,280.38,pass_outcome_touchdown,32,1,,4082
933,110.87,23.11,4.11,181.07,pass_outcome_touchdown,38,1,,4082
933,105.34,28.67,1.92,184.28,pass_outcome_touchdown,52,1,,4082
933,99.38,27.11,3.49,221.65,pass_outcome_touchdown,90,1,,4082
933,103.58,38.25,2.29,114.65,pass_outcome_touchdown,96,1,,4082
933,99.56,24.11,2.38,240.27,pass_outcome_touchdown,98,1,,4082
933,103.73,27.64,1.6,174.7,pass_outcome_touchdown,99,1,,4082
934,87.18,25.94,0.01,69.89,none,5,0,,4102
934,85.38,28.08,1.21,106.43,none,9,0,,4102
934,93.73,27.26,0.19,257.49,none,63,0,,4102
934,93.38,24.44,0.37,258.64,none,67,0,,4102
934,93.69,28.48,0.03,304.34,none,68,0,,4102
934,94.18,24.85,0.39,148.57,none,74,0,,4102
934,93.89,27.86,0.35,249.85,none,76,0,,4102
934,94.29,25.21,0.43,278.03,none,77,0,,4102
934,92.92,29.58,0.31,288.54,none,82,0,,4102
934,94.99,26.76,0.55,122.22,none,86,0,,4102
934,92.84,23.43,0.62,266.87,none,88,0,,4102
934,95.57,30.32,0.72,243.37,none,31,1,,4102
934,94.01,31.14,2.16,251.25,none,32,1,,4102
934,93.46,21.72,3.06,309.87,none,36,1,,4102
934,93.79,23.06,1.4,294.98,none,38,1,,4102
934,99.58,25.53,0.02,327.36,none,52,1,,4102
934,105.96,27.57,0.96,168.19,none,58,1,,4102
934,94.93,25.9,0.83,283.64,none,90,1,,4102
934,94.83,24.9,1.16,278.81,none,95,1,,4102
934,94.79,28.21,0.63,258.05,none,96,1,,4102
934,94.77,24.19,1.14,278.55,none,98,1,,4102
934,94.9,27.5,0.55,261.84,none,99,1,,4102
935,87.2,25.95,0.02,95.45,extra_point_attempt,5,0,,4102
935,87.3,27.55,1.36,97.47,extra_point_attempt,9,0,,4102
935,93.5,27.36,0.11,179.25,extra_point_attempt,63,0,,4102
935,92.69,24.13,0.82,256.02,extra_point_attempt,67,0,,4102
935,93.65,28.49,0.04,294.93,extra_point_attempt,68,0,,4102
935,94.04,24.54,0.81,260.88,extra_point_attempt,74,0,,4102
935,93.63,27.82,0.23,173.18,extra_point_attempt,76,0,,4102
935,93.67,25.39,0.58,289.97,extra_point_attempt,77,0,,4102
935,92.33,29.65,0.19,261.55,extra_point_attempt,82,0,,4102
935,94.88,26.48,0.5,211.97,extra_point_attempt,86,0,,4102
935,91.9,23.58,0.59,278.51,extra_point_attempt,88,0,,4102
935,94.64,29.91,0.78,281.93,extra_point_attempt,31,1,,4102
935,91.46,29.91,1.99,245.54,extra_point_attempt,32,1,,4102
935,90.57,25.02,4.43,331.83,extra_point_attempt,36,1,,4102
935,92.85,23.34,0.42,241.74,extra_point_attempt,38,1,,4102
935,99.56,25.56,0.48,342.51,extra_point_attempt,52,1,,4102
935,106.19,26.7,0.37,188.29,extra_point_attempt,58,1,,4102
935,94.09,25.88,0.62,256.83,extra_point_attempt,90,1,,4102
935,93.83,24.94,0.52,232.86,extra_point_attempt,95,1,,4102
935,94.32,28.11,0.25,157.2,extra_point_attempt,96,1,,4102
935,93.53,24.3,0.74,202.35,extra_point_attempt,98,1,,4102
935,94.76,27.37,0.23,130.98,extra_point_attempt,99,1,,4102
936,87.22,25.94,0.04,119.63,extra_point,5,0,,4102
936,87.95,27.69,0.26,97.41,extra_point,9,0,,4102
936,93.6,27.34,0.37,220.25,extra_point,63,0,,4102
936,91.81,24.11,0.97,283.33,extra_point,67,0,,4102
936,93.61,28.52,0.23,139.52,extra_point,68,0,,4102
936,92.8,24.62,0.82,264.65,extra_point,74,0,,4102
936,93.57,27.99,0.56,237.24,extra_point,76,0,,4102
936,93.19,25.54,0.55,256.83,extra_point,77,0,,4102
936,92.58,29.55,0.13,193.4,extra_point,82,0,,4102
936,94.6,25.91,0.47,203.26,extra_point,86,0,,4102
936,91.66,23.51,0.48,254.46,extra_point,88,0,,4102
936,94.21,30.55,1.04,315.16,extra_point,31,1,,4102
936,90.47,29.56,0.67,308.05,extra_point,32,1,,4102
936,89.35,29.34,4.16,347.08,extra_point,36,1,,4102
936,93.04,23.12,0.39,89.61,extra_point,38,1,,4102
936,99.33,26.52,1.28,347.77,extra_point,52,1,,4102
936,106.07,26.91,0.52,325.86,extra_point,58,1,,4102
936,93.69,25.78,0.48,283.92,extra_point,90,1,,4102
936,93.93,24.54,0.24,140.96,extra_point,95,1,,4102
936,94.9,28.1,0.26,158.53,extra_point,96,1,,4102
936,94.33,23.44,0.98,113.96,extra_point,98,1,,4102
936,95.15,27.4,0.33,76.43,extra_point,99,1,,4102
937,92.68,25.17,0.56,243.21,none,5,0,,4102
937,92.33,24.43,0.76,272.54,none,9,0,,4102
937,93.65,28.94,0.4,302.79,none,63,0,,4102
937,92.93,26.89,1.17,245.09,none,67,0,,4102
937,88.61,33.11,3.61,348.56,none,68,0,,4102
937,90.84,24.57,1.2,291.07,none,74,0,,4102
937,90.96,23.41,0.83,279.54,none,76,0,,4102
937,92.59,27.72,1.38,259.24,none,77,0,,4102
937,87.88,27.52,0.46,148.75,none,82,0,,4102
