time,jerseyNumber,behaviour,closeTeams,distantTeams,closeOps,distantOps,coordinate_x,coordinate_y,speed,direction
9444,54,0,8,2,7,4,51.56,24.08,0.03,170.51
9444,36,0,2,8,2,9,48.08,11.48,0.05,234.63
9444,25,0,0,10,0,11,37.76,21.3,0.38,224.59
9444,24,0,5,5,5,6,52.31,14.33,0.4,234.76
9444,33,0,4,6,4,7,53.03,33.96,2.16,309.22
9444,94,0,6,4,9,2,55.18,18.11,0.3,65.56
9444,93,0,7,3,11,0,55.14,22.96,0.31,138.61
9444,26,0,6,4,6,5,50.68,30.56,0.35,75.55
9445,90,16,6,4,9,2,55.87,25.37,1.15,83.58
9445,53,16,7,3,9,2,51.35,21.0,0.6,44.12
9445,95,16,7,3,9,2,55.3,28.09,0.43,90.98
9445,54,16,6,4,8,3,51.56,24.05,0.57,293.46
9445,36,16,1,9,2,9,48.03,11.43,0.62,238.41
9445,25,16,0,10,0,11,37.56,21.08,0.34,247.07
9445,24,16,4,6,4,7,52.18,13.9,0.98,201.29
9445,33,16,2,8,2,9,50.87,35.27,2.28,297.44
9445,94,16,6,4,10,1,55.92,18.19,1.96,81.75
9445,93,16,7,3,11,0,55.65,22.52,0.71,102.94
9445,26,16,6,4,5,6,51.15,30.48,0.89,106.57
9446,90,10,6,4,9,2,57.88,25.48,2.72,77.35
9446,53,10,7,3,9,2,51.99,22.04,2.09,249.45
9446,95,10,5,5,9,2,55.8,28.37,1.49,184.74
9446,54,10,5,5,7,4,51.04,25.25,2.24,212.33
9446,36,10,1,9,2,9,46.95,10.92,1.39,289.75
9446,25,10,0,10,0,11,37.15,21.07,0.55,302.66
9446,24,10,3,7,2,9,51.54,12.54,1.0,221.84
9446,33,10,1,9,2,9,49.16,36.04,1.14,160.58
9446,94,10,4,6,10,1,58.95,18.74,2.29,69.39
9446,93,10,6,4,10,1,56.32,22.75,1.19,245.78
9446,26,10,6,4,6,5,52.4,30.19,1.35,55.15
9447,90,16,5,5,9,2,61.05,26.79,3.8,43.0
9447,53,16,4,6,7,4,50.88,25.09,4.03,340.67
9447,95,16,6,4,7,4,55.27,31.03,3.08,345.53
9447,54,16,6,4,7,4,51.67,28.36,3.99,22.25
9447,36,16,1,9,2,9,45.8,12.72,3.55,347.96
9447,25,16,0,10,0,11,36.7,21.73,1.56,311.22
9447,24,16,1,9,2,9,51.0,12.51,1.1,308.76
9447,33,16,3,7,3,8,51.55,36.3,2.96,90.06
9447,94,16,2,8,6,5,59.94,19.59,1.67,264.08
9447,93,16,6,4,8,3,54.74,24.49,3.45,327.99
9447,26,16,6,4,7,4,53.02,32.04,1.87,8.78
9448,90,7,4,6,5,6,62.65,30.92,4.34,178.86
9448,53,7,5,5,6,5,49.53,29.65,5.28,316.95
9448,95,7,6,4,7,4,54.28,34.14,2.94,337.83
9448,54,7,6,4,7,4,53.89,32.6,4.47,16.49
9448,36,7,1,9,2,9,45.71,17.78,5.86,38.46
9448,25,7,0,10,0,11,36.72,24.21,3.82,7.15
9448,24,7,1,9,2,9,50.04,14.08,3.1,335.93
9448,33,7,6,4,6,5,54.68,36.08,1.97,67.27
9448,94,7,1,9,5,6,57.32,21.37,4.11,316.19
9448,93,7,6,4,7,4,52.88,28.69,5.25,341.47
9448,26,7,6,4,7,4,53.08,33.71,1.76,10.57
9449,90,16,5,5,5,6,60.88,35.08,4.19,321.76
9449,53,16,5,5,6,5,49.69,35.44,5.13,9.76
9449,95,16,6,4,7,4,53.1,36.49,2.08,334.38
9449,54,16,6,4,7,4,54.12,36.71,3.26,278.0
9449,36,16,3,7,3,8,46.29,24.3,6.48,7.43
9449,25,16,1,9,0,11,37.7,29.21,5.23,15.42
9449,24,16,2,8,2,9,48.64,18.19,4.49,347.66
9449,33,16,6,4,7,4,55.1,37.47,1.81,270.62
9449,94,16,3,7,7,4,54.52,25.46,4.42,329.75
9449,93,16,7,3,7,4,51.46,34.22,4.63,348.83
9449,26,16,6,4,7,4,53.6,35.65,2.39,144.78
9450,90,33,7,3,7,4,57.73,37.42,3.13,300.14
9450,53,33,7,3,7,4,51.11,39.54,2.89,23.46
9450,95,33,8,2,7,4,52.51,37.85,0.9,275.25
9450,54,33,6,4,7,4,52.98,38.9,1.78,315.32
9450,36,33,7,3,7,4,47.4,30.52,5.15,13.33
9450,25,33,1,9,1,10,39.51,34.09,4.16,28.58
9450,24,33,2,8,2,9,48.13,22.66,3.82,355.05
9450,33,33,6,4,7,4,53.59,39.23,1.96,313.94
9450,94,33,6,4,8,3,52.85,28.83,2.72,330.76
9450,93,33,8,2,7,4,51.04,37.61,1.94,349.01
9450,26,33,8,2,7,4,53.09,38.29,1.76,339.1
9523,90,0,6,4,10,1,57.67,29.58,0.59,29.22
9523,53,0,6,4,9,2,53.6,28.07,1.27,351.3
9523,95,0,5,5,10,1,57.38,34.28,0.69,78.45
9523,54,0,7,3,10,1,54.45,29.73,2.52,178.52
9523,36,0,2,8,1,10,53.49,17.96,0.42,136.35
9523,25,0,0,10,0,11,42.56,22.88,0.49,266.93
9523,24,0,7,3,8,3,52.96,28.68,4.95,247.91
9523,99,0,7,3,10,1,57.81,26.95,0.14,129.15
9523,33,0,0,10,1,10,53.87,44.12,0.26,292.52
9523,94,0,6,4,10,1,57.53,24.05,1.13,85.76
9523,26,0,2,8,0,11,47.0,36.23,2.53,283.05
9524,90,16,6,4,10,1,58.2,30.74,1.46,30.91
9524,53,16,6,4,9,2,53.2,29.37,1.09,131.96
9524,95,16,5,5,10,1,58.83,34.25,1.34,110.84
9524,54,16,7,3,9,2,54.5,26.57,2.3,174.47
9524,36,16,3,7,2,9,54.04,17.93,0.92,161.74
9524,25,16,0,10,0,11,41.72,22.63,0.95,240.05
9524,24,16,5,5,7,4,53.8,33.59,3.46,29.66
9524,99,16,7,3,10,1,58.13,27.05,0.8,38.6
9524,33,16,0,10,1,10,53.39,44.45,0.97,288.88
9524,94,16,5,5,9,2,59.78,24.27,2.06,89.7
9524,26,16,0,10,0,11,44.1,37.01,2.4,283.4
9525,90,10,6,4,9,2,59.16,31.8,1.46,96.93
9525,53,10,6,4,9,2,54.55,29.8,1.6,78.1
9525,95,10,6,4,9,2,59.57,33.4,1.36,206.61
9525,54,10,7,3,8,3,54.84,25.35,0.92,233.2
9525,36,10,1,9,1,10,53.72,16.4,1.35,246.04
9525,25,10,0,10,0,11,41.1,22.1,1.35,91.37
9525,24,10,5,5,9,2,55.77,34.5,2.02,117.64
9525,99,10,6,4,10,1,58.56,28.21,1.61,239.49
9525,33,10,0,10,2,9,52.14,44.58,1.13,232.07
9525,94,10,5,5,9,2,61.22,24.07,1.35,220.99
9525,26,10,0,10,0,11,42.6,37.28,1.42,161.78
9526,90,7,6,4,9,2,60.59,30.36,1.96,174.07
9526,53,7,6,4,8,3,55.96,30.15,1.52,222.51
9526,95,7,6,4,9,2,57.55,32.3,2.15,243.81
9526,54,7,6,4,9,2,54.44,27.61,3.23,353.01
9526,36,7,1,9,2,9,51.95,17.31,2.63,320.44
9526,25,7,0,10,0,11,44.09,23.77,4.56,52.71
9526,24,7,6,4,9,2,56.88,32.05,1.42,127.42
9526,99,7,6,4,9,2,57.36,30.01,1.84,326.2
9526,33,7,1,9,2,9,51.9,43.2,1.76,187.52
9526,94,7,7,3,8,3,57.84,24.31,3.83,290.12
9526,26,7,1,9,2,9,45.92,35.97,4.62,98.34
9527,90,16,6,4,9,2,59.35,28.4,2.36,246.99
9527,53,16,9,1,9,2,54.62,32.54,2.79,312.68
9527,95,16,8,2,9,2,55.85,31.51,1.41,234.1
9527,54,16,9,1,9,2,54.15,31.59,3.4,286.65
9527,36,16,2,8,3,8,50.64,20.34,3.26,346.86
9527,25,16,7,3,7,4,48.04,27.59,5.23,39.77
9527,24,16,7,3,10,1,57.38,32.72,1.76,281.23
9527,99,16,8,2,8,3,56.64,31.16,0.92,304.88
9527,33,16,3,7,4,7,51.56,41.18,1.55,201.96
9527,94,16,9,1,9,2,54.45,26.77,3.48,324.86
9527,26,16,8,2,7,4,51.45,36.24,4.66,82.1
9528,90,33,9,1,9,2,56.67,28.67,1.79,280.82
9528,53,33,9,1,9,2,55.03,35.34,1.82,22.39
9528,95,33,9,1,10,1,55.24,30.7,0.64,217.2
9528,54,33,9,1,9,2,54.23,34.26,1.75,213.68
9528,36,33,4,6,5,6,50.52,23.5,2.72,13.02
9528,25,33,10,0,10,1,50.74,31.64,3.74,27.97
9528,24,33,9,1,9,2,56.31,35.12,1.54,309.14
9528,99,33,8,2,10,1,56.65,31.82,0.72,8.32
9528,33,33,5,5,5,6,50.91,40.39,0.46,176.5
9528,94,33,9,1,9,2,53.77,29.64,2.1,344.43
9528,26,33,9,1,9,2,54.94,36.97,2.21,84.83
9714,58,0,5,5,8,3,54.94,35.18,0.5,106.8
9714,53,0,6,4,5,6,50.18,25.23,0.24,207.05
9714,54,0,7,3,7,4,50.69,31.43,0.33,306.28
9714,59,0,5,5,10,1,55.48,23.73,0.57,90.33
9714,36,0,1,9,1,10,49.01,10.99,0.55,333.46
9714,25,0,1,9,0,11,42.39,23.32,0.49,319.7
9714,24,0,4,6,3,8,51.05,17.82,1.25,223.24
9714,91,0,6,4,9,2,54.93,26.58,0.53,126.63
9714,99,0,6,4,9,2,55.49,31.9,0.47,110.18
9714,33,0,3,7,1,10,49.66,40.94,0.18,204.51
9714,26,0,4,6,3,8,49.08,35.76,4.01,259.39
9715,58,16,4,6,8,3,56.15,35.05,3.0,99.76
9715,53,16,6,4,5,6,49.99,25.19,0.66,292.28
9715,54,16,6,4,6,5,50.41,31.61,0.64,305.46
9715,59,16,4,6,10,1,56.79,23.84,2.81,79.56
9715,36,16,1,9,1,10,48.66,11.34,1.03,272.26
9715,25,16,1,9,0,11,41.86,23.63,1.33,296.41
9715,24,16,3,7,3,8,50.01,16.82,2.0,243.74
9715,91,16,5,5,9,2,56.11,26.52,1.82,81.24
9715,99,16,5,5,9,2,56.21,31.92,1.62,118.96
9715,33,16,3,7,1,10,49.62,40.69,0.98,209.14
9715,26,16,2,8,0,11,44.58,35.06,4.74,269.64
9716,58,16,3,7,8,3,60.68,34.01,4.39,114.57
9716,53,16,4,6,2,9,48.94,25.73,1.5,258.16
9716,54,16,4,6,3,8,49.62,32.15,1.66,295.87
9716,59,16,3,7,8,3,60.86,24.82,4.16,71.4
9716,36,16,1,9,2,9,46.89,10.86,3.18,259.64
9716,25,16,1,9,0,11,39.92,24.49,3.01,284.26
9716,24,16,2,8,2,9,47.34,16.2,4.04,267.45
9716,91,16,5,5,9,2,58.31,27.22,1.74,76.65
9716,99,16,4,6,9,2,58.24,30.2,3.06,128.31
9716,33,16,2,8,1,10,48.57,39.35,2.04,248.14
9716,26,16,1,9,0,11,39.64,35.7,4.98,277.22
9717,58,16,3,7,7,4,63.89,31.55,2.94,136.23
9717,53,16,2,8,3,8,47.43,24.22,3.07,192.69
9717,54,16,2,8,2,9,47.28,33.07,3.74,293.49
9717,59,16,3,7,7,4,64.56,26.4,3.08,77.84
9717,36,16,1,9,2,9,42.41,10.35,5.24,273.34
9717,25,16,0,10,1,10,36.02,24.9,4.76,267.48
9717,24,16,2,8,2,9,41.96,16.63,6.35,278.3
9717,91,16,3,7,8,3,59.53,27.17,1.92,110.79
9717,99,16,3,7,8,3,61.02,28.27,3.28,110.85
9717,33,16,1,9,0,11,45.91,39.43,2.35,274.0
9717,26,16,0,10,0,11,34.74,36.22,4.18,273.57
9718,58,21,3,7,6,5,64.87,29.97,0.88,173.74
9718,53,21,0,10,1,10,47.85,20.09,2.31,184.91
9718,54,21,1,9,1,10,42.93,35.14,3.71,293.25
9718,59,21,3,7,6,5,66.71,26.14,1.25,151.04
9718,36,21,1,9,2,9,36.69,11.69,5.33,306.45
9718,25,21,1,9,1,10,30.53,24.09,4.6,264.37
9718,24,21,2,8,2,9,34.89,17.96,6.59,277.4
9718,91,21,3,7,7,4,61.95,26.01,2.58,96.55
9718,99,21,3,7,6,5,64.22,27.97,2.81,72.14
9718,33,21,1,9,1,10,44.15,39.47,2.13,202.17
9718,26,21,0,10,1,10,31.48,36.26,1.68,215.93
9719,58,16,3,7,6,5,64.48,29.99,1.26,273.84
9719,53,16,0,10,1,10,47.29,20.03,2.49,316.31
9719,54,16,2,8,1,10,40.74,35.78,2.32,219.47
9719,59,16,3,7,6,5,65.66,25.16,2.44,246.72
9719,36,16,1,9,2,9,34.28,16.37,4.83,147.57
9719,25,16,1,9,2,9,27.22,24.05,1.33,198.82
9719,24,16,2,8,2,9,29.2,18.3,2.63,255.44
9719,91,16,3,7,6,5,64.35,26.57,1.22,131.2
9719,99,16,3,7,6,5,66.13,29.82,2.71,21.87
9719,33,16,1,9,2,9,44.95,35.58,5.2,177.23
9719,26,16,1,9,1,10,33.16,34.67,4.33,134.71
9720,58,16,3,7,6,5,62.3,30.02,3.3,262.5
9720,53,16,3,7,2,9,45.0,23.55,2.32,327.07
9720,54,16,3,7,1,10,40.68,31.77,5.01,180.34
9720,59,16,3,7,6,5,62.32,24.35,3.94,256.5
9720,36,16,4,6,1,10,37.18,20.55,4.8,57.04
9720,25,16,3,7,2,9,29.41,24.39,2.99,107.85
9720,24,16,2,8,2,9,29.87,18.36,2.98,92.69
9720,91,16,3,7,6,5,62.99,27.21,2.64,274.32
9720,99,16,3,7,6,5,66.17,32.84,3.0,310.62
9720,33,16,3,7,1,10,44.39,29.37,5.74,190.22
9720,26,16,4,6,2,9,37.33,30.14,6.57,146.16
9721,58,16,3,7,4,7,58.01,29.08,4.75,257.88
9721,53,16,4,6,2,9,44.91,23.72,0.84,194.73
9721,54,16,6,4,3,8,40.69,26.05,4.04,176.73
9721,59,16,2,8,3,8,58.04,23.31,4.54,256.54
9721,36,16,6,4,3,8,41.83,21.58,3.68,61.11
9721,25,16,4,6,1,10,32.4,21.92,3.59,147.02
9721,24,16,4,6,1,10,34.8,18.04,4.46,81.46
9721,91,16,2,8,5,6,59.26,26.74,4.3,258.99
9721,99,16,1,9,4,7,64.73,35.44,2.89,304.85
9721,33,16,4,6,3,8,43.15,24.46,2.85,192.51
9721,26,16,6,4,3,8,40.3,24.0,4.8,154.45
9722,58,16,3,7,4,7,53.08,28.13,5.33,269.09
9722,53,16,7,3,3,8,44.92,22.41,0.63,151.39
9722,54,16,6,4,3,8,41.04,24.05,1.62,283.8
9722,59,16,3,7,3,8,53.53,22.29,4.54,266.34
9722,36,16,5,5,2,9,43.42,24.2,4.39,182.68
9722,25,16,3,7,2,9,33.27,18.86,1.52,233.36
9722,24,16,6,4,3,8,38.33,19.81,4.08,62.62
9722,91,16,2,8,3,8,54.6,25.65,4.87,265.39
9722,99,16,0,10,2,9,61.61,36.0,3.58,269.04
9722,33,16,5,5,2,9,43.12,23.99,2.0,325.45
9722,26,16,6,4,3,8,41.45,21.85,1.67,258.65
9723,58,16,7,3,4,7,47.38,29.04,6.36,286.94
9723,53,16,8,2,4,7,45.3,22.54,0.36,82.68
9723,54,16,6,4,4,7,39.39,27.59,5.43,328.85
9723,59,16,5,5,4,7,49.02,22.84,4.94,289.64
9723,36,16,7,3,4,7,41.93,30.08,7.23,342.9
9723,25,16,2,8,3,8,31.65,21.07,4.81,327.18
9723,24,16,6,4,3,8,38.05,24.92,5.8,343.54
9723,91,16,6,4,4,7,49.63,26.11,5.2,290.57
9723,99,16,0,10,2,9,57.58,35.4,4.88,269.65
9723,33,16,8,2,5,6,41.76,27.95,5.6,340.09
9723,26,16,9,1,5,6,39.89,25.38,5.43,330.87
9724,58,7,7,3,5,6,40.97,31.79,7.13,296.41
9724,53,7,2,8,4,7,45.61,22.48,0.2,91.33
9724,54,7,6,4,4,7,35.48,33.12,6.97,328.64
9724,59,7,4,6,4,7,44.31,25.57,5.52,303.43
9724,36,7,5,5,3,8,39.27,37.94,8.47,339.72
9724,25,7,3,7,2,9,28.18,26.75,7.26,327.55
9724,24,7,6,4,6,5,35.04,30.65,6.6,325.49
9724,91,7,6,4,4,7,45.02,29.29,5.78,313.39
9724,99,7,1,9,3,8,51.9,36.16,6.15,288.37
9724,33,7,6,4,4,7,39.36,34.42,7.4,339.26
9724,26,7,8,2,6,5,36.3,31.18,7.21,332.77
9725,58,16,6,4,6,5,34.71,35.38,6.88,306.71
9725,53,16,1,9,2,9,45.56,22.75,0.55,350.54
9725,54,16,5,5,5,6,32.35,39.43,6.31,339.51
9725,59,16,3,7,5,6,39.86,28.85,5.24,309.08
9725,36,16,3,7,2,9,36.0,45.78,7.65,331.32
9725,25,16,1,9,2,9,23.95,33.22,7.54,329.29
9725,24,16,5,5,5,6,30.71,35.77,6.23,321.0
9725,91,16,5,5,5,6,41.29,33.94,5.83,325.43
9725,99,16,2,8,2,9,46.06,39.26,6.6,301.57
9725,33,16,7,3,3,8,36.5,41.67,7.61,333.42
9725,26,16,6,4,5,6,33.42,38.13,7.18,342.96
9726,58,18,7,3,6,5,30.01,39.97,6.08,321.24
9726,53,18,0,10,1,10,45.42,23.52,0.87,334.19
9726,54,18,7,3,4,7,30.94,44.76,4.19,340.21
9726,59,18,2,8,5,6,36.2,32.15,4.47,316.17
9726,36,18,3,7,2,9,32.11,51.27,4.97,320.69
9726,25,18,2,8,1,10,20.56,39.69,6.69,336.17
9726,24,18,5,5,4,7,27.3,40.31,4.67,325.71
9726,91,18,5,5,5,6,38.4,38.8,5.03,330.39
9726,99,18,4,6,1,10,40.68,42.95,5.94,304.79
9726,33,18,6,4,4,7,32.57,47.91,6.46,321.75
9726,26,18,7,3,4,7,32.07,44.76,5.86,349.34
9765,53,0,8,2,9,2,25.62,26.43,1.36,165.98
9765,54,0,7,3,9,2,25.27,28.34,0.43,144.12
9765,59,0,7,3,8,3,28.6,34.28,0.35,119.64
9765,36,0,4,6,3,8,24.18,18.15,0.23,135.85
9765,25,0,0,10,0,11,13.62,26.3,0.82,308.3
9765,24,0,6,4,8,3,27.83,21.92,0.25,220.38
9765,91,0,8,2,10,1,28.56,27.04,0.25,80.19
9765,99,0,7,3,10,1,28.54,29.84,0.11,170.57
9765,33,0,1,9,1,10,28.38,44.0,0.04,165.64
9765,94,0,7,3,10,1,28.56,24.67,0.29,64.53
9765,26,0,5,5,5,6,23.22,34.64,0.74,107.74
9766,53,16,7,3,9,2,26.01,24.26,3.27,162.04
9766,54,16,7,3,9,2,25.77,27.88,2.11,153.64
9766,59,16,6,4,7,4,29.02,33.75,2.02,158.32
9766,36,16,3,7,3,8,24.24,17.97,1.37,160.33
9766,25,16,0,10,0,11,12.99,26.96,0.56,241.71
9766,24,16,6,4,8,3,27.78,21.29,2.3,183.92
9766,91,16,7,3,10,1,29.02,26.92,1.74,125.86
9766,99,16,7,3,10,1,28.68,29.58,1.53,162.24
9766,33,16,0,10,1,10,28.34,43.92,1.59,217.2
9766,94,16,7,3,10,1,29.2,24.85,1.71,95.33
9766,26,16,4,6,5,6,23.97,34.28,1.94,150.62
9767,53,10,6,4,9,2,27.68,20.18,5.13,161.49
9767,54,10,8,2,10,1,27.05,24.41,5.14,162.1
9767,59,10,5,5,8,3,29.91,30.44,4.13,170.59
9767,36,10,3,7,3,8,25.08,15.42,3.69,167.0
9767,25,10,0,10,0,11,13.41,25.85,3.08,155.87
9767,24,10,6,4,6,5,27.39,17.34,4.61,193.27
9767,91,10,7,3,10,1,31.27,24.82,3.29,137.53
9767,99,10,7,3,10,1,29.33,26.84,3.69,176.04
9767,33,10,0,10,1,10,26.3,41.38,4.19,224.13
9767,94,10,7,3,10,1,31.91,24.1,3.02,117.86
9767,26,10,5,5,5,6,24.8,31.05,4.64,170.39
9768,53,16,6,4,7,4,29.1,14.65,5.63,172.96
9768,54,16,8,2,8,3,28.8,18.19,6.96,170.61
9768,59,16,5,5,6,5,30.23,25.78,4.75,191.68
9768,36,16,3,7,4,7,25.79,10.89,4.76,178.13
9768,25,16,0,10,0,11,15.49,21.38,6.11,157.46
9768,24,16,3,7,5,6,25.64,12.46,5.51,197.16
9768,91,16,6,4,7,4,33.25,22.29,1.98,158.15
9768,99,16,6,4,9,2,29.04,22.3,5.48,189.63
9768,33,16,0,10,1,10,22.61,38.11,5.03,222.48
9768,94,16,6,4,7,4,34.29,22.18,2.06,147.21
9768,26,16,5,5,5,6,25.51,25.29,6.28,174.2
9769,53,16,4,6,6,5,29.01,9.06,5.82,193.93
9769,54,16,5,5,7,4,29.22,10.84,6.71,181.01
9769,59,16,4,6,4,7,27.9,21.29,5.24,216.33
9769,36,16,3,7,5,6,25.31,6.0,5.08,188.61
9769,25,16,3,7,2,9,17.99,14.63,7.75,161.88
9769,24,16,5,5,5,6,24.24,6.84,5.29,190.76
9769,91,16,4,6,5,6,32.95,21.27,1.27,206.37
9769,99,16,8,2,7,4,27.47,16.09,6.68,196.75
9769,33,16,0,10,2,9,19.67,33.84,5.27,202.08
9769,94,16,4,6,4,7,34.21,20.81,2.19,208.29
9769,26,16,6,4,5,6,26.02,18.61,6.63,178.04
9770,53,7,6,4,5,6,26.27,3.56,5.07,215.13
9770,54,7,6,4,5,6,28.63,4.91,4.99,195.27
9770,59,7,4,6,3,8,24.18,17.37,5.03,224.25
9770,36,7,5,5,5,6,24.41,0.88,4.45,187.2
9770,25,7,6,4,6,5,20.34,6.74,7.43,159.93
9770,24,7,5,5,5,6,23.62,2.26,3.47,186.25
9770,91,7,2,8,4,7,32.21,19.94,1.97,212.32
9770,99,7,7,3,7,4,25.17,9.64,6.3,205.76
9770,33,7,0,10,2,9,18.68,28.52,5.04,184.57
9770,94,7,3,7,3,8,32.16,18.46,3.07,226.45
9770,26,7,6,4,6,5,25.92,12.13,5.97,189.94
9771,53,33,6,4,5,6,23.57,0.83,2.32,202.63
9771,54,33,6,4,5,6,26.74,1.26,2.85,213.28
9771,59,33,3,7,3,8,20.97,14.11,3.79,222.61
9771,36,33,6,4,5,6,24.13,-2.69,2.15,189.69
9771,25,33,6,4,5,6,22.97,0.91,4.35,159.99
9771,24,33,6,4,5,6,23.45,-0.14,1.87,173.29
9771,91,33,1,9,3,8,30.79,17.99,2.29,218.03
9771,99,33,7,3,6,5,22.15,4.86,4.09,212.63
9771,33,33,0,10,2,9,18.78,23.91,3.69,175.49
9771,94,33,2,8,4,7,29.91,16.69,2.33,233.84
9771,26,33,7,3,7,4,24.01,6.95,4.62,203.19
9812,53,0,8,2,9,2,19.86,23.72,0.75,37.41
9812,54,0,8,2,8,3,19.46,27.15,0.45,45.95
9812,59,0,6,4,9,2,22.72,28.98,0.51,67.43
9812,36,0,2,8,3,8,19.3,12.7,0.56,41.02
9812,25,0,1,9,0,11,10.76,20.17,0.82,37.69
9812,24,0,7,3,8,3,20.99,19.23,0.75,26.27
9812,91,0,7,3,10,1,22.73,25.77,0.31,120.92
9812,99,0,6,4,10,1,23.14,22.7,0.39,224.6
9812,33,0,5,5,4,7,22.18,33.36,0.08,269.71
9812,94,0,6,4,9,2,23.02,18.31,0.62,38.22
9812,26,0,2,8,0,11,12.51,30.82,1.24,279.93
9813,53,16,7,3,11,0,20.47,24.41,1.01,52.37
9813,54,16,8,2,8,3,19.88,27.4,0.85,65.57
9813,59,16,7,3,9,2,23.66,29.29,1.26,74.72
9813,36,16,2,8,3,8,19.41,13.01,0.64,277.91
9813,25,16,0,10,0,11,11.2,20.59,0.57,38.95
9813,24,16,7,3,10,1,21.78,20.2,2.51,32.9
9813,91,16,7,3,10,1,23.11,26.36,1.2,26.0
9813,99,16,6,4,11,0,22.87,23.62,1.56,331.94
9813,33,16,4,6,5,6,22.13,33.61,1.3,348.16
9813,94,16,7,3,10,1,23.82,19.54,3.11,32.41
9813,26,16,1,9,0,11,11.4,30.98,0.8,293.71
9814,53,10,6,4,10,1,21.4,24.86,1.03,45.69
9814,54,10,7,3,9,2,20.99,27.84,1.03,45.01
9814,59,10,7,3,9,2,24.98,29.55,0.94,113.8
9814,36,10,0,10,2,9,19.02,14.03,2.19,343.61
9814,25,10,0,10,0,11,11.44,21.11,1.12,22.48
9814,24,10,6,4,10,1,23.56,23.49,4.25,16.45
9814,91,10,7,3,10,1,23.64,27.8,1.21,147.52
9814,99,10,6,4,9,2,21.65,25.28,1.57,319.98
9814,33,10,3,7,4,7,21.63,35.86,1.44,337.48
9814,94,10,6,4,10,1,26.22,23.42,3.57,19.57
9814,26,10,0,10,0,11,11.11,31.36,1.0,110.69
9815,53,7,8,2,8,3,21.87,25.98,1.65,8.77
9815,54,7,8,2,8,3,21.17,28.89,1.77,216.82
9815,59,7,7,3,9,2,25.35,28.71,0.53,146.26
9815,36,7,3,7,3,8,18.12,17.19,3.32,332.14
9815,25,7,3,7,2,9,12.19,22.73,2.9,31.07
9815,24,7,7,3,8,3,24.02,28.22,4.21,248.74
9815,91,7,7,3,8,3,23.36,28.8,1.7,284.06
9815,99,7,9,1,8,3,20.99,26.05,1.05,206.79
9815,33,7,5,5,6,5,21.24,36.05,1.02,199.66
9815,94,7,6,4,9,2,26.12,25.97,2.52,332.45
9815,26,7,5,5,2,9,13.42,30.98,3.3,87.47
9816,53,33,9,1,9,2,21.93,27.98,1.58,10.0
9816,54,33,9,1,7,4,21.16,31.28,1.99,12.84
9816,59,33,8,2,9,2,25.47,28.74,0.65,14.8
9816,36,33,2,8,3,8,15.96,19.64,2.29,309.17
9816,25,33,5,5,5,6,14.4,25.95,3.45,36.57
9816,24,33,8,2,8,3,23.25,31.67,2.1,347.29
9816,91,33,8,2,8,3,23.45,31.14,1.55,3.2
9816,99,33,10,0,9,2,21.27,27.33,1.33,17.9
9816,33,33,8,2,7,4,21.37,34.16,1.34,168.7
9816,94,33,8,2,8,3,24.22,27.9,2.12,325.17
9816,26,33,9,1,7,4,17.48,31.78,3.55,74.03
9850,58,14,7,3,9,2,21.8,23.9,0.87,76.09
9850,53,14,9,1,11,0,20.38,28.47,1.45,77.27
9850,54,14,9,1,8,3,18.73,31.42,2.08,32.67
9850,59,14,5,5,8,3,22.4,34.49,0.75,98.96
9850,36,14,2,8,3,8,17.92,16.57,1.47,33.64
9850,25,14,5,5,0,11,12.29,27.08,1.18,67.7
9850,24,14,8,2,6,5,19.47,21.92,1.83,129.08
9850,91,14,8,2,10,1,22.2,27.31,0.61,101.9
9850,99,14,8,2,10,1,22.57,31.36,0.53,94.7
9850,33,14,4,6,5,6,21.34,37.87,0.71,122.89
9850,26,14,7,3,5,6,15.54,26.73,3.22,148.1
9851,58,0,7,3,10,1,22.64,24.08,2.08,84.8
9851,53,0,9,1,11,0,21.62,28.73,0.94,104.46
9851,54,0,8,2,8,3,19.8,33.47,2.74,80.7
9851,59,0,5,5,8,3,23.11,34.42,2.02,96.55
9851,36,0,3,7,3,8,18.53,17.75,1.63,237.28
9851,25,0,4,6,0,11,13.31,27.95,1.86,119.51
9851,24,0,5,5,6,5,20.96,21.03,1.74,153.96
9851,91,0,8,2,10,1,22.7,27.08,1.42,101.61
9851,99,0,7,3,10,1,22.94,31.56,1.31,62.28
9851,33,0,4,6,6,5,21.94,37.54,0.48,80.97
9851,26,0,8,2,7,4,17.67,24.22,2.75,148.97
9852,58,16,6,4,9,2,26.04,24.31,3.59,80.07
9852,53,16,8,2,10,1,21.21,29.9,2.11,340.33
9852,54,16,5,5,4,7,19.51,36.92,4.07,352.0
9852,59,16,6,4,8,3,26.46,33.97,3.57,104.35
9852,36,16,2,8,3,8,16.87,19.58,3.18,313.41
9852,25,16,2,8,0,11,12.71,30.42,2.8,328.66
9852,24,16,4,6,4,7,20.77,18.72,3.8,186.51
9852,91,16,6,4,11,0,24.99,26.83,1.79,80.07
9852,99,16,6,4,9,2,24.97,32.43,2.34,80.34
9852,33,16,4,6,4,7,22.06,37.92,1.3,301.61
9852,26,16,5,5,6,5,18.28,22.04,1.92,195.33
9853,58,20,3,7,6,5,29.33,25.32,2.0,79.81
