time,jerseyNumber,team,behaviour,coordinate_x,coordinate_y,speed,direction,closeTeams_1,closeTeams_2,closeTeams_3,closeTeams_4,closeTeams_5,closeTeams_6,closeTeams_7,closeTeams_8,closeTeams_9,closeTeams_10,distantTeams_1,distantTeams_2,distantTeams_3,distantTeams_4,distantTeams_5,distantTeams_6,distantTeams_7,distantTeams_8,distantTeams_9,distantTeams_10,closeOps_1,closeOps_2,closeOps_3,closeOps_4,closeOps_5,closeOps_6,closeOps_7,closeOps_8,closeOps_9,closeOps_10,closeOps_11,distantOps_1,distantOps_2,distantOps_3,distantOps_4,distantOps_5,distantOps_6,distantOps_7,distantOps_8,distantOps_9,distantOps_10,distantOps_11
798,12,1,16,56.35,15.26,1.82,266.03,12,18,77,-1,-1,-1,-1,-1,-1,-1,16,17,30,66,68,76,79,89,-1,-1,12,18,24,77,94,-1,-1,-1,-1,-1,-1,16,17,25,26,30,33,36,53,54,66,68
798,16,1,16,58.49,23.28,2.43,97.42,16,30,66,68,76,77,79,89,-1,-1,12,17,18,-1,-1,-1,-1,-1,-1,-1,16,30,66,68,76,77,79,89,90,93,-1,12,17,18,24,25,26,33,36,53,54,94
798,17,1,16,56.73,32.2,1.6,230.99,17,89,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,30,66,68,76,77,79,-1,17,89,95,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,24,25,26,30,33,36,53,54
798,18,1,16,57.35,14.1,2.1,249.11,12,18,-1,-1,-1,-1,-1,-1,-1,-1,16,17,30,66,68,76,77,79,89,-1,12,18,94,-1,-1,-1,-1,-1,-1,-1,-1,16,17,24,25,26,30,33,36,53,54,66
798,30,1,16,63.29,23.47,0.68,283.21,16,30,-1,-1,-1,-1,-1,-1,-1,-1,12,17,18,66,68,76,77,79,89,-1,16,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,17,18,24,25,26,33,36,53,54,66
798,66,1,16,56.51,23.11,0.16,274.54,16,66,68,76,77,79,89,-1,-1,-1,12,17,18,30,-1,-1,-1,-1,-1,-1,16,66,68,76,77,79,89,90,93,94,-1,12,17,18,24,25,26,30,33,36,53,54
798,68,1,16,57.08,24.94,0.65,20.69,16,66,68,76,77,79,89,-1,-1,-1,12,17,18,30,-1,-1,-1,-1,-1,-1,16,66,68,76,77,79,89,90,93,95,-1,12,17,18,24,25,26,30,33,36,53,54
798,76,1,16,56.41,21.73,1.76,276.76,16,66,68,76,77,79,-1,-1,-1,-1,12,17,18,30,89,-1,-1,-1,-1,-1,16,66,68,76,77,79,90,93,94,-1,-1,12,17,18,24,25,26,30,33,36,53,54
798,77,1,16,57.44,19.97,0.74,117.26,12,16,66,68,76,77,-1,-1,-1,-1,17,18,30,79,89,-1,-1,-1,-1,-1,12,16,66,68,76,77,93,94,-1,-1,-1,17,18,24,25,26,30,33,36,53,54,79
798,79,1,16,56.77,26.44,1.68,281.99,16,66,68,76,79,89,-1,-1,-1,-1,12,17,18,30,77,-1,-1,-1,-1,-1,16,66,68,76,79,89,90,93,95,-1,-1,12,17,18,24,25,26,30,33,36,53,54
798,89,1,16,57.54,27.96,0.68,268.9,16,17,66,68,79,89,-1,-1,-1,-1,12,18,30,76,77,-1,-1,-1,-1,-1,16,17,66,68,79,89,90,95,-1,-1,-1,12,18,24,25,26,30,33,36,53,54,76
799,24,0,10,51.54,12.54,1.0,221.84,24,36,-1,-1,-1,-1,-1,-1,-1,-1,25,26,33,53,54,90,93,94,95,-1,12,18,24,36,-1,-1,-1,-1,-1,-1,-1,16,17,25,26,30,33,53,54,66,68,76
799,25,0,10,37.15,21.07,0.55,302.66,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,26,33,36,53,54,90,93,94,95,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,26,30,33,36,53,54
799,26,0,10,52.4,30.19,1.35,55.15,26,95,-1,-1,-1,-1,-1,-1,-1,-1,24,25,33,36,53,54,90,93,94,-1,17,26,79,89,95,-1,-1,-1,-1,-1,-1,12,16,18,24,25,30,33,36,53,54,66
799,33,0,10,49.16,36.04,1.14,160.58,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,36,53,54,90,93,94,95,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,36,53,54
799,36,0,10,46.95,10.92,1.39,289.75,24,36,-1,-1,-1,-1,-1,-1,-1,-1,25,26,33,53,54,90,93,94,95,-1,24,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,25,26,30,33,53,54,66
799,53,0,10,51.99,22.04,2.09,249.45,53,54,93,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,90,94,95,-1,-1,53,54,66,76,93,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,68
799,54,0,10,51.04,25.25,2.24,212.33,53,54,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,90,93,94,95,-1,53,54,76,79,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,66
799,90,0,10,57.88,25.48,2.72,77.35,90,93,95,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,53,54,94,-1,-1,30,66,68,79,89,90,93,95,-1,-1,-1,12,16,17,18,24,25,26,33,36,53,54
799,93,0,10,56.32,22.75,1.19,245.78,53,90,93,94,-1,-1,-1,-1,-1,-1,24,25,26,33,36,54,95,-1,-1,-1,53,66,68,76,77,90,93,94,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,54
799,94,0,10,58.95,18.74,2.29,69.39,93,94,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,53,54,90,95,-1,77,93,94,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,53
799,95,0,10,55.8,28.37,1.49,184.74,26,90,95,-1,-1,-1,-1,-1,-1,-1,24,25,33,36,53,54,93,94,-1,-1,17,26,68,79,89,90,95,-1,-1,-1,-1,12,16,18,24,25,30,33,36,53,54,66
799,12,1,10,53.36,14.91,2.53,251.51,12,18,-1,-1,-1,-1,-1,-1,-1,-1,16,17,30,66,68,76,77,79,89,-1,12,18,24,-1,-1,-1,-1,-1,-1,-1,-1,16,17,25,26,30,33,36,53,54,66,68
799,16,1,10,62.24,22.6,3.87,114.96,16,30,77,-1,-1,-1,-1,-1,-1,-1,12,17,18,66,68,76,79,89,-1,-1,16,30,77,-1,-1,-1,-1,-1,-1,-1,-1,12,17,18,24,25,26,33,36,53,54,66
799,17,1,10,54.6,30.69,1.77,273.24,17,79,89,-1,-1,-1,-1,-1,-1,-1,12,16,18,30,66,68,76,77,-1,-1,17,26,79,89,95,-1,-1,-1,-1,-1,-1,12,16,18,24,25,30,33,36,53,54,66
799,18,1,10,53.71,12.58,4.3,251.44,12,18,-1,-1,-1,-1,-1,-1,-1,-1,16,17,30,66,68,76,77,79,89,-1,12,18,24,-1,-1,-1,-1,-1,-1,-1,-1,16,17,25,26,30,33,36,53,54,66,68
799,30,1,10,62.24,24.63,3.47,328.71,16,30,68,-1,-1,-1,-1,-1,-1,-1,12,17,18,66,76,77,79,89,-1,-1,16,30,68,90,-1,-1,-1,-1,-1,-1,-1,12,17,18,24,25,26,33,36,53,54,66
799,66,1,10,56.44,23.4,0.73,318.78,66,68,76,77,79,89,-1,-1,-1,-1,12,16,17,18,30,-1,-1,-1,-1,-1,53,66,68,76,77,79,89,90,93,-1,-1,12,16,17,18,24,25,26,30,33,36,54
799,68,1,10,57.74,26.08,1.9,49.11,30,66,68,79,89,-1,-1,-1,-1,-1,12,16,17,18,76,77,-1,-1,-1,-1,30,66,68,79,89,90,93,95,-1,-1,-1,12,16,17,18,24,25,26,33,36,53,54
799,76,1,10,53.69,22.38,2.9,302.91,66,76,79,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,68,77,89,-1,-1,53,54,66,76,79,93,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,68
799,77,1,10,58.71,19.76,2.04,72.91,16,66,77,-1,-1,-1,-1,-1,-1,-1,12,17,18,30,68,76,79,89,-1,-1,16,66,77,93,94,-1,-1,-1,-1,-1,-1,12,17,18,24,25,26,30,33,36,53,54
799,79,1,10,53.92,27.28,3.18,300.61,17,66,68,76,79,89,-1,-1,-1,-1,12,16,18,30,77,-1,-1,-1,-1,-1,17,26,54,66,68,76,79,89,90,95,-1,12,16,18,24,25,30,33,36,53,77,93
799,89,1,10,56.64,28.29,1.6,331.62,17,66,68,79,89,-1,-1,-1,-1,-1,12,16,18,30,76,77,-1,-1,-1,-1,17,26,66,68,79,89,90,95,-1,-1,-1,12,16,18,24,25,30,33,36,53,54,76
800,24,0,16,51.0,12.51,1.1,308.76,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,26,33,36,53,54,90,93,94,95,12,18,24,-1,-1,-1,-1,-1,-1,-1,-1,16,17,25,26,30,33,36,53,54,66,68
800,25,0,16,36.7,21.73,1.56,311.22,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,26,33,36,53,54,90,93,94,95,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,26,30,33,36,53,54
800,26,0,16,53.02,32.04,1.87,8.78,26,33,54,95,-1,-1,-1,-1,-1,-1,24,25,36,53,90,93,94,-1,-1,-1,17,26,33,54,79,89,95,-1,-1,-1,-1,12,16,18,24,25,30,36,53,66,68,76
800,33,0,16,51.55,36.3,2.96,90.06,26,33,-1,-1,-1,-1,-1,-1,-1,-1,24,25,36,53,54,90,93,94,95,-1,17,26,33,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,24,25,30,36,53,54,66,68
800,36,0,16,45.8,12.72,3.55,347.96,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,53,54,90,93,94,95,18,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,24,25,26,30,33,53,54,66
800,53,0,16,50.88,25.09,4.03,340.67,53,54,93,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,90,94,95,-1,-1,53,54,66,76,79,93,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,68
800,54,0,16,51.67,28.36,3.99,22.25,26,53,54,93,95,-1,-1,-1,-1,-1,24,25,33,36,90,94,-1,-1,-1,-1,17,26,53,54,76,79,93,95,-1,-1,-1,12,16,18,24,25,30,33,36,66,68,77
800,90,0,16,61.05,26.79,3.8,43.0,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,53,54,93,94,95,30,68,90,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,33,36,53,54
800,93,0,16,54.74,24.49,3.45,327.99,53,54,93,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,90,94,95,-1,-1,53,54,66,76,93,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,68
800,94,0,16,59.94,19.59,1.67,264.08,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,53,54,90,93,95,77,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,53
800,95,0,16,55.27,31.03,3.08,345.53,26,54,95,-1,-1,-1,-1,-1,-1,-1,24,25,33,36,53,90,93,94,-1,-1,17,26,30,54,79,89,95,-1,-1,-1,-1,12,16,18,24,25,33,36,53,66,68,76
800,12,1,16,51.79,13.77,1.35,190.17,12,18,-1,-1,-1,-1,-1,-1,-1,-1,16,17,30,66,68,76,77,79,89,-1,12,18,24,-1,-1,-1,-1,-1,-1,-1,-1,16,17,25,26,30,33,36,53,54,66,68
800,16,1,16,65.2,20.04,3.38,152.18,16,77,-1,-1,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,76,79,89,-1,16,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,17,18,24,25,26,30,33,36,53,54
800,17,1,16,53.64,32.36,2.21,339.56,17,79,89,-1,-1,-1,-1,-1,-1,-1,12,16,18,30,66,68,76,77,-1,-1,17,26,33,54,79,89,95,-1,-1,-1,-1,12,16,18,24,25,30,36,53,66,68,76
800,18,1,16,49.45,11.7,3.88,293.09,12,18,-1,-1,-1,-1,-1,-1,-1,-1,16,17,30,66,68,76,77,79,89,-1,12,18,24,36,-1,-1,-1,-1,-1,-1,-1,16,17,25,26,30,33,53,54,66,68,76
800,30,1,16,59.79,29.33,5.57,326.47,30,68,89,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,66,76,77,79,-1,-1,30,68,89,90,95,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,33,36,53,54
800,66,1,16,55.4,24.11,1.83,305.4,66,76,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,68,77,79,89,-1,53,66,76,93,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,54
800,68,1,16,59.91,27.42,2.8,39.17,30,68,89,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,66,76,77,79,-1,-1,30,68,89,90,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,33,36,53,54
800,76,1,16,51.72,24.86,3.59,328.08,66,76,79,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,68,77,89,-1,-1,53,54,66,76,79,93,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,68
800,77,1,16,61.14,21.26,2.48,44.36,16,77,-1,-1,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,76,79,89,-1,16,77,94,-1,-1,-1,-1,-1,-1,-1,-1,12,17,18,24,25,26,30,33,36,53,54
800,79,1,16,51.62,29.61,2.81,239.94,17,76,79,89,-1,-1,-1,-1,-1,-1,12,16,18,30,66,68,77,-1,-1,-1,17,26,53,54,76,79,89,95,-1,-1,-1,12,16,18,24,25,30,33,36,66,68,77
800,89,1,16,56.25,30.8,3.2,347.07,17,30,68,79,89,-1,-1,-1,-1,-1,12,16,18,66,76,77,-1,-1,-1,-1,17,26,30,68,79,89,95,-1,-1,-1,-1,12,16,18,24,25,33,36,53,54,66,76
801,24,0,7,50.04,14.08,3.1,335.93,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,26,33,36,53,54,90,93,94,95,12,18,24,-1,-1,-1,-1,-1,-1,-1,-1,16,17,25,26,30,33,36,53,54,66,68
801,25,0,7,36.72,24.21,3.82,7.15,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,26,33,36,53,54,90,93,94,95,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,26,30,33,36,53,54
801,26,0,7,53.08,33.71,1.76,10.57,26,33,54,95,-1,-1,-1,-1,-1,-1,24,25,36,53,90,93,94,-1,-1,-1,17,26,30,33,54,79,89,95,-1,-1,-1,12,16,18,24,25,36,53,66,68,76,77
801,33,0,7,54.68,36.08,1.97,67.27,26,33,54,95,-1,-1,-1,-1,-1,-1,24,25,36,53,90,93,94,-1,-1,-1,17,26,30,33,54,79,89,95,-1,-1,-1,12,16,18,24,25,36,53,66,68,76,77
801,36,0,7,45.71,17.78,5.86,38.46,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,53,54,90,93,94,95,18,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,24,25,26,30,33,53,54,66
801,53,0,7,49.53,29.65,5.28,316.95,53,93,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,54,90,94,95,-1,53,76,79,93,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,54
801,54,0,7,53.89,32.6,4.47,16.49,26,33,54,93,95,-1,-1,-1,-1,-1,24,25,36,53,90,94,-1,-1,-1,-1,17,26,30,33,54,79,89,93,95,-1,-1,12,16,18,24,25,36,53,66,68,76,77
801,90,0,7,62.65,30.92,4.34,178.86,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,53,54,93,94,95,68,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,53
801,93,0,7,52.88,28.69,5.25,341.47,53,54,93,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,90,94,95,-1,-1,53,54,66,76,79,93,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,68
801,94,0,7,57.32,21.37,4.11,316.19,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,53,54,90,93,95,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,53
801,95,0,7,54.28,34.14,2.94,337.83,26,33,54,95,-1,-1,-1,-1,-1,-1,24,25,36,53,90,93,94,-1,-1,-1,17,26,30,33,54,79,89,95,-1,-1,-1,12,16,18,24,25,36,53,66,68,76,77
801,12,1,7,52.71,12.63,1.14,124.78,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,30,66,68,76,77,79,89,12,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,25,26,30,33,36,53,54,66
801,16,1,7,65.4,16.95,2.58,195.03,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,76,77,79,89,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,17,18,24,25,26,30,33,36,53,54
801,17,1,7,53.03,34.58,1.5,346.1,17,30,79,89,-1,-1,-1,-1,-1,-1,12,16,18,66,68,76,77,-1,-1,-1,17,26,30,33,54,79,89,95,-1,-1,-1,12,16,18,24,25,36,53,66,68,76,77
801,18,1,7,47.05,15.5,5.27,338.88,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,30,66,68,76,77,79,89,18,24,36,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,25,26,30,33,53,54,66,68
801,30,1,7,56.08,33.72,5.22,317.96,17,30,79,89,-1,-1,-1,-1,-1,-1,12,16,18,66,68,76,77,-1,-1,-1,17,26,30,33,54,79,89,95,-1,-1,-1,12,16,18,24,25,36,53,66,68,76,77
801,66,1,7,53.6,25.6,2.52,327.65,66,76,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,68,77,79,89,-1,66,76,93,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,53
801,68,1,7,61.0,30.41,3.22,213.17,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,66,76,77,79,89,68,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,53
801,76,1,7,49.93,28.44,4.15,342.17,66,76,79,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,68,77,89,-1,-1,53,66,76,79,93,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,54
801,77,1,7,61.99,23.16,1.97,240.74,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,66,68,76,79,89,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,53
801,79,1,7,52.82,32.43,3.18,29.55,17,30,76,79,89,-1,-1,-1,-1,-1,12,16,18,66,68,77,-1,-1,-1,-1,17,26,30,33,53,54,76,79,89,93,95,12,16,18,24,25,36,66,68,77,90,94
801,89,1,7,55.14,34.42,3.64,334.94,17,30,79,89,-1,-1,-1,-1,-1,-1,12,16,18,66,68,76,77,-1,-1,-1,17,26,30,33,54,79,89,95,-1,-1,-1,12,16,18,24,25,36,53,66,68,76,77
802,24,0,16,48.64,18.19,4.49,347.66,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,26,33,36,53,54,90,93,94,95,18,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,25,26,30,33,36,53,54,66
802,25,0,16,37.7,29.21,5.23,15.42,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,26,33,36,53,54,90,93,94,95,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,26,30,33,36,53,54
802,26,0,16,53.6,35.65,2.39,144.78,26,33,53,54,93,95,-1,-1,-1,-1,24,25,36,90,94,-1,-1,-1,-1,-1,17,26,30,33,53,54,79,89,93,95,-1,12,16,18,24,25,36,66,68,76,77,90
802,33,0,16,55.1,37.47,1.81,270.62,26,33,54,93,95,-1,-1,-1,-1,-1,24,25,36,53,90,94,-1,-1,-1,-1,17,26,30,33,54,79,89,93,95,-1,-1,12,16,18,24,25,36,53,66,68,76,77
802,36,0,16,46.29,24.3,6.48,7.43,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,53,54,90,93,94,95,18,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,24,25,26,30,33,53,54,66
802,53,0,16,49.69,35.44,5.13,9.76,26,53,54,93,95,-1,-1,-1,-1,-1,24,25,33,36,90,94,-1,-1,-1,-1,17,26,30,53,54,76,79,89,93,95,-1,12,16,18,24,25,33,36,66,68,77,90
802,54,0,16,54.12,36.71,3.26,278.0,26,33,53,54,93,95,-1,-1,-1,-1,24,25,36,90,94,-1,-1,-1,-1,-1,17,26,30,33,53,54,79,89,93,95,-1,12,16,18,24,25,36,66,68,76,77,90
802,90,0,16,60.88,35.08,4.19,321.76,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,53,54,93,94,95,68,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,53
802,93,0,16,51.46,34.22,4.63,348.83,26,33,53,54,93,95,-1,-1,-1,-1,24,25,36,90,94,-1,-1,-1,-1,-1,17,26,30,33,53,54,76,79,89,93,95,12,16,18,24,25,36,66,68,77,90,94
802,94,0,16,54.52,25.46,4.42,329.75,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,53,54,90,93,95,66,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,53
802,95,0,16,53.1,36.49,2.08,334.38,26,33,53,54,93,95,-1,-1,-1,-1,24,25,36,90,94,-1,-1,-1,-1,-1,17,26,30,33,53,54,79,89,93,95,-1,12,16,18,24,25,36,66,68,76,77,90
802,12,1,16,53.46,12.48,0.6,61.15,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,30,66,68,76,77,79,89,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,24,25,26,30,33,36,53,54
802,16,1,16,64.08,15.19,1.85,235.77,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,76,77,79,89,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,17,18,24,25,26,30,33,36,53,54
802,17,1,16,52.94,35.29,0.52,214.88,17,30,76,79,89,-1,-1,-1,-1,-1,12,16,18,66,68,77,-1,-1,-1,-1,17,26,30,33,53,54,76,79,89,93,95,12,16,18,24,25,36,66,68,77,90,94
802,18,1,16,45.64,21.32,6.13,347.04,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,30,66,68,76,77,79,89,18,24,36,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,25,26,30,33,53,54,66,68
802,30,1,16,52.92,37.12,3.44,319.65,17,30,79,89,-1,-1,-1,-1,-1,-1,12,16,18,66,68,76,77,-1,-1,-1,17,26,30,33,53,54,79,89,93,95,-1,12,16,18,24,25,36,66,68,76,77,90
802,66,1,16,52.8,28.29,2.72,347.12,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,68,76,77,79,89,66,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,53
802,68,1,16,59.58,33.61,3.51,326.8,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,66,76,77,79,89,68,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,53
802,76,1,16,49.24,32.67,3.77,248.73,17,76,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,30,66,68,77,79,89,-1,17,53,76,93,-1,-1,-1,-1,-1,-1,-1,12,16,18,24,25,26,30,33,36,54,66
802,77,1,16,60.47,24.88,2.38,308.37,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,66,68,76,79,89,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,53
802,79,1,16,54.47,35.12,2.98,150.78,17,30,79,89,-1,-1,-1,-1,-1,-1,12,16,18,66,68,76,77,-1,-1,-1,17,26,30,33,53,54,79,89,93,95,-1,12,16,18,24,25,36,66,68,76,77,90
802,89,1,16,53.25,37.28,2.17,316.24,17,30,79,89,-1,-1,-1,-1,-1,-1,12,16,18,66,68,76,77,-1,-1,-1,17,26,30,33,53,54,79,89,93,95,-1,12,16,18,24,25,36,66,68,76,77,90
803,24,0,33,48.13,22.66,3.82,355.05,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,26,33,36,53,54,90,93,94,95,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,25,26,30,33,36,53,54
803,25,0,33,39.51,34.09,4.16,28.58,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,26,33,36,53,54,90,93,94,95,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,26,30,33,36,53,54
803,26,0,33,53.09,38.29,1.76,339.1,26,33,53,54,90,93,95,-1,-1,-1,24,25,36,94,-1,-1,-1,-1,-1,-1,17,26,30,33,53,54,68,76,79,89,90,12,16,18,24,25,36,66,77,94,-1,-1
803,33,0,33,53.59,39.23,1.96,313.94,26,33,53,54,90,93,95,-1,-1,-1,24,25,36,94,-1,-1,-1,-1,-1,-1,17,26,30,33,53,54,68,79,89,90,93,12,16,18,24,25,36,66,76,77,94,-1
803,36,0,33,47.4,30.52,5.15,13.33,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,53,54,90,93,94,95,18,36,66,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,24,25,26,30,33,53,54,68
803,53,0,33,51.11,39.54,2.89,23.46,26,33,53,54,93,95,-1,-1,-1,-1,24,25,36,90,94,-1,-1,-1,-1,-1,17,26,30,33,53,54,76,79,89,93,95,12,16,18,24,25,36,66,68,77,90,94
803,54,0,33,52.98,38.9,1.78,315.32,26,33,53,54,90,93,95,-1,-1,-1,24,25,36,94,-1,-1,-1,-1,-1,-1,17,26,30,33,53,54,76,79,89,90,93,12,16,18,24,25,36,66,68,77,94,-1
803,90,0,33,57.73,37.42,3.13,300.14,26,33,54,90,-1,-1,-1,-1,-1,-1,24,25,36,53,93,94,95,-1,-1,-1,26,33,54,68,79,90,-1,-1,-1,-1,-1,12,16,17,18,24,25,30,36,53,66,76
803,93,0,33,51.04,37.61,1.94,349.01,26,33,53,54,93,95,-1,-1,-1,-1,24,25,36,90,94,-1,-1,-1,-1,-1,17,26,30,33,53,54,76,79,89,93,95,12,16,18,24,25,36,66,68,77,90,94
803,94,0,33,52.85,28.83,2.72,330.76,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,26,33,36,53,54,90,93,95,66,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,26,30,33,36,53
803,95,0,33,52.51,37.85,0.9,275.25,26,33,53,54,93,95,-1,-1,-1,-1,24,25,36,90,94,-1,-1,-1,-1,-1,17,26,30,33,53,54,76,79,89,93,95,12,16,18,24,25,36,66,68,77,90,94
803,12,1,33,53.74,13.08,0.72,23.4,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,30,66,68,76,77,79,89,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,24,25,26,30,33,36,53,54
